life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
35,50.4288,2,0,7.8076,31.0603,0.4457,0.0125,0.0109,0.0026,0.3719
36,386.2233,23,1,63.134,251.2386,4.5955,0.3828,0.1247,11.0667,5.5526
37,62.9719,3,0,9.8959,39.8691,0.7144,0.0187,0.0131,0.0037,0.6409
38,29.6045,1,0,4.8341,21.7511,0.2451,0.0065,0.0051,0.0013,0.1864
39,94.7239,5,0,14.7247,55.7941,1.0178,0.0393,0.0264,0.0063,1.1484
40,408.6774,21,2,69.081,259.1645,5.5218,0.2521,0.1132,22.285,5.4218
41,95.9964,4,0,14.6939,52.2573,1.0552,0.0373,0.0207,0.0054,0.9342
42,28.5187,1,0,4.768,17.4556,0.265,0.0068,0.0048,0.001,0.1859
43,830.6574,52,3,132.2283,512.6306,11.2461,0.7355,0.2755,33.8963,11.6197
44,690.7822,43,2,106.9813,410.8868,8.401,0.6079,0.2273,22.5549,11.0274
45,75.5836,4,0,13.4304,50.4807,0.8992,0.0299,0.0202,0.0054,0.9484
46,361.0633,22,1,56.7488,207.2981,4.4976,0.2635,0.1206,11.3737,5.3043
47,29.1584,1,0,4.752,22.7424,0.2441,0.0057,0.0053,0.0014,0.2131
48,250.8802,1,0,39.4895,153.0654,0.2929,0.0061,0.0052,0.0012,0.1737
49,48.4403,2,0,7.3788,24.5406,0.6093,0.0135,0.0093,0.0021,0.8617
50,30.0737,1,0,4.9751,22.0047,0.1849,0.0035,0.0041,0.0009,0.1553
51,62.4843,3,0,9.7567,35.5349,0.6021,0.0211,0.0136,0.0035,0.5983
52,29.5604,1,0,5.1991,21.2828,0.4942,0.0074,0.0052,0.001,0.1512
53,111.7998,6,0,16.9462,64.615,1.153,0.2177,0.0315,0.0071,1.331
54,249.5087,15,1,41.1392,137.6713,4.3241,0.3177,0.1042,11.09,3.9302
55,92.5786,4,0,15.0514,65.4813,1.3875,0.0314,0.0195,0.0053,0.9595
56,348.5897,21,1,53.632,195.3231,4.7683,0.4038,0.1097,11.2513,4.5533
57,433.2919,27,2,75.4198,249.3311,6.8283,0.2473,0.1697,22.6604,6.585
58,615.9503,35,1,95.833,371.3638,6.8883,0.3095,0.1775,11.048,8.2304
59,79.8784,4,0,12.049,46.021,0.6961,0.0295,0.0189,0.0048,1.1631
60,28.1817,1,0,5.0177,18.8953,0.3368,0.0072,0.0064,0.0013,0.5367
61,79.2896,4,0,11.91,47.4875,0.7478,0.029,0.0189,0.0045,0.9127
62,34.4779,1,1,5.0968,15.0094,0.4556,0.0067,0.0053,11.1112,0.1383
63,590.3136,37,2,95.0946,346.3812,8.1762,0.4409,0.1999,22.2807,8.5172
64,62.369,3,0,9.6155,32.4987,0.5399,0.0272,0.0135,0.0037,0.9683
65,29.0081,1,0,4.7176,16.4157,0.5736,0.007,0.0064,0.0015,0.2334
66,441.9248,27,2,68.9405,253.7577,5.4002,0.3326,0.1416,22.5529,6.0655
67,62.1634,3,0,10.0356,35.047,0.662,0.0259,0.0147,0.0036,0.7187
68,28.6403,1,0,4.9889,20.8024,0.3071,0.0053,0.0048,0.0011,0.1908
69,266.2406,15,1,41.8155,151.8889,3.2692,0.3309,0.0781,10.9806,3.4745
70,187.4087,11,1,29.4314,111.1575,1.9383,0.1,0.0542,11.1789,3.7006
71,141.3683,5,0,21.6723,84.756,1.0574,0.0376,0.0235,0.0084,1.0309
72,312.4001,5,0,50.9668,168.4759,1.5178,0.039,0.0251,0.0064,1.2328
73,62.1283,3,0,9.8795,30.0798,0.7028,0.0219,0.0137,0.0029,0.5945
74,129.0307,1,0,19.5156,64.8338,0.4755,0.0075,0.0059,0.0013,0.2055
75,154.1831,4,0,25.4343,90.8282,1.6472,0.0452,0.0227,0.0053,0.9437
76,29.3295,1,0,5.1063,16.535,0.3731,0.0056,0.0047,0.0016,0.1915
77,153.7867,3,0,23.7627,84.7519,0.6172,0.024,0.0151,0.0031,0.9497
78,145.3439,4,0,22.0102,78.1899,1.091,0.0299,0.0206,0.0052,1.3569
79,45.6043,2,0,7.1679,24.3137,0.2922,0.0113,0.0085,0.0017,0.6458
80,29.2342,1,0,4.6835,15.726,0.185,0.0042,0.0057,0.0011,0.2262
81,79.0338,2,0,12.1487,39.3665,0.3893,0.0124,0.0095,0.0023,0.7444
82,63.6103,2,0,9.6768,30.5287,0.2936,0.0108,0.0082,0.0021,0.4206
83,78.5147,4,0,12.2043,45.3796,0.948,0.0275,0.0185,0.005,1.1828
84,895.3175,6,0,137.3222,457.5264,1.5917,0.0493,0.0289,0.0077,1.2121
85,29.7356,1,0,4.7673,21.3665,0.299,0.0063,0.0058,0.0013,0.2654
86,28.8617,1,0,4.7991,17.5664,0.5517,0.0074,0.0051,0.0009,0.1558
87,78.8739,2,0,11.7387,33.8008,0.8042,0.0388,0.0098,0.0019,0.4498
88,49.6054,1,0,6.8139,19.9126,0.5645,0.0071,0.0053,0.0014,0.2223
89,112.7185,5,0,16.8935,59.6463,0.8587,0.0347,0.0223,0.0055,1.2423
90,28.7618,1,0,4.9506,24.8711,0.2635,0.006,0.0053,0.0011,0.2101
91,29.0374,1,0,4.6235,17.0774,0.3646,0.0055,0.005,0.0012,0.1998
92,32.7231,1,0,5.0636,16.6343,0.4589,0.0061,0.0054,0.0012,0.2192
93,188.119,8,0,28.9095,102.6123,1.5567,0.0619,0.0383,0.0097,2.0527
94,32.7225,1,0,4.7397,19.8249,0.4472,0.008,0.0058,0.0013,0.1345
95,107.9492,5,0,17.0563,65.9226,1.4903,0.0387,0.0242,0.0058,1.338
96,900.285,10,0,136.4632,477.3165,2.7902,0.0794,0.051,0.012,2.0803
97,29.1325,1,0,4.8122,18.9826,0.2926,0.0054,0.0059,0.0013,0.2539
98,521.1281,3,0,79.9274,283.7635,1.0262,0.0232,0.015,0.0038,0.6604
99,28.5777,1,0,5.0495,22.9899,0.561,0.0088,0.014,0.0014,0.2198
100,33.3877,1,0,4.6498,16.3021,0.3391,0.0045,0.0039,0.0009,0.2882
101,29.6976,1,0,4.921,17.5554,0.3235,0.0065,0.005,0.0013,0.2255
102,28.4903,1,0,5.2557,18.8335,0.3081,0.0068,0.0055,0.0014,0.2194
103,50.4324,2,0,7.1141,23.9943,0.5478,0.0136,0.0093,0.0022,0.3377
104,28.7988,1,0,4.934,17.4107,0.3662,0.0056,0.0046,0.0011,0.1803
105,300.3809,18,1,47.6231,190.2558,3.5259,0.175,0.1009,11.4525,3.7071
106,217.1438,11,0,33.7766,132.2922,4.5336,0.0939,0.0571,0.0134,2.1888
107,549.9144,33,2,87.1319,336.8556,7.3566,0.3888,0.1831,22.4399,7.2785
108,594.834,37,2,99.5821,358.5325,12.0035,0.6884,0.2047,22.5639,8.6858
109,78.4893,4,0,12.3824,42.1839,1.2352,0.0319,0.0197,0.0057,0.9762
110,29.7061,1,0,4.9334,23.1908,0.3102,0.0074,0.0056,0.0013,0.2245
111,109.147,5,0,18.3158,73.6314,0.9365,0.0445,0.0261,0.0062,1.2261
112,31.6134,1,0,4.6268,17.5912,0.2437,0.0053,0.0049,0.0017,0.2229
113,471.204,28,2,81.869,282.2355,9.4514,0.3159,0.1517,23.0872,6.4896
114,78.1102,4,0,12.1048,49.6387,0.6727,0.0375,0.0206,0.0049,1.2729
115,33.8994,1,0,4.9611,22.4763,0.2003,0.004,0.0045,0.0011,0.3766
116,108.0317,5,0,17.9027,73.6041,1.2385,0.0427,0.0309,0.0066,1.2067
117,221.7869,11,1,37.9812,126.9339,2.7894,0.1416,0.0571,11.1108,2.294
118,90.0069,5,0,15.1845,58.3847,1.3374,0.0401,0.0238,0.0059,1.0946
119,31.0553,1,0,4.8883,18.055,0.2225,0.0052,0.0051,0.0012,0.2799
120,1068.4081,66,4,170.3197,646.0581,14.431,0.9025,0.3621,45.6626,16.6603
121,74.6718,4,0,12.5931,52.6143,0.8883,0.1209,0.0186,0.0045,1.1771
122,705.011,44,3,113.1466,422.5977,9.9532,0.4245,0.2292,46.2597,11.135
123,66.0216,3,0,10.1122,36.7946,0.7285,0.027,0.0158,0.0037,0.6949
124,41.1931,2,0,8.3804,31.9227,0.6317,0.0168,0.011,0.0027,0.3831
125,96.2208,5,0,14.6663,55.0565,0.9272,0.0359,0.0234,0.0064,1.1709
126,441.0059,27,2,73.8609,275.6399,6.6091,0.6305,0.1414,32.5646,6.6481
127,154.8052,9,0,25.1084,90.8357,2.077,0.0849,0.0466,0.0172,1.9996
128,141.0856,8,0,22.3296,82.4073,2.6116,0.0718,0.042,0.0108,2.1294
129,33.7251,1,0,4.7826,23.9769,0.5758,0.0055,0.0045,0.001,0.1869
130,187.0973,10,0,30.4057,122.0899,2.6106,0.0841,0.0509,0.012,2.513
131,28.6897,1,0,4.6278,19.7561,2.972,0.0101,0.0048,0.0012,0.5283
132,171.3501,10,0,26.6556,95.3141,2.4096,0.1159,0.0513,0.0119,1.9961
133,36.7357,1,0,4.8168,16.7042,0.3275,0.0071,0.0078,0.0016,0.2195
134,187.8865,10,0,29.4215,121.6738,3.4896,0.0971,0.0555,0.015,2.6824
135,28.6139,1,0,4.9982,17.5336,0.4038,0.0074,0.0045,0.0009,0.2501
136,30.3787,1,0,5.0052,21.819,0.546,0.0072,0.0052,0.0014,0.2203
137,169.1663,10,0,26.2301,107.11,2.8614,0.1875,0.0539,0.012,2.2466
138,33.6067,1,0,4.7689,14.8896,0.3589,0.0068,0.005,0.0013,0.2028
139,188.0029,10,0,30.4581,106.7421,4.6648,0.1078,0.1358,0.0131,2.8697
140,32.647,1,0,5.0201,17.3733,0.4516,0.0062,0.0046,0.0009,0.1655
141,174.6868,10,0,27.6313,92.2032,4.2434,0.0879,0.0494,0.0124,2.6914
142,28.5952,1,0,4.7191,17.2899,0.3782,0.0059,0.0044,0.0011,0.2268
143,187.8573,10,0,29.5402,114.6347,2.0798,0.1552,0.054,0.0144,2.1323
144,33.9184,1,0,4.8245,13.3728,0.2838,0.0048,0.0052,0.0011,0.1756
145,153.7092,9,0,24.5523,94.12,2.6946,0.0833,0.0411,0.0115,1.7489
146,32.9536,1,0,4.8914,14.6837,0.4344,0.0064,0.0054,0.0012,0.2117
147,187.3839,10,0,29.3487,114.4429,8.8311,0.101,0.0529,0.014,2.034
148,33.7142,1,0,4.8829,15.5906,0.3057,0.0069,0.0053,0.0016,0.215
149,154.4823,8,0,25.0696,84.126,5.4701,0.281,0.0451,0.0127,2.2455
150,424.1547,25,1,67.5929,250.387,6.2833,0.2685,0.1323,15.4876,6.0839
151,487.1184,29,1,77.8283,303.0899,9.9243,0.421,0.1606,11.0443,7.5578
152,502.1326,31,1,81.7561,307.3742,12.7055,0.5226,0.1718,12.2123,6.8617
153,1034.5671,65,4,168.361,598.1884,30.9321,0.7824,0.4503,44.5789,15.2709
154,93.4302,5,0,15.1364,60.0388,1.1688,0.1089,0.0362,0.0069,1.2868
155,33.2446,1,0,5.0212,19.9013,0.6911,0.0067,0.004,0.0009,0.1884
156,153.07,9,0,26.335,94.1317,3.2102,0.0917,0.0527,0.0129,2.3833
157,1470.8596,93,5,238.2744,926.4714,25.1969,1.4669,0.5733,57.1913,22.8483
158,607.5974,38,2,98.7397,386.4772,9.9497,0.4901,0.2325,22.8243,8.8578
159,345.6771,21,1,58.2269,228.5046,4.3174,0.2284,0.1122,11.1779,4.7619
160,174.7145,10,1,27.2623,100.0416,2.3186,0.0943,0.0484,11.1721,2.372
161,60.0761,3,0,10.7659,37.1448,0.5512,0.0249,0.0152,0.0036,0.8437
162,656.5291,39,1,106.5169,422.1994,9.1003,0.4009,0.211,11.3689,10.292
163,138.1761,7,0,23.3682,111.179,1.3134,0.0648,0.037,0.0085,1.5766
164,32.2079,1,0,4.6748,13.7772,0.7425,0.009,0.0061,0.0018,0.211
165,1503.7886,94,6,243.6293,973.196,22.1738,1.3243,0.502,68.0497,22.2283
166,108.9203,6,0,17.746,61.3731,4.9153,0.3042,0.0342,0.008,1.3068
167,299.989,18,1,49.9817,194.5571,4.1633,0.1894,0.1034,11.3264,4.3714
168,670.5699,41,2,110.8757,417.0158,19.2166,0.4133,0.2276,22.8066,9.9445
169,607.7094,37,2,96.6104,372.6074,8.8009,0.3502,0.1977,23.0977,7.9915
170,96.0399,5,0,14.4814,57.2122,1.1136,0.0436,0.026,0.007,1.267
171,124.5621,7,0,19.5794,84.7736,1.7227,0.0757,0.04,0.0094,1.9497
172,970.8356,60,4,158.3194,588.8545,13.2405,0.8104,0.327,44.9054,13.9669
173,112.3932,6,0,17.36,62.3842,1.5607,0.0518,0.0317,0.012,1.5564
174,29.601,1,0,4.8982,21.7761,0.3922,0.0087,0.0069,0.0014,0.2134
175,107.3889,3,0,18.2601,71.3107,1.0552,0.034,0.016,0.004,0.6251
176,220.7215,1,0,35.0995,130.6699,0.5727,0.0072,0.0054,0.0014,0.2222
177,62.693,1,0,9.8914,36.8828,0.554,0.0079,0.005,0.0012,0.2263
178,107.5821,4,0,17.0451,64.4619,1.0944,0.0375,0.0195,0.0044,0.9742
179,828.7941,2,0,130.4336,462.8885,0.3818,0.0148,0.0103,0.0019,0.4982
180,33.1899,1,0,4.5908,14.2829,0.2005,0.0033,0.0035,0.0012,0.1112
181,29.6046,1,0,4.8968,22.638,0.225,0.0038,0.0042,0.0008,0.3121
182,49.6833,2,0,7.205,24.6093,0.4949,0.0569,0.01,0.0022,0.5921
183,29.3127,1,0,4.999,19.8581,0.3095,0.0097,0.0053,0.0013,0.2296
184,49.2612,1,0,7.3058,22.0771,0.413,0.0064,0.0054,0.001,0.1503
185,96.5907,1,0,15.9477,58.1904,0.1781,0.0033,0.0039,0.0012,0.149
186,449.875,1,0,70.8228,240.8855,0.3239,0.0075,0.006,0.0015,0.2026
187,62.267,2,0,9.8254,38.8567,0.4037,0.0143,0.01,0.0022,0.3182
188,32.5201,1,0,4.7645,17.6256,0.4435,0.0061,0.0049,0.0011,0.109
189,225.4964,4,0,34.3728,129.1669,0.639,0.0483,0.0196,0.0043,0.9238
190,108.154,5,0,17.0555,67.5525,1.0854,0.0402,0.0242,0.0064,0.9549
191,45.3404,1,0,7.5164,27.1373,0.2959,0.074,0.0055,0.0013,0.2189
192,96.5536,1,0,14.6379,57.5738,0.1774,0.0034,0.0039,0.0009,0.3274
193,62.1198,3,0,10.0071,38.5295,1.0097,0.026,0.0165,0.004,0.5514
194,29.0826,1,0,5.0441,19.4815,0.2733,0.0051,0.004,0.0011,0.1297
195,66.1683,3,0,9.7745,33.3787,0.5122,0.0442,0.0138,0.0035,0.693
196,91.7089,5,0,14.4169,58.7216,1.0285,0.0365,0.0236,0.0055,1.3628
197,437.383,27,2,69.9296,254.2691,5.2077,0.324,0.1448,22.4836,7.1908
198,130.0691,7,0,19.9961,62.961,1.4532,0.2032,0.0375,0.0145,1.5169
199,278.4007,2,0,44.2555,175.7372,0.7823,0.0165,0.0117,0.0026,0.4346
200,62.2484,3,0,10.2337,39.8899,0.9795,0.0245,0.0159,0.0043,0.8098
201,62.0653,3,0,10.0348,35.6044,0.7298,0.021,0.015,0.0045,0.8253
202,671.2328,38,3,105.3311,372.3744,7.6906,0.489,0.2009,33.8206,8.4588
203,49.996,2,0,7.2816,25.4243,0.5207,0.0146,0.0113,0.0025,0.3779
204,45.9232,2,0,7.2045,25.5253,0.5462,0.0179,0.0113,0.0023,0.4992
205,32.9148,1,0,4.643,18.3535,0.5088,0.0055,0.0055,0.0014,0.2094
206,341.8083,3,0,55.1553,192.2595,0.6536,0.0224,0.0179,0.0036,0.6535
207,49.3184,1,0,7.4189,25.5953,0.3226,0.0042,0.0036,0.0008,0.2293
208,129.1137,3,0,19.4236,71.0766,0.8732,0.0251,0.0175,0.0049,0.6916
209,125.9388,3,0,20.3526,90.627,1.3138,0.021,0.0148,0.0035,0.6068
210,77.7878,4,0,11.9916,45.4342,1.0556,0.0326,0.019,0.0048,1.1629
211,50.3408,1,0,7.1076,28.1102,0.2165,0.0038,0.0044,0.001,0.2169
212,104.8053,5,0,18.3162,54.7657,1.5126,0.04,0.0238,0.0063,1.0417
213,94.3332,2,0,15.5288,62.7009,0.7677,0.0186,0.0117,0.0025,0.3949
214,91.7274,5,0,14.4838,48.661,0.9149,0.2189,0.0233,0.0049,1.3622
215,62.4416,1,0,9.5425,41.1712,0.1876,0.0036,0.0041,0.0008,0.2912
216,192.3473,4,0,29.2238,108.3484,1.0361,0.0285,0.0192,0.0048,1.0229
217,108.3653,5,0,17.7544,67.1908,1.1169,0.0492,0.0275,0.0056,1.3259
218,61.997,3,0,9.6102,36.356,1.1274,0.0326,0.0173,0.0041,0.8208
219,46.1899,1,0,7.4769,25.9581,0.3239,0.0074,0.0043,0.0013,0.2245
220,74.4211,4,0,13.3599,48.2247,1.217,0.0609,0.0223,0.0059,1.0175
221,674.2523,2,0,103.3483,344.8712,0.4688,0.0148,0.0088,0.0023,0.3287
222,100.0895,1,0,14.3998,40.9306,0.4275,0.0058,0.0049,0.0013,0.2129
223,42.1226,1,0,7.6674,31.6887,0.2205,0.0049,0.0044,0.0014,0.2942
224,141.9134,1,0,22.6941,82.2365,0.554,0.0058,0.0047,0.0014,0.1897
225,61.1527,1,0,9.6211,31.1626,0.4844,0.0068,0.005,0.0012,0.1515
226,833.7683,2,0,127.7551,456.2859,0.2904,0.0107,0.0079,0.0017,0.3698
227,29.3061,1,0,5.0922,21.1577,0.2659,0.0057,0.0055,0.0011,0.163
228,33.0078,1,0,4.8315,14.2428,0.2989,0.0068,0.0055,0.001,0.1663
229,79.1016,4,0,12.1999,44.7158,0.8496,0.0318,0.0198,0.0045,1.3796
230,721.0419,45,3,112.9621,425.6679,9.7261,0.4012,0.2242,34.1222,11.1541
231,391.1446,15,0,61.0414,242.7037,3.7539,0.1301,0.0769,0.0258,4.095
232,108.1899,3,0,16.943,57.0339,0.6052,0.0306,0.0163,0.0039,0.627
233,32.9414,1,0,4.5462,14.0901,0.4878,0.0059,0.0049,0.0011,0.2186
234,79.7375,4,0,12.1933,39.5414,0.8529,0.0325,0.0202,0.0049,0.6612
235,421.2748,1,0,69.6643,240.854,0.4536,0.0081,0.0053,0.0012,0.1901
236,61.1693,3,0,9.8738,44.3802,0.6864,0.2208,0.0152,0.0035,0.7896
237,566.7913,35,1,91.1862,342.2052,8.6465,0.3845,0.1862,10.9284,8.928
238,79.2902,3,0,12.2383,40.3482,0.9461,0.0256,0.0149,0.0041,0.6262
239,45.2208,2,0,7.2342,28.2211,0.9809,0.0139,0.0106,0.0025,0.4568
240,125.4881,1,0,19.512,66.2526,0.2893,0.0082,0.0058,0.0013,0.2241
241,28.9686,1,0,4.7163,17.4525,0.5255,0.0047,0.0041,0.001,0.1987
242,29.2476,1,0,5.235,18.7706,0.3163,0.0092,0.0054,0.001,0.2096
243,32.6544,1,0,4.572,15.2183,0.3081,0.0137,0.0048,0.001,0.1705
244,79.2732,4,0,12.0372,42.7545,0.7076,0.0309,0.0184,0.0047,0.9526
245,29.3246,1,0,4.9984,18.8545,0.4188,0.0064,0.0049,0.0013,0.2005
246,236.8475,14,1,37.6125,152.3439,2.953,0.1244,0.0721,10.953,3.1327
247,129.5202,7,0,20.0124,80.5114,1.1225,0.1134,0.0329,0.0105,1.6146
248,40.868,2,0,7.3503,30.1165,0.5682,0.0168,0.01,0.0033,0.6133
249,50.4963,1,0,7.2275,31.2184,0.373,0.0059,0.0046,0.0013,0.372
250,136.5746,1,0,23.1887,74.8799,0.5978,0.0071,0.0057,0.0014,0.2154
251,237.7425,2,0,36.0356,139.2265,0.4183,0.0363,0.0099,0.0031,0.5498
252,45.4504,1,0,7.213,22.7931,0.3702,0.005,0.0037,0.0009,0.2074
253,124.9159,4,0,19.513,64.9447,0.526,0.0259,0.0207,0.0055,0.832
254,109.0742,5,0,17.3196,61.9503,1.3862,0.039,0.0264,0.007,1.5428
255,94.8629,5,0,15.1942,64.3384,1.356,0.0401,0.0274,0.0063,1.1595
256,33.7677,1,0,4.8527,17.7742,0.2602,0.005,0.0041,0.0012,0.2556
257,28.9769,1,0,4.9599,19.1838,0.8079,0.0075,0.0068,0.0015,0.171
258,45.6048,2,0,7.8048,26.8191,0.5638,0.0141,0.0112,0.0026,0.3965
259,691.7563,2,0,107.8563,364.6928,0.469,0.0133,0.0105,0.0026,0.3704
260,49.8132,1,0,7.7456,29.8187,0.5216,0.0058,0.0049,0.0012,0.0879
261,33.1481,1,0,5.1797,16.7548,0.4755,0.0062,0.0054,0.0012,0.1827
262,171.0093,1,0,27.8895,99.3805,0.3141,0.0069,0.0052,0.0012,0.1944
263,28.9871,1,0,5.3608,18.8628,0.8675,0.0084,0.0061,0.0015,0.2115
264,33.3496,1,0,4.8318,18.8634,0.2054,0.0031,0.0045,0.0008,0.1942
265,32.6539,1,0,4.9435,16.6044,0.252,0.0045,0.0067,0.0014,0.1649
266,29.461,1,0,4.6618,18.0286,0.4483,0.0053,0.0052,0.0012,0.161
267,81.4889,4,0,12.4013,43.4982,1.3728,0.0301,0.0193,0.0051,0.9168
268,38.0964,1,0,5.2412,18.1203,0.7744,0.0071,0.0061,0.0013,0.2058
269,413.0988,26,1,66.8299,243.911,12.1269,0.2494,0.1396,10.9666,5.5366
270,833.3382,52,3,139.838,449.1938,21.641,0.6953,0.3311,33.7852,12.0
271,974.907,60,3,160.5458,568.1782,26.7223,0.8883,0.5098,33.5279,14.7725
272,879.319,54,3,140.1986,515.1729,21.3825,1.1099,0.3588,37.626,14.8977
273,74.1872,4,0,12.027,48.1952,0.6783,0.0332,0.0203,0.0048,1.0194
274,33.151,1,1,4.8136,16.1257,0.2297,0.0044,0.0053,11.2887,0.1167
275,328.979,20,1,52.0318,196.9029,5.3825,0.4467,0.1011,11.0452,4.9338
276,782.6796,48,3,126.4348,450.9548,12.614,0.4417,0.2449,33.9104,10.4017
277,75.2525,4,0,12.2911,52.0888,0.6412,0.0295,0.0193,0.0046,1.0174
278,33.067,1,0,4.8695,15.0693,0.2582,0.0061,0.0058,0.001,0.2061
279,19482.349,24,2,59.4235,226.7127,6.7514,0.2857,0.2616,22.864,6.2028
280,363.1773,3,0,94.1709,281.0376,1.2651,0.0268,0.0143,0.0034,0.6322
281,78.7049,4,0,12.3046,61.7192,0.9893,0.1344,0.02,0.0049,1.0878
282,501.0373,27,0,85.2111,390.6167,6.1843,0.4975,0.1463,0.0379,7.7678
283,45.5636,2,0,7.9395,37.6777,0.4599,0.0377,0.0098,0.0025,0.5184
284,94.8775,5,0,23.1267,59.1223,1.5098,0.0488,0.025,0.0063,0.9184
285,63.5655,3,0,10.7176,50.3612,0.7707,0.0242,0.0152,0.0047,0.9735
286,470.9937,28,0,89.0474,386.8548,7.3617,0.2653,0.1495,0.0404,6.5982
287,624.061,39,0,113.8767,511.0565,10.1853,0.4493,0.2018,0.0536,9.8434
288,2003.5886,128,0,359.8385,1599.5206,32.5795,1.9093,0.6527,0.1708,32.4552
289,1525.9188,95,0,272.5711,1184.672,27.3352,1.3968,0.4965,0.1264,25.0725
290,62.6869,3,0,11.8471,39.3944,1.9041,0.0297,0.0154,0.0043,0.6679
291,28.0649,1,0,5.3831,23.1098,0.5149,0.0085,0.006,0.0011,0.1923
292,95.3778,5,0,14.4377,50.4453,1.1797,0.0452,0.0258,0.0097,1.0262
293,33.5381,1,0,4.9018,17.4808,0.3036,0.0088,0.0059,0.0016,0.1992
294,4520.8736,65,4,605.3934,1844.8911,12.8774,0.7503,0.3444,48.7278,16.0703
295,212.6572,7,1,47.0086,163.9582,7.8368,0.1121,0.0383,15.8826,1.4104
296,682.8052,43,3,110.8649,417.5589,8.8225,0.4318,0.2103,37.7853,10.6454
297,95.4108,5,0,15.2749,56.961,1.0154,0.0883,0.0269,0.006,1.6276
298,471.0045,27,1,74.9208,283.239,6.5517,0.394,0.1367,11.1443,5.9332
299,45.4606,2,0,7.1575,28.1112,0.5591,0.0149,0.01,0.0028,0.2729
300,49.5158,2,0,7.2157,23.4867,0.4207,0.0797,0.0104,0.0022,0.3575
301,29.8623,1,0,4.7516,17.6522,0.198,0.0044,0.0039,0.0008,0.1355
302,128.9313,5,0,21.7311,75.1946,0.9627,0.0386,0.0256,0.0061,1.3772
303,45.226,2,0,7.9938,33.6803,1.1049,0.0168,0.0108,0.0024,0.4659
304,128.758,7,1,18.6973,74.1867,0.9243,0.2419,0.0335,11.127,1.3608
305,341.5004,20,1,55.8349,201.9821,4.3712,0.1817,0.0985,11.3202,4.5512
306,33.8696,1,0,5.034,23.5894,0.207,0.0038,0.004,0.0011,0.197
