hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
86,107.1451,7,65.332,2.3962,10.3443,0.2494,0.0085,0.0053,0.0013,0.2088
87,368.8804,24,65.0617,2.4412,7.2471,0.0995,0.0068,0.0043,0.0021,0.1277
88,623.2199,40,64.1828,2.4367,7.643,0.1126,0.0083,0.0047,0.0014,0.3214
89,306.8628,20,65.1757,2.4467,8.362,0.1395,0.0086,0.0053,0.001,0.1927
90,156.8883,10,63.7396,2.5561,6.0734,0.4374,0.0096,0.0056,0.0014,0.2131
91,78.3491,6,76.5803,2.5829,10.1454,0.1477,0.0083,0.0051,0.0011,0.1398
92,228.048,15,65.7756,2.5918,9.9666,0.2154,0.0082,0.005,0.0012,0.143
93,482.2797,31,64.2781,2.4012,8.2072,0.1987,0.0098,0.0075,0.0024,0.1984
94,748.3823,48,64.1383,2.3761,6.9684,0.2084,0.0101,0.005,0.0031,0.1786
95,198.726,13,65.4167,2.3296,10.5974,0.1227,0.0081,0.0051,0.0024,0.2213
96,453.0255,29,64.0141,2.3559,7.9116,0.2088,0.0123,0.006,0.0017,0.2135
97,706.6219,45,63.6833,2.5109,7.6763,0.1571,0.0107,0.0051,0.001,0.2477
98,122.7049,8,65.1971,2.3102,9.9677,0.3457,0.0091,0.0046,0.0018,0.2149
99,387.6555,25,64.4902,2.2454,6.0825,0.8836,0.0384,0.0059,0.0029,0.1857
100,668.9005,42,62.7896,2.482,10.734,0.1286,0.01,0.0055,0.0007,0.5413
101,11.2704,1,88.728,0.0,0.0,0.2297,0.0044,0.0053,0.0,0.0
102,245.1662,16,65.2619,2.3828,7.5786,0.7028,0.0109,0.006,0.0016,0.185
103,171.2704,11,64.2259,2.2694,6.6614,0.969,0.0101,0.0064,0.0021,0.1831
104,436.2633,28,64.1814,2.3043,7.6759,0.2193,0.009,0.0056,0.0022,0.1968
105,698.2121,44,63.0181,2.3942,7.2151,0.1654,0.01,0.0051,0.0018,0.1847
106,103.7056,7,67.4988,2.9853,11.9256,0.4461,0.0081,0.0045,0.0012,0.2424
107,356.7998,23,64.4619,2.3281,9.276,0.1011,0.0082,0.0043,0.0016,0.1969
108,128.3665,8,62.3216,2.5002,7.6863,0.2487,0.0112,0.0063,0.0016,0.2381
109,385.2571,25,64.8917,2.4198,11.2873,0.1019,0.0081,0.0066,0.0018,0.321
110,639.1921,41,64.1435,2.3557,10.8016,0.1133,0.0083,0.0044,0.0019,0.3871
111,889.1399,57,64.1069,2.4586,9.9815,0.0968,0.0077,0.0039,0.0015,0.3004
112,44.338,5,112.7701,2.3626,11.7671,1.5262,0.0095,0.0048,0.0021,0.2122
113,90.1901,6,66.5261,2.4037,6.7644,0.1914,0.0125,0.0063,0.0013,0.1693
114,348.1823,23,66.0573,2.7628,10.5824,0.244,0.0099,0.0056,0.0017,0.1835
115,601.2881,39,64.8608,2.4255,10.5615,0.1006,0.0068,0.004,0.002,0.1688
116,182.3769,10,54.8315,2.5958,10.7809,0.3367,0.0077,0.0044,0.0011,0.214
117,89.6556,6,66.9228,2.2978,10.9669,0.0987,0.0076,0.0044,0.0008,0.1735
118,211.6019,13,61.4361,2.4751,10.8404,0.2054,0.011,0.0055,0.0015,0.1863
119,232.2144,15,64.5955,2.3715,7.0982,0.1055,0.0071,0.0045,0.0018,0.3092
120,11.0511,1,90.4887,0.0,0.0,0.5187,0.0076,0.005,0.0,0.0
121,261.4308,17,65.0268,2.415,6.4539,0.2408,0.0122,0.0061,0.0017,0.1716
122,11.268,1,88.7469,0.0,0.0,0.3163,0.0076,0.0055,0.0,0.0
123,59.9409,4,66.7324,2.4052,7.1443,0.1203,0.008,0.0046,0.0015,0.1761
124,310.2503,19,61.2409,2.3069,11.0148,0.1092,0.007,0.0041,0.0018,0.6342
125,101.8252,7,68.7453,2.3678,13.3261,0.1044,0.0085,0.0042,0.0014,0.1927
126,27.7795,2,71.9955,2.3394,7.4193,0.1085,0.0067,0.0044,0.0012,0.3532
127,89.8057,6,66.8109,2.4452,9.9183,0.306,0.0125,0.005,0.0013,0.3103
128,344.1391,22,63.9276,2.4445,9.6699,0.1827,0.0104,0.0054,0.0014,0.3188
129,606.1666,39,64.3387,2.5361,10.3204,0.1014,0.0197,0.0044,0.0022,0.1899
130,860.3948,55,63.9241,2.4442,7.7799,0.1373,0.0082,0.0048,0.0021,0.1249
131,1115.2255,71,63.6643,2.3439,11.0825,0.2198,0.0096,0.006,0.0017,0.1442
132,1365.2752,87,63.7234,2.4977,7.2748,0.3194,0.0124,0.007,0.0014,0.5499
133,74.1172,5,67.4607,2.8746,10.7323,0.18,0.0112,0.0057,0.0013,0.1991
134,327.4118,21,64.1394,2.2621,9.0628,0.1408,0.0089,0.0039,0.0014,0.4061
135,577.6769,37,64.0496,2.4645,11.5654,0.2239,0.0129,0.0068,0.0022,0.1828
136,827.7426,53,64.0296,2.6081,10.3566,0.1893,0.0106,0.0052,0.0016,0.6304
137,1082.3021,69,63.753,2.6258,12.819,0.1552,0.0087,0.005,0.0013,0.1653
138,1333.2376,85,63.7546,2.2742,10.224,0.5554,0.0093,0.006,0.0017,0.2723
139,1585.3426,101,63.7086,2.3703,10.0133,0.1034,0.007,0.0042,0.0022,0.2492
140,1835.7437,117,63.7344,2.3698,9.5983,0.3003,0.0098,0.0049,0.0021,0.4948
141,244.5673,15,61.3328,2.5174,6.7871,0.1193,0.0088,0.0047,0.0014,0.4627
142,561.1777,36,64.1508,2.4251,6.4862,0.2085,0.0092,0.0051,0.0014,0.2059
143,11.3174,1,88.3595,0.0,0.0,0.4267,0.0064,0.0047,0.0,0.0
144,248.8987,15,60.2655,2.4106,6.9806,0.1437,0.01,0.0049,0.0011,0.1951
145,11.5088,1,86.89,0.0,0.0,0.3091,0.0064,0.0045,0.0,0.0
146,29.0749,2,68.7879,2.6978,7.2523,0.2022,0.0093,0.006,0.001,0.3227
147,11.3863,1,87.8248,0.0,0.0,0.4208,0.0045,0.0049,0.0,0.0
148,281.9954,18,63.8308,2.3714,11.3389,0.1338,0.0177,0.0051,0.0013,0.243
149,153.3652,10,65.2038,2.3128,6.9977,0.6249,0.0085,0.0048,0.0011,0.3012
150,244.3495,15,61.3875,2.5571,11.0267,0.1841,0.0118,0.0059,0.0032,0.2574
151,181.7984,12,66.0072,2.5601,10.3232,0.0977,0.0084,0.0043,0.0013,0.2225
152,73.0386,5,68.457,2.4233,9.1976,0.192,0.0104,0.0049,0.0012,0.2705
153,248.2658,16,64.4471,2.2806,9.7543,0.2455,0.0093,0.0058,0.0014,0.2032
154,244.5841,14,57.24,2.3542,13.091,0.1947,0.0108,0.0059,0.0013,0.1648
155,699.3365,40,57.1971,2.7852,12.5225,0.2155,0.0091,0.005,0.0015,0.2004
156,186.1812,12,64.4533,2.5095,11.3003,0.1561,0.0094,0.0054,0.001,0.1988
157,451.9994,29,64.1594,2.4436,7.518,0.1001,0.007,0.0041,0.0019,0.1999
158,222.4669,14,62.9307,2.5197,12.9035,0.4573,0.0118,0.0055,0.0014,0.188
159,465.2207,30,64.4855,2.2575,11.3171,0.1476,0.0105,0.0058,0.0017,0.247
160,806.7317,50,61.9785,2.3519,7.2157,0.1912,0.0077,0.0042,0.0016,0.193
161,1090.2405,67,61.4543,2.3088,6.8583,0.1339,0.0098,0.0046,0.0013,0.1737
162,1340.6767,82,61.1631,2.512,6.9446,0.1372,0.0081,0.0043,0.0024,0.2008
163,1605.8546,99,61.6494,2.2086,10.2454,0.1203,0.0075,0.0051,0.0012,0.198
164,1858.9641,115,61.8624,2.7367,10.7736,0.8359,0.0089,0.0051,0.0014,0.1804
165,186.104,12,64.4801,2.3887,10.7539,0.0969,0.0073,0.0042,0.0013,0.2209
166,169.6644,11,64.8339,2.3608,7.0908,0.156,0.0089,0.0048,0.0019,0.24
167,228.092,15,65.7629,2.6142,6.9431,0.1262,0.0084,0.0055,0.002,0.2073
168,482.2055,29,60.1403,2.3884,6.2823,0.1451,0.0091,0.0053,0.0018,0.2052
169,794.2997,46,57.9126,2.3617,6.4355,0.1285,0.0085,0.0047,0.0017,0.2805
170,26.7592,2,74.7407,2.4022,5.7606,0.13,0.0091,0.0045,0.0012,0.2049
171,90.6693,5,55.1455,2.3933,10.2762,0.1541,0.0094,0.0052,0.0013,0.2015
172,102.1217,6,58.7534,2.4287,10.2459,0.1008,0.0071,0.0045,0.0014,0.2602
173,215.0267,14,65.1082,2.2967,10.3968,0.0969,0.0079,0.004,0.0011,0.2224
174,515.4821,32,62.0778,2.424,6.7027,0.1772,0.0096,0.0058,0.0015,0.2485
175,811.2793,51,62.8637,2.5077,10.0766,0.3021,0.0088,0.0042,0.0016,0.2278
176,1064.914,66,61.9768,2.2936,7.2418,0.1036,0.0082,0.0047,0.0019,0.2078
177,1377.5406,86,62.4301,2.4635,9.7618,0.1292,0.0091,0.0054,0.0015,0.203
178,1648.3862,103,62.4854,2.4274,7.8102,0.3565,0.0094,0.0052,0.0011,0.1621
179,1911.0493,119,62.2695,2.4042,7.5312,0.1651,0.0096,0.0056,0.001,0.2816
180,124.2466,8,64.3881,2.6867,7.0896,0.1356,0.0088,0.0054,0.0014,0.2016
181,107.1236,7,65.3451,2.3109,13.1245,0.1344,0.01,0.0055,0.0009,0.1638
182,48.5678,3,61.7693,2.3035,6.7212,0.231,0.0093,0.0055,0.0012,0.1556
183,153.3153,10,65.2251,2.3233,6.8506,0.3823,0.0092,0.0052,0.0012,0.2093
184,310.4091,19,61.2095,2.3074,10.7023,0.1916,0.008,0.0048,0.0013,0.4067
