life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
190,29.0941,1,0,5.409,59.4562,0.687,0.0112,0.0069,0.0008,0.2243
191,27.9433,1,0,5.533,64.6922,0.6773,0.0061,0.0057,0.0012,0.1784
192,62.4022,3,0,10.7303,123.5814,1.0879,0.031,0.0159,0.0031,0.6387
193,33.6946,1,0,5.14,59.8894,0.5152,0.006,0.0063,0.0017,0.1963
194,29.6224,1,0,5.3658,64.9876,0.5306,0.0104,0.0064,0.0011,0.2401
195,33.2706,1,0,5.6609,64.5218,0.4962,0.0098,0.0056,0.0007,0.1777
196,29.0592,1,0,5.2687,60.7058,0.5427,0.0098,0.0066,0.0012,0.2062
197,94.7828,5,0,17.1067,193.2888,1.7305,0.0469,0.0289,0.0062,1.0505
198,265.5293,2,0,48.2678,526.3446,0.6767,0.0147,0.011,0.0022,0.3914
199,62.6629,2,0,13.2179,121.8554,0.7578,0.0198,0.0105,0.0017,0.558
200,312.2448,18,0,58.0814,629.6324,7.9132,0.1824,0.1031,0.0194,4.4605
201,267.4225,2,0,49.7723,541.7644,1.3388,0.0163,0.0102,0.0017,0.4225
202,189.5477,1,0,36.0802,372.7081,0.6667,0.0858,0.0062,0.0011,0.164
203,47.6254,1,0,10.1137,91.085,0.7308,0.0082,0.0054,0.0008,0.1695
204,45.8592,2,0,8.27,94.8306,1.2802,0.0131,0.011,0.002,0.3783
205,170.3586,1,0,35.4539,344.2166,0.4477,0.0057,0.0053,0.0008,0.1996
206,206.01,4,0,39.2191,415.8387,2.3106,0.067,0.0227,0.0038,0.877
207,576.5186,19,0,110.8387,1151.5329,6.8136,0.2006,0.1024,0.019,4.1021
208,221.2831,12,0,43.7738,439.3258,5.1969,0.1595,0.0638,0.0121,2.7033
209,45.6972,2,0,7.968,95.3813,1.3561,0.0864,0.0122,0.0023,0.4955
210,79.3427,3,0,14.6726,159.2697,1.2408,0.0373,0.0178,0.0031,0.7076
211,98.1911,4,0,18.9411,188.8171,2.1334,0.0356,0.0678,0.0041,0.8997
212,626.2614,2,0,125.5178,1261.6434,1.4804,0.0156,0.014,0.0019,0.4345
213,405.6928,25,0,82.3013,789.9743,12.1084,0.3207,0.14,0.0254,5.2115
214,43.7946,1,0,8.3921,93.3107,0.6517,0.0065,0.0057,0.0009,0.2792
215,49.3859,2,0,8.7465,95.1933,1.4719,0.0177,0.0117,0.0017,0.3456
216,74.9707,1,0,18.2967,154.8811,0.4202,0.0063,0.0054,0.0009,0.1958
217,97.5105,4,0,17.969,197.3842,1.2622,0.0308,0.023,0.0045,1.0059
218,139.5018,2,0,25.5694,285.2863,1.6242,0.1622,0.0135,0.0015,0.532
219,141.3278,1,0,24.5312,281.9787,0.536,0.006,0.0055,0.0008,0.1215
220,125.6772,6,0,22.5211,249.6291,2.6278,0.0532,0.031,0.0062,1.2489
221,232.5548,13,0,40.8977,476.4333,6.3779,0.2259,0.0745,0.0149,2.6602
222,45.6819,2,0,8.517,92.5448,0.5834,0.0166,0.0121,0.0022,0.263
223,49.7983,1,0,8.3939,92.0423,0.3357,0.006,0.0054,0.001,0.1489
224,704.052,2,0,126.4736,1417.0117,0.8232,0.0193,0.0108,0.0019,0.3743
225,79.0037,4,0,13.4516,159.087,1.2983,0.0525,0.022,0.0046,0.7134
226,237.9424,10,0,43.7814,463.9809,3.7959,0.0928,0.0535,0.0101,2.2763
227,296.5518,2,0,51.4352,599.357,0.9777,0.0544,0.0121,0.0021,0.4255
228,44.5968,2,0,8.125,100.6436,1.3397,0.0167,0.0121,0.002,0.7711
229,61.9873,1,0,10.3697,120.3386,0.7381,0.0049,0.0042,0.0008,0.2025
230,66.4165,2,0,10.8153,127.7223,1.012,0.022,0.0115,0.0023,0.3367
231,46.3179,2,0,8.1372,93.9197,0.8167,0.0147,0.0114,0.0017,0.528
232,45.6661,2,0,8.6805,100.5852,0.8002,0.0163,0.0106,0.0019,0.4359
233,175.2492,1,0,30.98,374.8789,0.5779,0.0066,0.0052,0.0012,0.208
234,262.9001,16,0,47.0158,528.9701,7.3511,0.229,0.0913,0.0178,3.5064
235,61.2566,1,0,11.3792,130.5984,0.7203,0.0257,0.0065,0.001,0.1625
236,50.5367,2,0,8.2909,94.3937,0.9793,0.0142,0.0107,0.0019,0.539
237,48.0161,2,0,10.0693,93.9913,0.9328,0.0146,0.0115,0.0015,0.3579
238,26.7316,1,0,5.4944,59.9188,0.6821,0.0064,0.0058,0.0007,0.1807
239,33.1857,1,0,5.418,61.622,0.5817,0.009,0.0047,0.0007,0.2035
240,33.2241,1,0,5.6509,64.7748,0.7013,0.0069,0.007,0.0011,0.1975
241,28.408,1,0,5.5991,65.3222,0.5477,0.0065,0.006,0.0009,0.1799
242,124.9055,1,0,23.3644,248.8308,0.4151,0.0089,0.0063,0.0012,0.1885
243,232.8372,13,0,40.9261,469.63,5.6621,0.169,0.0678,0.0141,2.9719
244,145.6355,8,0,24.0322,286.5591,3.1175,0.1024,0.0421,0.008,1.544
245,45.8043,2,0,8.1957,101.0836,0.5436,0.0516,0.0115,0.0018,0.7051
246,329.1349,1,0,58.5136,653.6552,0.3212,0.0079,0.0056,0.0008,0.439
247,157.8186,9,0,30.1553,309.4484,4.2295,0.0869,0.0456,0.0082,2.2858
248,125.5398,1,0,21.9898,257.643,0.3138,0.0066,0.0071,0.001,0.212
249,624.2532,1,0,113.1584,1258.0099,0.5569,0.0055,0.0048,0.0008,0.1503
250,129.4946,2,0,22.0183,253.5988,1.1142,0.0191,0.0107,0.0019,0.3911
251,453.7097,27,0,85.2734,916.4486,9.7853,0.3272,0.1511,0.0287,5.6151
252,78.9391,4,0,16.1722,152.104,1.5772,0.0325,0.0228,0.004,0.7889
253,62.7167,1,0,11.1285,132.3255,0.4027,0.0725,0.0063,0.0013,0.2571
254,28.6516,1,0,6.2989,58.2794,0.6319,0.0073,0.005,0.0007,0.1986
255,142.8777,5,0,28.9891,281.4633,1.7262,0.111,0.03,0.0057,1.0794
256,61.2809,3,0,11.0813,118.7045,1.7696,0.0239,0.0151,0.0027,0.5396
257,66.0194,2,0,11.2,131.2944,1.1333,0.0154,0.012,0.0019,0.3737
258,45.7361,2,0,9.0152,93.7361,0.6705,0.0131,0.0098,0.0017,0.5832
259,313.0473,11,0,58.0721,627.2033,4.5334,0.1021,0.063,0.0117,2.4747
260,79.2366,2,0,14.3786,154.758,0.8583,0.0142,0.01,0.002,0.3966
261,47.1905,2,0,12.2423,84.9064,0.9489,0.0179,0.0114,0.0017,0.4812
262,190.7424,6,0,38.1542,355.447,2.3691,0.0947,0.0338,0.0051,1.3104
263,249.5136,2,0,44.8065,499.851,1.1001,0.0205,0.0122,0.002,0.5878
264,440.6063,3,0,98.1199,880.9361,1.0739,0.0274,0.0179,0.0037,0.6734
265,1212.9556,2,0,238.0751,2404.299,0.9822,0.019,0.0115,0.0224,0.4346
266,75.1454,3,0,13.4603,156.8668,1.4388,0.0214,0.0176,0.0035,0.6568
267,49.9385,2,0,9.509,95.3693,1.1149,0.0378,0.0132,0.0024,0.3861
268,187.1695,5,0,37.677,373.4915,2.5138,0.069,0.0268,0.0053,1.0105
269,833.2699,52,2,158.9561,1593.2678,20.7437,0.7722,0.3176,25.6695,12.6814
270,595.6535,28,1,108.2544,1161.4243,11.8951,0.4981,0.1597,11.5761,7.5981
271,2011.6809,128,7,385.7993,3608.8666,87.2968,2.1542,0.756,79.4247,29.7489
272,76.3238,4,0,14.222,161.3575,2.0052,0.0448,0.0224,0.0041,0.8822
273,37.097,1,0,5.5513,59.5396,0.6968,0.0056,0.0047,0.0007,0.186
274,28.4481,1,0,5.5411,64.6034,0.5809,0.0068,0.0063,0.0011,0.2049
275,94.9292,5,0,16.8223,193.2502,1.8926,0.0986,0.0302,0.0056,1.0163
276,46.228,2,0,8.181,93.8874,0.8974,0.0149,0.0152,0.0022,0.4457
277,29.0628,1,0,5.8354,66.1714,0.3099,0.0052,0.0055,0.0009,0.231
278,34.0318,1,0,5.3165,59.8436,0.3037,0.0074,0.0052,0.0008,0.1949
279,80.3119,4,0,14.2689,157.8398,1.6282,0.0412,0.0231,0.0043,0.8781
280,27.6259,1,0,5.7916,58.9404,0.8852,0.0092,0.0056,0.001,0.2325
281,30.1356,1,0,5.4569,65.8976,0.6571,0.0101,0.0064,0.001,0.2507
282,30.8875,1,0,5.3592,56.3814,0.7188,0.0079,0.0056,0.0009,0.3265
283,96.1547,5,0,16.4255,191.1194,2.0303,0.0489,0.0273,0.0051,1.2734
284,29.4546,1,0,5.9511,61.32,0.3397,0.0211,0.0053,0.0009,0.3036
285,32.7217,1,0,5.4288,65.5282,0.5575,0.0068,0.0065,0.0009,0.2676
286,125.4545,7,0,24.8424,246.451,4.2024,0.1782,0.0417,0.0079,1.7258
287,33.1883,1,0,5.5922,63.953,0.5644,0.0064,0.0061,0.0011,0.3298
288,29.2216,1,0,5.5542,66.506,0.6525,0.0368,0.0067,0.0012,0.2995
289,77.4112,4,0,13.8931,157.5168,1.2889,0.0352,0.0229,0.0043,0.8972
290,32.8316,1,0,5.4329,65.5664,0.3946,0.0061,0.0054,0.0009,0.2007
291,62.9447,2,0,13.5645,117.8015,0.3898,0.0751,0.0121,0.002,0.4718
292,45.7631,2,0,8.5381,95.5445,1.0679,0.017,0.0106,0.0017,0.4677
293,31.0504,1,0,7.059,66.5692,0.5269,0.0062,0.0065,0.0007,0.2349
294,31.8324,1,0,5.59,60.0698,0.3378,0.0049,0.0057,0.0009,0.2544
295,95.6043,5,0,16.1461,186.3112,1.7552,0.0487,0.0301,0.006,1.0438
296,28.8238,1,0,5.8436,65.9588,0.5989,0.0104,0.006,0.0014,0.2347
297,78.2508,1,0,13.8627,160.8199,0.296,0.0102,0.0064,0.001,0.2483
298,109.7488,6,0,19.1612,212.3755,1.8395,0.1329,0.0351,0.0063,1.3788
299,139.8655,2,0,24.3741,279.0423,0.7493,0.0465,0.0117,0.0016,0.3821
300,45.7607,2,0,10.7432,93.1567,0.9197,0.0231,0.0116,0.002,0.4821
301,67.0393,3,0,10.7984,129.8628,1.0601,0.0273,0.0162,0.0031,0.644
302,29.6381,1,0,6.3827,61.7658,0.9019,0.0108,0.0074,0.0009,0.2271
303,28.5806,1,0,5.4412,65.5508,0.5377,0.0069,0.0069,0.0008,0.2224
304,49.7744,2,0,8.3704,94.3102,1.1351,0.0202,0.0126,0.0018,0.4724
305,28.7737,1,0,7.7663,58.8855,0.38,0.0063,0.005,0.0009,0.252
306,125.2136,6,0,23.9138,249.2754,2.3176,0.0573,0.0314,0.0053,1.2006
