hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
39,11.216,1,89.1583,0.0,0.0,0.4029,0.0636,0.0055,0.0,0.0
40,45.9956,3,65.2236,3.318,40.918,0.9081,0.0106,0.006,0.0012,0.2612
41,152.6419,10,65.5128,2.9494,42.8881,0.4789,0.0117,0.006,0.0017,0.2823
42,540.2593,35,64.7837,2.889,41.4098,0.3534,0.2262,0.0067,0.0015,0.3388
43,872.6589,56,64.1717,3.361,32.1043,0.1548,0.009,0.0062,0.0014,0.2922
44,1186.4998,76,64.054,3.7254,36.2799,0.1491,0.0122,0.005,0.0018,0.3213
45,103.3435,7,67.7353,3.403,32.4989,0.8067,0.0107,0.0071,0.0015,0.3848
46,11.4853,1,87.0678,0.0,0.0,0.6869,0.0102,0.0066,0.0,0.0
47,11.2846,1,88.6163,0.0,0.0,0.4849,0.0491,0.0073,0.0,0.0
48,182.8565,10,54.6877,3.9059,34.6821,0.4549,0.0128,0.0046,0.002,0.4839
49,13.9426,1,71.7226,0.0,0.0,0.5264,0.0077,0.0057,0.0,0.0
50,670.1747,43,64.1624,3.1348,33.6053,0.4698,0.0114,0.0051,0.0017,0.3254
51,938.1482,60,63.9558,3.6848,35.3006,0.4873,0.0122,0.0064,0.0014,0.2997
52,1297.0413,83,63.9918,3.0006,38.3301,0.1241,0.0096,0.0068,0.0011,0.1517
53,1656.892,106,63.9752,3.3001,31.1388,0.2784,0.0103,0.0048,0.002,0.41
54,1978.0813,126,63.6981,3.0166,29.507,5.1109,0.0133,0.0058,0.0015,0.2401
55,229.8698,15,65.2543,4.196,33.2597,0.4586,0.0172,0.0076,0.0019,0.3116
56,11.2457,1,88.9229,0.0,0.0,0.5037,0.0141,0.0064,0.0,0.0
57,407.7836,26,63.7593,3.0765,36.5243,0.5775,0.1915,0.0048,0.0014,0.332
58,752.4133,48,63.7947,2.8277,34.0068,0.4304,0.0121,0.0059,0.0013,0.7954
59,1173.6072,75,63.9055,2.6755,30.2666,0.3676,0.0186,0.0083,0.0015,0.2582
60,1423.652,91,63.9201,3.2002,31.9905,0.3188,0.0166,0.0042,0.0016,0.2874
61,1752.4187,112,63.9117,2.7451,30.0599,0.4876,0.01,0.0061,0.0022,0.4301
62,243.8514,16,65.6137,2.9555,32.6083,0.3178,0.0098,0.007,0.0016,0.4555
63,635.5381,41,64.5123,2.9287,34.8597,0.3727,0.011,0.0074,0.0014,0.2929
64,935.2897,60,64.1512,3.1702,38.1069,0.4465,0.0102,0.0069,0.0018,0.3157
65,11.3646,1,87.9925,0.0,0.0,0.5555,0.0067,0.0055,0.0,0.0
66,166.4958,11,66.0677,3.2876,33.0683,0.7739,0.0151,0.0082,0.001,0.3035
67,511.2977,33,64.5417,3.3389,35.0453,0.4036,0.0116,0.0058,0.0013,0.362
68,994.929,64,64.3262,3.0237,32.9144,0.337,0.0627,0.0062,0.0013,0.3891
69,1294.1823,83,64.1332,2.8813,31.9445,0.6369,0.1048,0.0063,0.0011,0.2757
70,244.5957,16,65.4141,3.0629,33.1121,0.3314,0.0155,0.0041,0.0011,0.5248
71,499.6285,32,64.0476,3.083,34.4765,0.4056,0.0126,0.0064,0.0014,0.2926
72,938.7435,60,63.9152,2.6995,24.7222,0.468,0.0093,0.006,0.0015,0.2793
73,1204.6929,77,63.9167,3.791,30.0181,0.4934,0.0104,0.0057,0.0016,0.2878
74,225.0795,15,66.6431,2.9197,33.3633,0.3426,0.0109,0.0063,0.002,0.2895
75,11.657,1,85.7854,0.0,0.0,0.6624,0.008,0.0045,0.0,0.0
76,367.7044,24,65.2698,2.728,25.5857,0.4068,0.0084,0.0048,0.0012,0.3189
77,732.3327,47,64.1785,3.3204,30.4607,0.3556,0.0104,0.0064,0.0018,0.234
78,64.0448,4,62.4563,4.7243,25.6979,0.375,0.0193,0.0077,0.0015,0.4824
79,11.4024,1,87.7008,0.0,0.0,0.948,0.0069,0.0042,0.0,0.0
80,370.2385,24,64.8231,3.5593,28.4208,0.7691,0.0074,0.0043,0.0016,0.3114
81,11.1746,1,89.4887,0.0,0.0,0.4859,0.012,0.0066,0.0,0.0
82,11.3726,1,87.9306,0.0,0.0,1.0545,0.0085,0.0055,0.0,0.0
83,102.2193,7,68.4802,2.675,32.4592,0.809,0.0599,0.0062,0.0015,0.2789
84,353.1652,23,65.1253,2.5922,28.8111,0.7325,0.0101,0.0066,0.0016,0.5701
85,529.4356,34,64.2193,3.6916,32.6517,0.5488,0.0116,0.0056,0.0013,0.2793
86,811.1342,52,64.1078,2.837,33.8906,0.4211,0.0101,0.0051,0.002,0.2617
87,171.1428,11,64.2738,2.9073,24.3053,0.5946,0.0105,0.005,0.0012,0.3106
88,544.9707,35,64.2236,2.8594,44.1049,0.3482,0.0102,0.0049,0.0014,0.3341
89,923.0906,59,63.9157,2.5786,35.022,0.1357,0.0101,0.0046,0.0019,0.2415
90,1173.3091,75,63.9218,3.0907,34.084,0.2935,0.0149,0.006,0.0024,0.3148
91,294.4375,19,64.5298,3.0799,30.5169,0.2085,0.0102,0.0068,0.0011,0.2776
92,608.1464,39,64.1293,3.2561,29.5499,0.9761,0.0097,0.0048,0.0014,0.3139
93,875.4514,56,63.967,3.6255,30.9709,0.5475,0.0108,0.0056,0.001,0.4166
94,11.3225,1,88.3197,0.0,0.0,0.2995,0.0058,0.0053,0.0,0.0
95,119.0383,8,67.2053,2.9366,33.2833,0.1478,0.0125,0.0044,0.0016,0.2235
96,500.9877,32,63.8738,5.3032,33.3365,0.4319,0.0112,0.0057,0.0015,0.2757
97,828.5348,53,63.9683,3.1503,31.5606,0.3957,0.01,0.0067,0.0013,0.2966
98,1456.1657,93,63.8664,4.6277,32.1809,1.1448,0.0133,0.0056,0.0014,0.2989
99,1782.069,114,63.9706,2.7338,38.4781,0.4395,0.0138,0.005,0.0016,0.2562
