hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
47,73.2873,5,68.2246,2.4072,10.6063,0.1362,0.0096,0.0056,0.0009,0.1938
48,123.1902,8,64.9402,2.4921,7.4114,0.2375,0.0111,0.0053,0.0011,0.2357
49,197.8789,13,65.6967,2.2581,9.8108,0.1269,0.0088,0.0053,0.0011,0.2524
50,448.3793,29,64.6774,2.5704,10.5452,0.1512,0.0102,0.0049,0.0015,0.2112
51,715.1961,45,62.9198,2.4162,6.8129,0.2141,0.0091,0.0052,0.0014,0.2159
52,965.1942,60,62.1637,2.5471,9.4999,0.1929,0.01,0.0053,0.0017,0.2696
53,11.1122,1,89.9912,0.0,0.0,0.2804,0.0057,0.006,0.0,0.0
54,233.4783,14,59.9627,2.5043,6.6212,0.6725,0.0088,0.0046,0.0018,0.1882
55,499.8374,30,60.0195,2.4043,6.951,0.2054,0.0336,0.0057,0.0014,0.2712
56,85.9307,6,69.8237,2.4817,7.0893,0.1201,0.0084,0.0049,0.0016,0.2304
57,136.3578,9,66.0028,2.3575,10.4609,0.1263,0.1043,0.0056,0.0016,0.2487
58,387.3265,25,64.545,3.3822,12.391,0.2147,0.0105,0.0062,0.0017,0.2709
59,86.3417,6,69.4913,2.6603,12.0779,0.1524,0.0097,0.005,0.0011,0.3877
60,336.8941,22,65.3024,3.0209,15.3695,0.6051,0.0113,0.0058,0.0016,0.2247
61,589.6911,38,64.4405,2.518,11.3256,0.111,0.0093,0.0045,0.0012,0.3384
62,106.6263,7,65.6498,2.2316,11.684,0.1359,0.0089,0.0044,0.0013,0.1998
