life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
22,95.3624,5,0,19.8631,189.5498,2.5076,0.0991,0.0309,0.0073,1.0348
23,125.9088,7,0,27.3752,251.774,2.4024,0.0864,0.0383,0.0102,1.5864
24,28.7449,1,0,6.628,58.2594,0.5329,0.0103,0.0062,0.0014,0.3004
25,127.9487,7,0,27.479,236.5787,3.0512,0.152,0.0417,0.0117,1.6189
26,46.0254,2,0,9.9519,84.9961,1.2226,0.0366,0.0125,0.0034,0.5321
27,28.3508,1,0,6.9025,60.4026,0.6194,0.0117,0.0068,0.0012,0.2253
28,100.3472,5,0,20.4133,190.0126,1.9755,0.0846,0.0324,0.0077,1.3732
29,26.2044,1,0,7.5434,63.6854,0.4818,0.024,0.0052,0.0014,0.2
30,190.4333,11,0,45.982,379.0482,4.8087,0.1718,0.0669,0.0155,3.0024
31,92.4051,5,0,21.5236,163.7711,1.7256,0.0827,0.0282,0.0065,1.0353
32,45.4434,2,0,12.1543,92.6964,1.1442,0.0221,0.0132,0.0029,0.5336
33,33.5444,1,0,6.836,63.0358,0.5355,0.0074,0.006,0.0016,0.2871
34,125.1162,7,0,29.056,254.85,2.545,0.102,0.0462,0.0383,1.8683
35,45.2992,2,0,10.3674,99.4776,1.2133,0.03,0.0141,0.0034,0.585
36,124.3001,7,0,27.8883,280.629,4.2055,0.1192,0.0441,0.0098,1.8398
37,141.6108,8,0,31.8252,308.4809,3.1929,0.1074,0.0524,0.0123,2.1486
38,32.1536,1,0,6.7057,67.1868,0.558,0.0221,0.0067,0.0012,0.2883
39,30.7491,1,0,9.4161,65.9958,0.4849,0.0074,0.0061,0.0014,0.24
40,48.0975,1,0,9.4417,86.978,0.8073,0.0081,0.005,0.001,0.2864
41,45.418,2,0,9.8648,90.8206,0.8605,0.017,0.0113,0.0027,0.4172
42,181.196,10,0,40.9986,314.06,3.3274,0.1405,0.0563,0.0135,2.5111
43,33.2179,1,1,7.0985,28.986,0.8724,0.0142,0.006,11.015,0.1427
44,114.5741,7,0,27.8669,210.3982,9.8771,0.4162,0.0441,0.0093,1.9963
45,56.6126,2,0,11.7099,85.5979,0.7316,0.0193,0.0115,0.0022,0.4679
46,322.5394,20,0,84.0379,569.191,12.4089,0.4055,0.1197,0.0282,5.5031
47,28.2142,1,1,7.0264,28.5166,0.6511,0.016,0.0058,11.3789,0.1387
48,270.7156,16,0,71.536,441.9803,6.8218,0.3219,0.0931,0.0237,4.1656
49,28.92,1,0,8.3077,54.059,0.3994,0.0069,0.0057,0.0012,0.3284
50,392.0565,24,1,103.835,670.7634,20.6828,0.3479,0.1391,11.3379,5.8993
51,93.6775,5,0,30.6853,174.6548,2.2111,0.0645,0.0312,0.0071,1.451
52,45.9123,2,0,12.3592,81.9867,0.9554,0.02,0.0107,0.0024,0.5914
53,30.1944,1,0,6.7323,56.2224,0.3876,0.0137,0.0357,0.0019,0.1924
54,62.277,3,0,16.6155,117.6598,2.1758,0.0705,0.0155,0.0037,0.6855
55,33.402,1,0,7.3745,66.9264,0.6715,0.009,0.0059,0.0012,0.3144
56,29.0128,1,0,7.5177,51.5687,0.5014,0.0148,0.0054,0.0013,0.2374
57,94.9874,5,0,21.4847,185.1005,1.8044,0.0563,0.027,0.0066,1.2142
58,108.6732,6,0,26.739,210.2012,2.0794,0.1461,0.0369,0.0091,1.606
59,29.0236,1,0,7.1954,62.4734,0.2868,0.0063,0.0057,0.0016,0.2331
60,34.6257,1,0,7.162,67.5168,0.4466,0.0078,0.006,0.0014,0.2274
61,61.089,3,0,14.3914,124.4632,2.322,0.086,0.0185,0.0045,0.7209
62,28.0396,1,0,6.639,58.1508,0.5752,0.0079,0.0056,0.0011,0.2301
63,72.0139,3,0,17.0143,120.617,2.0119,0.0336,0.0168,0.0043,0.6379
64,25.8048,1,0,7.3886,60.405,4.4691,0.031,0.0054,0.0011,0.2021
65,562.7182,35,2,150.0619,998.1617,14.1874,0.875,0.2112,22.5234,10.4784
66,1082.2251,68,3,219.3865,2039.1689,45.4525,1.1938,0.5376,33.3893,19.3866
67,95.2817,5,0,19.6794,181.9239,2.7751,0.1092,0.0258,0.0067,1.5189
68,61.542,3,0,11.4153,123.6896,1.9418,0.0358,0.021,0.0041,0.6774
69,29.1096,1,0,5.4097,61.3578,0.6899,0.0231,0.006,0.0011,0.2153
70,94.5691,3,0,16.6221,194.6412,1.5973,0.0318,0.0186,0.004,0.6171
71,32.1515,1,0,7.2561,60.6582,0.4878,0.008,0.0056,0.0014,0.2103
72,372.3911,23,1,77.1295,692.0633,12.32,0.6124,0.138,11.3726,6.6148
73,96.0275,5,0,16.7817,189.826,2.0486,0.0986,0.0279,0.0065,1.0869
74,77.8938,4,0,14.2617,163.5706,1.144,0.0448,0.0239,0.0054,0.9107
75,113.5129,6,0,19.968,218.633,2.0894,0.0627,0.0344,0.0083,1.3194
76,120.7803,7,0,22.3803,243.3259,2.2455,0.1017,0.0377,0.0102,1.649
77,33.3573,1,0,5.6097,64.3898,0.4968,0.0069,0.0046,0.0011,0.2003
78,28.3164,1,0,5.5471,58.2638,0.7711,0.0098,0.0047,0.0014,0.2509
79,566.7692,35,2,103.4073,1079.4858,13.197,0.5055,0.2078,22.7877,9.1955
80,79.4588,4,0,14.3544,180.8072,1.2803,0.0389,0.0231,0.0047,1.0077
81,63.5421,3,1,13.2343,126.9042,1.3024,0.1057,0.0217,11.2763,0.605
82,72.5244,4,0,13.5588,169.9341,1.7161,0.0413,0.0191,0.0043,0.6983
83,33.5425,1,0,5.1851,81.9394,0.6455,0.0057,0.0045,0.001,0.2015
84,45.5474,2,0,8.1249,105.8235,0.3861,0.0151,0.0083,0.0022,0.4158
85,62.4037,3,0,11.15,140.4082,1.3423,0.0806,0.0151,0.0038,0.7891
86,2017.1837,128,5,389.3622,3776.3422,53.2952,2.1129,0.76,57.0408,28.3151
87,124.4682,7,0,23.1307,228.4347,3.176,0.0774,0.0411,0.0091,1.4583
88,62.144,1,1,13.8313,102.4386,0.4616,0.0082,0.0065,11.1137,0.1848
89,61.7341,2,0,11.0391,125.5192,0.9219,0.0215,0.0093,0.0022,0.4999
90,437.8528,27,1,85.2601,807.2223,11.7344,0.3989,0.2334,11.1271,5.6576
91,157.665,9,0,30.0296,281.7773,3.4426,0.1117,0.0471,0.0122,1.9244
92,2009.2355,125,6,394.6123,3590.362,57.8698,1.6281,0.7148,66.835,28.9408
93,125.0107,7,0,24.5401,226.8094,2.9886,0.0755,0.0369,0.009,1.6196
94,28.6928,1,0,5.7353,58.485,0.5906,0.0068,0.0059,0.0013,0.22
95,77.9428,1,0,14.1142,154.4481,0.5369,0.0064,0.006,0.0012,0.2573
96,116.4927,6,0,24.4939,207.8344,3.2989,0.1041,0.0319,0.0076,1.6012
97,78.0762,4,0,17.6581,149.6058,8.0237,0.0462,0.0233,0.0059,1.2687
98,68.6254,3,0,11.4725,128.3454,1.1399,0.0311,0.017,0.0042,0.668
99,149.9579,9,0,29.7027,311.2614,4.5383,0.2035,0.0513,0.0137,2.0491
100,32.3139,1,1,5.7433,50.8653,0.4317,0.01,0.0056,12.5102,0.3259
101,296.0581,17,0,58.7005,574.7474,6.1112,0.1955,0.092,0.0232,4.0933
102,32.7338,1,1,5.8232,58.5906,0.4324,0.0077,0.0061,11.0364,0.1685
103,29.6463,1,0,7.9761,47.5663,0.3596,0.0148,0.0068,0.0015,0.2282
104,78.2115,4,0,14.7432,135.3143,1.6887,0.0788,0.024,0.0047,0.8509
105,173.0429,10,0,38.4876,317.5477,3.6981,0.1692,0.0661,0.014,2.9202
106,44.9856,2,0,8.8935,87.7108,0.9825,0.018,0.0139,0.0042,0.5417
107,65.6621,3,1,11.5227,104.7954,1.642,0.0308,0.0134,11.066,0.5526
108,740.4543,46,2,144.2698,1358.6614,16.7695,0.6481,0.2493,22.3926,9.3387
109,92.0099,5,0,19.8741,161.4216,2.5033,0.0833,0.0283,0.0071,0.9805
110,142.9168,8,0,27.243,270.7254,3.614,0.2184,0.0397,0.0103,2.1634
111,29.1302,1,0,6.8254,66.9654,0.5684,0.0062,0.0046,0.0012,0.2182
112,32.1883,1,0,5.2101,60.1836,1.0443,0.0084,0.0047,0.0012,0.2265
113,216.4933,13,0,41.3122,417.0532,5.6614,0.2608,0.0702,0.0169,2.9159
114,80.5449,4,0,16.0135,145.2639,1.4131,0.0356,0.0208,0.0056,1.0671
115,122.8289,7,0,23.6053,243.455,3.2888,0.1299,0.0534,0.0082,1.9527
116,33.9683,1,0,5.3879,70.803,0.4688,0.0109,0.0056,0.0014,0.2038
117,125.0383,7,0,26.918,235.2456,2.6697,0.1427,0.0396,0.0102,1.3675
118,31.5776,1,1,5.3844,58.5754,0.6803,0.0418,0.0069,11.3391,0.1439
119,108.8847,6,0,20.1494,212.1107,2.5955,0.0879,0.0372,0.0073,1.3267
120,27.9496,1,0,5.5137,69.7674,0.4612,0.0062,0.006,0.0011,0.1791
121,33.9901,1,0,5.6833,54.0964,0.3883,0.0064,0.005,0.0013,0.2584
122,61.8099,3,0,11.0554,125.067,1.1818,0.0327,0.0157,0.0028,0.6095
123,29.4898,1,0,5.7488,67.1758,0.5714,0.0101,0.0065,0.0011,0.2364
124,46.1076,2,0,8.9898,92.2924,1.1397,0.0222,0.011,0.0026,0.6925
125,49.8674,2,0,8.8101,93.723,1.2869,0.0181,0.011,0.002,0.4875
126,78.307,1,0,15.077,159.0422,0.4462,0.0125,0.0056,0.0012,0.1931
127,74.9988,4,0,14.8939,157.9105,1.4396,0.0614,0.0296,0.0068,1.1805
128,83.2783,4,0,15.7497,157.8654,1.4456,0.0728,0.0228,0.0057,0.8198
129,108.0673,6,0,20.8074,213.6832,2.9552,0.0592,0.0336,0.0075,1.2799
130,787.258,1,0,139.4625,1600.7227,0.5609,0.0074,0.0054,0.0014,0.2022
131,45.7806,2,0,9.1833,93.3764,0.7344,0.1117,0.0111,0.0025,0.5746
132,45.3544,2,0,8.67,88.9041,1.1503,0.019,0.011,0.0025,0.4192
133,66.2778,3,0,11.1084,124.038,1.7711,0.0422,0.0208,0.0059,0.7739
134,234.259,3,0,43.7685,472.2366,1.269,0.0267,0.0177,0.0037,0.6579
135,44.5116,2,0,10.9989,93.1239,1.1193,0.0171,0.0108,0.0028,0.3884
136,33.351,1,0,5.6132,62.651,0.3654,0.0058,0.004,0.0011,0.105
137,33.0283,1,0,5.3305,64.747,0.7013,0.0061,0.0047,0.0009,0.156
138,29.383,1,0,5.5648,62.7318,0.5189,0.01,0.0053,0.0011,0.2174
139,33.6795,1,0,5.447,63.3512,0.6021,0.0077,0.0059,0.0013,0.1979
140,2008.8904,128,6,372.511,3591.7074,60.1551,1.8726,0.7332,77.0846,29.207
141,930.3383,58,2,175.2628,1676.9992,22.5235,0.8284,0.3232,22.6336,12.0907
142,589.5784,37,2,115.7779,1041.4945,24.1164,0.5255,0.2017,22.0057,8.5361
143,282.731,16,1,56.0728,495.5262,8.2929,0.3163,0.1829,11.1397,3.9367
144,989.4404,62,3,200.8965,1747.0458,29.3332,0.868,0.3862,34.9198,14.5692
145,75.2773,4,0,18.3424,136.304,1.9811,0.086,0.0228,0.0048,0.7636
146,30.5541,1,0,5.8131,50.2006,1.341,0.0524,0.0068,0.0014,0.3343
147,32.637,1,0,5.6795,58.1319,0.5261,0.01,0.0044,0.0009,0.2101
148,110.3833,6,0,21.7904,205.3528,3.0092,0.0749,0.0314,0.0062,1.2295
149,1472.6914,93,5,284.8177,2712.1874,46.3165,1.6923,0.5436,57.1795,21.3453
150,125.627,7,0,23.408,248.246,3.2035,0.1169,0.0399,0.0094,1.5903
151,34.5904,1,0,7.644,68.0342,0.892,0.3722,0.0078,0.0015,0.3976
152,43.6523,2,0,8.5934,97.1037,1.182,0.0249,0.0109,0.0027,0.4065
153,46.6868,2,0,10.8569,93.7833,1.175,0.0425,0.0123,0.0025,0.3842
154,31.7776,1,0,5.7264,59.3986,0.3121,0.0119,0.0059,0.001,0.2586
155,62.2262,3,0,11.3703,124.8406,1.1482,0.0296,0.0151,0.0032,0.6344
156,125.789,7,0,22.9406,251.3984,3.748,0.1382,0.0407,0.0094,1.4497
157,28.5199,1,0,5.5125,66.582,0.5932,0.0434,0.0061,0.0012,0.2598
158,32.5521,1,0,5.8096,59.0438,0.5962,0.023,0.0062,0.0011,0.2239
159,170.9209,10,0,33.1169,353.5815,2.916,0.1731,0.0566,0.0125,2.1931
160,174.7103,10,0,33.3228,340.6599,4.8261,0.1929,0.0559,0.0124,2.4849
161,65.1364,3,0,12.9817,124.1136,1.6994,0.0302,0.049,0.004,0.7194
162,233.8546,13,1,45.3487,428.1929,4.8956,0.1342,0.0687,11.2702,2.8161
163,63.9171,2,0,13.155,122.945,0.7628,0.0225,0.0103,0.0021,0.4233
164,126.0902,7,1,26.631,223.5858,3.5294,0.1061,0.0375,11.1622,1.8596
165,64.8123,3,0,11.4732,128.2716,1.2749,0.0322,0.0162,0.0037,0.6679
166,63.1897,3,0,11.6211,126.3194,1.2107,0.0249,0.0188,0.0038,0.6213
167,90.2393,5,0,17.3981,182.0022,2.9221,0.0886,0.0279,0.0068,0.9947
168,175.2033,10,0,33.8517,329.6019,3.9034,0.1483,0.057,0.0157,2.3433
169,29.1955,1,0,7.1161,60.0286,0.6774,0.0136,0.0054,0.0012,0.3093
170,32.3652,1,0,5.523,59.6234,0.8267,0.0076,0.0048,0.0008,0.1723
171,1353.9223,85,4,243.7288,2531.3196,32.5854,1.2266,0.4579,45.1078,20.1421
172,154.1007,9,0,29.733,297.2502,3.5989,0.1114,0.0655,0.0125,1.8058
173,895.9941,56,3,165.6652,1675.2079,21.459,0.964,0.3062,33.4729,12.6596
174,878.59,54,2,157.902,1681.7809,21.4051,0.8705,0.3039,22.8674,12.1359
175,142.1992,7,1,24.8167,239.088,3.9966,0.0932,0.0369,15.1233,1.5379
176,135.9323,7,0,26.4738,264.8851,3.063,0.0842,0.0577,0.0099,1.6363
177,1559.7511,15,1,285.9251,3026.3306,7.3468,0.235,0.11,11.0043,3.5793
178,159.0633,9,0,32.283,269.5939,4.5522,0.1185,0.0482,0.011,2.3873
179,40.0975,2,0,7.9866,87.2309,0.8574,0.0158,0.018,0.0029,0.3625
180,34.248,1,0,5.5209,61.6712,0.3187,0.0064,0.0058,0.0013,0.1881
181,63.1736,3,0,11.1156,127.3636,1.496,0.0295,0.0172,0.0047,0.8368
182,60.0391,3,0,13.7521,108.3928,2.2085,0.0688,0.0145,0.004,0.6802
183,51.4702,2,0,8.6544,90.7496,0.4079,0.0157,0.0098,0.0029,0.3819
184,30.4972,1,0,7.4424,59.275,0.7335,0.0075,0.0066,0.0016,0.2181
185,93.2544,5,0,16.5652,189.3598,2.3203,0.0546,0.0292,0.007,1.3826
186,862.0759,54,3,172.3669,1467.0275,24.5106,0.84,0.296,34.0012,12.1683
187,83.8819,4,0,15.1319,155.7467,2.0349,0.0638,0.0217,0.005,0.9266
188,137.3595,8,0,26.7216,247.1915,3.627,0.1728,0.0507,0.0117,2.1291
189,34.8003,1,0,5.7263,59.0078,0.5261,0.0058,0.005,0.0016,0.2315
190,31.5199,1,0,5.4508,67.9156,0.9875,0.0102,0.0065,0.002,0.3739
191,62.1352,3,0,11.6514,131.797,1.176,0.0343,0.0198,0.0048,0.7784
192,158.4788,8,0,29.1402,318.8538,2.5221,0.1676,0.0499,0.034,2.5168
193,278.0275,16,1,54.8867,526.7193,7.0898,0.2034,0.0914,11.2244,4.2183
194,142.3396,7,0,31.4215,258.6105,3.1253,0.6256,0.0403,0.0096,1.9231
195,96.1373,2,0,17.0092,184.2133,1.2075,0.0179,0.0105,0.0022,0.4042
196,74.9345,4,0,14.4575,154.4999,1.8584,0.0374,0.0219,0.0055,0.9117
197,32.1479,1,0,6.0237,52.3194,0.8306,0.0082,0.0054,0.0012,0.2198
198,250.4572,13,1,55.4082,440.4586,12.7121,0.2013,0.072,11.0531,3.9366
199,224.2483,13,1,41.3389,420.4829,9.1251,0.2268,0.0703,11.1462,2.7912
200,29.309,1,0,5.6894,68.7356,0.3302,0.0077,0.0048,0.0011,0.2195
201,294.3339,15,0,53.3638,595.1318,6.9959,0.19,0.0813,0.0206,3.5681
202,112.9665,4,0,19.31,224.0226,0.9881,0.0345,0.0201,0.0044,0.7261
203,76.0301,1,0,14.8049,152.8542,0.5511,0.0292,0.0061,0.0011,0.1897
204,162.4795,6,0,28.9576,320.3912,2.4259,0.0549,0.0346,0.0076,1.3518
205,153.235,9,1,30.0094,285.5828,3.7649,0.2327,0.0482,11.1278,1.9912
206,32.6957,1,0,5.5144,64.0596,0.3283,0.0086,0.0063,0.0014,0.2035
207,76.2651,3,0,16.5189,150.9861,1.5568,0.0352,0.0174,0.0035,0.6162
208,140.3996,7,1,26.4073,251.1566,3.2141,0.1108,0.0377,11.0442,1.2887
209,45.8368,2,0,9.2944,95.4999,0.6875,0.0218,0.0109,0.0049,0.3921
210,33.1172,1,0,5.461,64.178,0.675,0.007,0.0051,0.0012,0.1744
211,96.2583,5,0,16.3706,188.5592,1.5765,0.0527,0.0324,0.0108,1.1611
212,11540.0956,2,0,2.6256,30.1433,1.3309,0.0169,0.0681,0.0027,0.4104
