life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
43,79.2077,4,0,12.5219,46.2401,0.8576,0.034,0.0195,0.0049,1.0325
44,29.3968,1,0,5.5793,24.7438,0.2659,0.0052,0.0054,0.0017,0.2376
45,78.2003,4,0,12.1711,42.3207,1.0531,0.0361,0.022,0.005,0.8834
46,32.9125,1,0,4.9883,17.2154,0.3371,0.0093,0.0058,0.0009,0.2224
47,404.0617,25,2,64.3272,240.2868,5.5347,0.2437,0.1291,22.1911,5.6131
48,316.9142,17,1,49.2203,192.6589,4.449,0.2054,0.0895,11.0568,4.3529
49,341.4782,1,0,53.0532,180.177,0.336,0.0082,0.0055,0.0013,0.2669
50,58.2566,3,0,10.3821,41.2894,0.7931,0.0238,0.0158,0.0041,0.593
51,33.4869,1,0,4.9102,17.202,0.1782,0.0033,0.0047,0.0009,0.2829
52,253.8705,15,1,44.543,139.5837,4.0018,0.1851,0.0779,11.8157,2.946
53,579.1619,23,1,93.6328,349.4067,4.1942,0.3318,0.1287,11.2942,5.8501
54,96.4973,5,0,15.1438,57.7436,1.4283,0.0525,0.0252,0.0063,0.8109
55,28.281,1,0,5.0417,19.3734,0.4289,0.0132,0.0058,0.0011,0.2192
56,408.5253,25,2,66.0274,248.165,5.2633,0.2525,0.1292,22.656,5.6346
57,109.3182,6,0,17.6323,68.1347,1.8374,0.0597,0.0304,0.0072,1.5158
58,32.3662,1,0,4.6631,15.978,0.7423,0.0061,0.0052,0.0009,0.2012
59,125.3398,7,0,19.2534,75.2372,2.1115,0.1219,0.0373,0.0091,1.9396
60,46.7216,2,0,7.559,35.7721,0.3617,0.0135,0.0107,0.0028,0.4383
61,128.5483,7,0,19.4408,67.7312,2.1364,0.0771,0.0398,0.009,1.5305
62,40.3903,2,0,7.6603,27.6613,0.6265,0.0238,0.0113,0.0029,0.5659
63,143.8513,8,0,22.4035,85.9674,3.3771,0.1003,0.0439,0.011,2.1553
64,31.3638,1,0,5.1236,26.9478,0.3067,0.0062,0.0054,0.0012,0.2189
65,133.8129,7,0,21.3619,72.4346,2.8999,0.0896,0.073,0.0084,2.744
66,19.2598,1,0,5.013,19.5592,0.5156,0.0073,0.0051,0.0011,0.2081
67,128.9165,7,0,19.4554,73.6779,2.0244,0.0688,0.036,0.0081,1.4049
68,29.7885,1,0,4.7332,23.191,0.4538,0.0058,0.0047,0.0013,0.1899
69,128.3799,7,0,19.4227,70.7125,1.9999,0.2287,0.0368,0.0081,1.5263
70,29.2886,1,0,5.0032,18.1754,0.4509,0.0065,0.0045,0.0011,0.2066
71,124.9949,7,0,19.4102,69.7448,1.2944,0.0663,0.038,0.0092,1.4964
72,33.1367,1,0,4.9807,17.6734,0.2593,0.0073,0.0053,0.0011,0.2059
73,107.6974,6,0,16.868,66.4638,1.5105,0.0549,0.0308,0.0082,1.2849
74,33.846,1,0,4.8248,19.1742,0.4409,0.0055,0.0052,0.0009,0.184
75,732.5009,46,2,118.4167,427.9146,18.7836,0.5252,0.2766,25.0037,11.3478
76,109.7028,6,0,18.2323,57.3228,2.1381,0.0588,0.0302,0.0071,1.3231
77,31.1758,1,0,4.8355,23.0669,0.6435,0.0076,0.0058,0.0014,0.1841
78,125.4145,6,0,19.0835,78.1957,1.1623,0.0493,0.028,0.0073,1.324
79,362.1578,22,1,57.6779,223.2316,8.9289,0.3611,0.1196,15.1341,6.1367
80,108.7709,6,0,17.5176,64.054,2.5789,0.2002,0.0353,0.0072,2.1225
81,32.7897,1,0,4.8157,15.2412,0.2997,0.0054,0.0049,0.0014,0.1909
82,125.0108,6,0,19.7121,73.1186,1.8915,0.0564,0.0309,0.0075,1.1755
83,32.6886,1,0,4.7994,15.1909,0.3189,0.0084,0.0056,0.001,0.1792
84,341.6807,20,1,53.7858,203.6147,4.3596,0.1958,0.1062,15.4366,4.4152
85,112.1988,6,0,17.639,61.4015,1.5326,0.0505,0.0306,0.0065,1.297
86,158.8015,9,0,24.3596,105.9696,3.1215,0.0836,0.043,0.0105,2.3657
87,33.4388,1,0,4.8466,20.7701,0.4781,0.0067,0.0054,0.0012,0.235
88,141.5146,7,0,22.1081,83.1619,1.9131,0.0649,0.0367,0.0099,1.4883
89,29.4486,1,0,4.9638,19.072,0.285,0.006,0.004,0.001,0.2034
90,674.6137,41,2,105.8913,381.699,14.3581,0.6203,0.2161,22.515,10.008
91,661.988,41,2,103.9213,367.6054,7.8415,0.6489,0.2131,22.5066,10.7434
92,691.4015,42,3,108.1065,390.7175,9.2134,0.7095,0.2224,34.0497,11.0664
93,62.1011,3,0,9.9692,37.9278,0.7571,0.0268,0.0152,0.0033,0.6152
94,708.9335,43,2,110.8654,401.8465,8.0401,0.4175,0.2291,22.6649,11.4904
95,215.83,13,1,35.2096,124.5412,2.2814,0.1138,0.0673,11.4802,3.1717
96,345.587,13,1,53.3901,195.827,2.6581,0.271,0.0662,11.4502,3.3405
97,313.2545,3,0,49.0726,177.413,0.9794,0.024,0.0162,0.0034,0.606
98,57.8263,3,0,9.9842,38.3891,0.6613,0.0468,0.0155,0.0038,1.2849
99,33.6749,1,0,4.7203,13.7552,0.4112,0.0063,0.0047,0.0013,0.2006
100,532.2776,33,2,84.0458,316.1045,7.3179,0.3751,0.1735,22.5655,7.6797
101,79.6473,4,0,11.6783,42.8689,0.7314,0.0371,0.0218,0.0049,1.2249
102,29.3648,1,0,4.8776,19.0615,0.2471,0.0043,0.0056,0.001,0.1799
103,332.76,19,1,51.9827,180.7886,3.6924,0.2382,0.0943,11.0257,4.8343
104,74.7346,3,0,12.769,43.2266,0.9475,0.0258,0.016,0.0038,0.8296
105,562.7219,34,2,91.1454,324.5536,8.0832,0.4323,0.1762,22.8618,7.8674
106,78.9472,4,0,12.2554,48.8493,0.8133,0.0367,0.0206,0.0051,1.1825
107,187.0724,11,1,29.5534,104.6475,2.3618,0.1088,0.0572,11.2662,2.8536
108,222.7524,11,0,34.2216,128.1837,2.063,0.1096,0.061,0.0162,2.3191
109,28.734,1,0,4.8504,18.6292,0.7575,0.0073,0.0043,0.0012,0.17
110,441.8681,27,2,70.8714,239.6504,12.5017,0.645,0.1384,22.5944,6.5902
111,454.1876,27,1,72.2731,265.0643,13.6085,0.6821,0.1443,12.302,5.9761
112,77.2093,4,0,12.5407,48.8692,1.6593,0.2415,0.0191,0.0045,1.3226
113,45.484,2,0,7.9809,23.7674,0.9991,0.0143,0.0091,0.0027,0.3971
114,95.4804,5,0,16.4777,54.1455,1.3313,0.0765,0.0293,0.0068,1.1904
115,33.6756,1,0,4.9155,18.347,0.185,0.0032,0.0043,0.0011,0.6149
116,278.32,16,1,45.6717,167.648,3.9049,0.1559,0.0814,10.972,3.8833
117,204.5665,12,1,33.3974,134.618,2.3927,0.1121,0.0937,11.3111,2.8458
118,62.1801,3,0,9.9867,46.0712,0.6682,0.0248,0.0163,0.004,0.9563
119,29.3302,1,0,5.1158,17.3462,0.2979,0.0053,0.0048,0.001,0.2243
120,95.5412,5,0,15.3088,58.657,1.3056,0.0462,0.026,0.0064,1.0603
121,436.6521,27,2,69.2308,271.1976,5.6479,0.5097,0.1384,22.2766,6.8898
122,62.9053,3,0,9.8402,42.1277,0.4071,0.0201,0.0139,0.0034,0.9744
123,33.3995,1,0,4.9801,18.1738,0.314,0.0052,0.0047,0.0011,0.2376
124,91.5814,5,0,15.2522,58.3099,1.129,0.0441,0.025,0.0059,1.2396
125,249.7575,15,1,38.4861,146.6213,3.2632,0.1423,0.0756,11.1685,3.5133
126,124.7643,6,0,19.7962,73.7148,1.32,0.0578,0.0284,0.0068,1.4355
127,112.4731,5,1,18.0265,60.9816,1.207,0.0549,0.0274,11.2148,1.1253
128,783.5779,49,3,122.7778,479.7298,9.8758,0.5437,0.2503,33.8972,11.4644
129,95.9221,5,0,15.107,58.4851,1.0296,0.2145,0.0295,0.0063,1.2018
130,28.2005,1,0,5.0666,20.3922,0.3926,0.005,0.006,0.0015,0.2366
131,646.2834,37,2,100.5021,394.6209,6.7283,0.4695,0.1889,25.4472,8.5333
132,79.0719,4,0,12.2913,42.4676,0.9312,0.0359,0.0203,0.0045,0.8097
133,437.7271,27,2,69.1093,281.9561,4.935,0.268,0.132,22.3886,8.0331
134,62.2828,3,0,9.8321,33.6882,1.0058,0.0296,0.0178,0.0039,0.6684
135,28.1457,1,0,4.8133,17.0116,0.3469,0.0078,0.0055,0.0012,0.2146
136,908.9859,47,3,144.8665,534.8237,10.4795,0.5929,0.235,34.0794,12.9239
137,61.5415,3,0,9.8984,44.1625,0.8231,0.0262,0.0147,0.0033,0.9854
138,29.6599,1,0,4.7431,17.4096,0.2053,0.0037,0.0042,0.001,0.2527
139,516.8146,30,2,81.3949,307.2476,6.4079,0.284,0.1581,22.5501,7.6341
140,1491.4432,3,0,232.285,817.5683,0.5385,0.0236,0.0147,0.0046,0.5374
141,108.4736,5,0,17.3359,59.0651,1.0032,0.0402,0.0249,0.0065,1.1871
142,33.0526,1,0,4.8142,14.3263,0.3385,0.0075,0.0049,0.0012,0.1938
143,546.4378,34,2,87.2721,338.0295,10.6235,0.3479,0.1699,22.0945,7.3059
144,126.5328,7,0,20.4714,75.1025,1.5205,0.0971,0.0356,0.0081,1.6876
145,30.7686,1,0,4.9233,22.9746,0.6724,0.0824,0.0061,0.0019,0.3286
146,66.3182,3,0,9.9862,33.4195,0.7534,0.0286,0.0154,0.0038,0.5855
147,28.7409,1,1,4.8116,19.2818,0.5183,0.0059,0.0049,11.1291,0.1132
148,312.0424,19,1,49.2266,189.1498,3.6966,0.3473,0.0958,10.9714,4.9384
149,109.0216,6,0,16.8627,65.8804,1.1813,0.054,0.0307,0.0073,1.8505
150,41.6904,1,0,4.9492,16.2093,0.2663,0.0072,0.0058,0.0011,0.2112
151,133.1886,8,0,22.4129,92.1737,7.7072,0.0807,0.0407,0.0095,1.6696
152,28.1056,1,0,5.0066,16.6477,0.301,0.0056,0.006,0.0013,0.1996
153,125.5312,7,0,19.4169,73.3397,1.5587,0.0715,0.0346,0.0085,1.6374
154,33.2662,1,0,4.7523,16.8223,0.3333,0.0049,0.0046,0.0013,0.2423
155,139.0759,8,0,21.8376,87.0835,4.6432,0.0948,0.0391,0.0113,2.6434
156,752.4951,47,3,123.2583,408.0916,20.6068,0.7452,0.2757,33.5359,10.4887
157,265.9838,16,1,46.8364,161.7769,11.3739,0.2259,0.133,11.73,4.2251
158,499.9164,31,2,78.1719,301.2541,17.2703,0.4393,0.244,23.1076,7.8742
159,96.049,5,0,14.3472,52.3373,1.3142,0.046,0.0247,0.0061,1.17
160,40.9167,1,0,5.0278,17.8541,0.2965,0.0065,0.0042,0.0014,0.2187
161,100.3032,6,0,18.0145,54.9665,5.9757,0.0943,0.0506,0.0074,1.2317
162,28.5536,1,0,4.957,17.7232,0.3046,0.0051,0.0213,0.0012,0.2149
163,113.9819,6,0,17.525,55.3597,1.5965,0.0586,0.0298,0.008,1.3052
164,28.7011,1,0,5.1624,16.5266,0.5659,0.0073,0.005,0.001,0.1843
165,125.1431,7,0,20.158,89.5593,3.8265,0.0777,0.0411,0.01,1.6263
166,32.4845,1,0,7.3778,16.5658,0.7617,0.0063,0.0057,0.0013,0.19
167,123.4304,7,0,19.6125,71.8236,5.6366,0.3069,0.1162,0.0103,1.5724
168,187.4206,11,0,32.7191,103.6702,10.2511,0.1455,0.1094,0.0149,2.9423
169,371.7483,21,2,57.0786,213.6624,15.1973,0.3538,0.1175,22.2893,4.2942
170,252.4713,16,1,41.6003,191.498,7.4127,0.2974,0.0881,10.9963,3.1561
171,92.6076,5,0,15.1964,58.0032,0.9599,0.0526,0.0467,0.0063,1.0383
172,33.4184,1,0,5.0333,13.7576,0.2479,0.0043,0.006,0.0015,0.5886
173,108.0853,6,0,17.6409,63.8324,1.8541,0.0587,0.0316,0.0076,1.4906
174,32.1924,1,0,4.595,17.8675,0.5876,0.0075,0.0066,0.0015,0.2117
175,109.1415,6,0,17.3069,61.9141,2.2641,0.0632,0.0327,0.0073,1.3704
176,31.6278,1,0,6.561,15.7666,0.3627,0.0059,0.0053,0.0011,0.2199
177,113.7992,6,0,18.0154,64.8455,2.0212,0.0595,0.0321,0.0079,1.4737
178,28.3615,1,0,4.9922,19.3826,0.4016,0.0088,0.006,0.0012,0.2174
179,109.2184,6,0,17.6882,64.6353,2.0814,0.1969,0.0325,0.0071,1.746
180,29.2873,1,0,5.6629,14.6562,0.5888,0.0092,0.0058,0.0009,0.3939
181,112.0864,6,0,17.7559,60.9088,1.2458,0.0593,0.0373,0.0103,1.3925
182,28.2467,1,0,4.6931,17.3333,0.2489,0.0043,0.0049,0.0011,0.2093
183,109.6714,6,0,18.2868,73.8289,1.9168,0.0642,0.0328,0.0083,1.4769
184,31.9614,1,0,5.0712,17.4163,0.2249,0.0062,0.0054,0.0011,0.2179
185,141.6978,7,0,23.5951,81.3348,2.4888,0.07,0.0385,0.0089,1.8395
186,33.0765,1,0,5.1426,17.8917,0.3147,0.0113,0.0061,0.0009,0.2197
187,187.3256,11,1,29.5752,120.4675,2.3156,0.3914,0.0579,11.4888,2.5473
188,62.1037,3,0,9.9373,38.6642,0.619,0.0247,0.0133,0.0034,0.9977
189,29.4218,1,0,5.3703,20.569,0.3308,0.005,0.0053,0.001,0.226
190,594.9588,28,2,95.2104,356.1127,6.9405,0.5032,0.1513,22.4703,7.1417
191,29.134,1,0,5.0212,20.7205,0.3487,0.0048,0.0041,0.0011,0.2462
192,801.1171,1,0,128.552,447.8308,0.5598,0.052,0.0055,0.001,0.2253
193,203.9073,10,0,32.7806,126.6445,3.7681,0.0999,0.0558,0.0135,2.6335
194,28.1372,1,0,5.0583,19.9171,0.6283,0.0089,0.0055,0.0017,0.1987
195,171.233,10,1,27.9901,111.2001,2.5049,0.1806,0.0588,11.5052,2.1902
196,220.2437,12,0,35.2485,123.4629,5.3958,0.4431,0.0695,0.0168,2.7812
197,29.7756,1,0,5.6199,22.4148,0.2715,0.0058,0.0048,0.001,0.2464
198,125.5675,7,0,19.8961,72.8887,2.0107,0.0716,0.0347,0.0085,1.4325
199,32.1582,1,0,4.8461,20.2391,0.4293,0.0058,0.0049,0.0013,0.2448
200,537.3394,33,2,85.1728,348.187,6.7241,0.3988,0.1866,22.5043,7.7198
201,1340.7761,85,5,218.3647,858.7428,30.1563,1.1921,0.4808,57.7034,19.5081
202,79.6459,4,0,12.5807,59.8975,0.8971,0.0382,0.0211,0.0056,0.9494
203,28.3503,1,0,5.1875,22.1447,0.2137,0.0044,0.0047,0.0014,0.2035
204,95.2337,5,0,15.4906,64.5474,1.1919,0.0569,0.0294,0.0061,1.2054
205,546.2988,34,2,87.4298,351.1977,7.8793,0.4034,0.1876,22.5011,8.9259
206,299.1424,17,1,56.1557,172.5384,5.6246,0.2923,0.0893,11.4376,3.9409
207,471.3281,27,2,75.2647,309.5041,7.7318,0.7729,0.1513,22.9556,8.1835
208,91.4957,4,0,14.9424,57.5622,1.2333,0.0364,0.0205,0.0045,1.1633
209,33.9972,1,0,4.8396,18.7408,0.5088,0.005,0.005,0.0013,0.1913
210,153.3152,9,1,25.6803,97.4353,2.6122,0.0936,0.047,11.3191,1.8436
211,379.212,23,1,59.4121,236.0133,4.5911,0.2539,0.1276,11.4294,5.1853
212,92.6221,5,0,15.491,59.9332,1.9847,0.053,0.0281,0.0072,1.4175
213,27.9211,1,0,4.9905,18.9095,0.8929,0.0591,0.0233,0.0012,0.6096
214,112.6543,5,0,17.4645,68.5316,1.6824,0.0508,0.0301,0.0071,1.2733
215,28.6661,1,0,4.9769,21.1608,0.366,0.0067,0.0054,0.001,0.1988
216,171.5672,10,1,32.2704,94.1453,3.7456,0.1813,0.0535,11.2487,2.5114
217,78.0854,4,0,12.1176,42.163,0.9389,0.0376,0.0215,0.0046,1.3815
218,33.1294,1,0,4.9027,19.7021,0.36,0.0053,0.0048,0.0012,0.1881
219,216.7049,12,1,35.3352,144.6452,4.9033,0.1268,0.1022,12.4928,2.8721
220,532.5142,33,2,86.2924,333.2614,8.7877,0.5413,0.1822,26.3025,8.7288
221,96.6867,4,0,14.7391,59.3253,1.1932,0.0865,0.021,0.005,0.9477
222,28.7206,1,0,5.2162,23.7371,0.2561,0.0056,0.0051,0.0013,0.2075
223,3005.0849,9,1,27.8187,78.6647,3.0052,0.2576,0.0483,10.9412,1.9538
224,412.6056,2,0,250.481,745.5398,1.7364,0.0667,0.0516,0.0025,0.5329
225,123.1626,6,0,20.3313,70.0695,1.1671,0.0562,0.0304,0.0079,1.3046
226,33.9956,1,0,4.7641,18.2803,0.2489,0.0067,0.0052,0.0012,0.3575
227,80.1299,4,0,13.3213,44.1565,0.7446,0.0339,0.0578,0.0064,0.8312
228,73.3418,3,0,12.6586,43.2433,1.1577,0.0272,0.0149,0.0038,0.7621
229,49.8183,2,0,7.4064,26.8402,0.4561,0.1029,0.0132,0.003,0.5364
230,79.1864,4,0,12.5565,44.4043,0.8322,0.1057,0.0205,0.0052,0.7192
231,28.8596,1,0,4.8509,20.6836,0.5165,0.0083,0.0047,0.0011,0.3057
232,505.8427,28,1,103.1284,349.5779,21.0706,0.4968,0.1496,11.8915,7.4264
233,156.2119,10,1,31.7719,92.2214,2.2332,0.1116,0.0563,13.362,2.4006
234,129.6801,7,0,19.9943,73.3972,1.3597,0.0599,0.0355,0.0078,1.8396
235,57.6917,2,0,10.3061,36.9115,0.6523,0.0192,0.011,0.0035,0.3547
236,50.1908,1,0,7.3105,23.4248,0.2135,0.0045,0.005,0.0012,0.175
237,61.8269,3,0,9.8583,40.8045,0.7128,0.0353,0.0165,0.0039,0.835
238,30.0254,1,0,5.031,17.8658,0.1909,0.0032,0.0041,0.0009,0.2
239,94.9793,5,0,14.8073,53.248,0.8809,0.0481,0.0271,0.006,1.3814
240,46667.8609,19,1,47.3102,174.0888,3.8738,0.1847,0.0921,11.85,4.6311
241,240.6221,11,0,67.5335,223.0984,6.223,0.1888,0.0586,0.0133,2.3987
242,491.5004,31,1,86.0708,305.5168,5.9926,0.323,0.1549,15.4413,6.848
243,800.33,50,3,132.0533,493.8826,10.4626,0.4872,0.2492,33.3884,11.9522
244,503.777,31,2,81.1663,312.3786,8.0592,0.4477,0.18,22.4744,8.4246
245,33.4685,1,0,5.1089,18.0001,0.3214,0.0075,0.0049,0.001,0.2089
246,58.0785,3,0,10.4336,42.5686,1.1756,0.0268,0.0175,0.0043,0.6369
247,29.1361,1,0,5.0967,19.6314,0.2753,0.0054,0.0044,0.0012,0.1735
248,304.4539,17,1,54.2311,158.2882,4.1511,0.1772,0.0884,11.2832,3.7182
249,136.7858,8,0,23.0018,81.9855,3.025,0.0866,0.042,0.0093,1.7379
250,32.7857,1,0,4.6537,24.2462,0.4001,0.0076,0.0052,0.0011,0.2022
251,534.1679,32,2,84.3793,293.0589,9.9328,0.601,0.1692,22.6675,7.3531
252,266.1777,15,1,45.9173,149.7752,2.883,0.1484,0.0777,10.9937,3.3775
253,1037.4749,65,4,166.1761,616.7247,22.6897,0.8709,0.3461,44.8963,14.6156
254,125.0119,7,0,20.2835,74.3163,1.8324,0.0801,0.0376,0.0086,1.6536
255,969.7898,58,4,155.5327,586.2148,13.3423,0.7015,0.3035,44.9617,13.0315
256,173.071,9,0,27.4322,109.1909,2.103,0.088,0.0477,0.0118,2.1139
257,170.7668,10,1,31.7222,87.096,2.9474,0.1371,0.0507,11.4693,2.4534
258,2011.3588,128,7,323.7053,1197.2531,36.056,1.7607,0.7264,79.7434,30.2563
259,78.8392,4,0,13.0216,50.8895,0.8371,0.045,0.0255,0.0065,0.8404
260,33.5953,1,0,4.91,17.6052,0.253,0.005,0.0051,0.0012,0.2788
261,1252.9116,78,5,206.9716,792.3613,18.3401,1.0568,0.4077,56.5783,18.1836
262,154.3725,8,0,25.1718,95.9774,2.4011,0.0853,0.0428,0.0099,2.076
263,32.331,1,0,4.8159,23.0147,0.4795,0.0066,0.0057,0.0014,0.1916
264,358.0077,20,1,57.3484,210.0763,3.6886,0.1982,0.1021,11.3623,5.3836
265,737.9004,45,3,121.2438,403.983,8.9674,0.5389,0.4882,33.2159,10.0431
266,171.0509,9,0,27.7864,101.668,1.8126,0.0881,0.0473,0.0127,1.9875
267,79.0479,4,0,12.0772,44.4011,1.0512,0.0385,0.0203,0.007,0.8971
268,112.2804,6,1,17.246,62.243,1.3442,0.0625,0.031,11.0493,1.1546
269,154.77,7,0,25.788,103.8899,1.5412,0.072,0.0378,0.0097,1.656
270,30.6979,1,0,5.8091,24.1013,0.5455,0.0087,0.0059,0.0011,0.2605
271,380.7283,23,2,59.8038,228.0778,8.9176,0.5531,0.1211,22.4409,5.4382
272,91.7564,5,0,15.1233,58.851,1.2527,0.0504,0.0274,0.0075,1.1559
273,28.9337,1,0,4.9418,20.1687,0.2761,0.0071,0.0049,0.001,0.2155
274,46.8509,2,0,7.9486,26.4246,0.4524,0.0215,0.0089,0.0023,0.4074
275,31.5618,1,0,4.9,15.8855,0.2939,0.0057,0.0059,0.0016,0.2384
276,33.4211,1,0,4.9468,19.8561,0.4356,0.0056,0.0053,0.0011,0.2351
277,29.2754,1,0,4.9968,20.8583,0.4706,0.0484,0.0058,0.0011,0.2205
278,95.9724,4,0,15.0586,57.0605,0.8032,0.0415,0.0215,0.0049,0.8579
279,32.742,1,0,4.7957,18.9149,0.2592,0.0064,0.0058,0.0009,0.2018
280,358.0702,22,2,57.0913,210.2387,7.5834,0.2481,0.1427,22.6401,5.7615
281,1304.4759,80,2,209.4482,751.2243,32.025,1.0312,0.5537,22.4562,18.9552
282,2005.302,128,4,334.3417,1142.2238,42.4691,1.8682,0.7622,44.7892,28.7939
283,204.3901,12,0,32.5825,111.4437,4.1646,0.1219,0.0645,0.0171,2.6629
284,502.6956,31,1,78.309,298.0087,14.7427,0.7604,0.1885,11.1049,7.0339
285,1191.5705,74,3,189.3738,698.2666,19.8527,1.0988,0.3987,34.1703,17.8959
286,187.1182,10,0,29.6637,116.0213,1.8993,0.2106,0.0536,0.0133,2.4945
287,108.5815,5,0,17.1297,62.1896,1.1535,0.1086,0.0262,0.0061,1.1007
288,28.8273,1,0,5.1119,24.8691,0.2365,0.0051,0.0056,0.0012,0.2029
289,991.3406,61,4,157.935,598.1531,11.2408,0.6478,0.3233,45.0727,13.8842
290,125.5953,6,0,20.4586,71.0316,1.1958,0.0603,0.0311,0.008,1.4489
291,154.0094,7,1,25.2072,91.4124,2.0176,0.0674,0.033,11.0272,1.6825
292,112.3737,5,0,17.9659,65.7574,1.803,0.0514,0.0272,0.0073,1.02
293,32.7844,1,0,4.8818,18.9942,0.5056,0.006,0.0051,0.001,0.2057
294,96.9328,5,0,15.8244,54.6694,1.6277,0.0479,0.0291,0.0068,1.211
295,40.8006,2,0,8.2054,28.1804,0.5635,0.0146,0.011,0.0029,0.5075
296,95.5542,5,0,14.7458,56.5917,1.5145,0.0491,0.0273,0.007,1.0924
297,250.1456,14,1,39.5384,159.3731,2.8824,0.2063,0.0704,11.1393,3.1693
298,424.5348,26,2,67.2331,255.8995,6.2417,0.2913,0.1366,22.7526,5.4951
299,316.911,19,1,49.4051,199.9468,3.9775,0.2736,0.0975,11.8721,4.854
300,74.6767,4,0,12.7788,43.4323,1.1811,0.0645,0.0247,0.0051,0.8386
301,33.0395,1,0,4.7684,18.6987,0.2517,0.0062,0.0051,0.0012,0.2448
302,108.4124,6,0,17.593,73.7933,1.1572,0.2611,0.0297,0.0077,1.2032
303,33.083,1,0,4.8623,14.6915,0.328,0.0176,0.0056,0.0013,0.2106
304,107.8997,6,0,17.451,71.3605,1.4401,0.0767,0.0319,0.0083,1.6124
305,32.5812,1,0,7.1694,16.5524,0.1805,0.0033,0.0043,0.001,0.2212
306,92.904,4,0,14.2937,55.1489,1.1948,0.0389,0.0209,0.0045,1.3525
