hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
23,843.0427,54,64.0537,2.5085,12.2911,0.2315,0.012,0.0063,0.0021,0.1089
24,93.6114,6,64.0948,2.301,7.8072,0.2324,0.0118,0.0049,0.0019,0.2597
25,360.1497,23,63.8623,2.5435,12.7546,0.6687,0.0099,0.007,0.002,0.2702
26,631.3381,40,63.3575,2.5066,6.1103,3.1099,0.01,0.0058,0.0021,0.1375
27,897.9525,57,63.4777,2.6425,6.762,2.8797,0.0112,0.0052,0.002,0.1679
28,153.3477,10,65.2113,3.0522,11.6144,0.4935,0.0097,0.0051,0.0024,0.1852
29,36.8246,3,81.4673,2.423,8.335,0.2973,0.0143,0.0054,0.0013,0.158
30,11.1575,1,89.6258,0.0,0.0,0.5359,0.0074,0.0059,0.0,0.0
31,201.5117,13,64.5124,2.5317,14.4088,0.1291,0.0079,0.0042,0.0026,0.1319
32,469.7532,30,63.8633,2.3442,11.882,0.7107,0.0103,0.0068,0.0019,0.1363
33,230.0916,15,65.1914,2.894,11.2688,0.382,0.0091,0.0047,0.0012,0.1265
34,10.7248,1,93.2418,0.0,0.0,1.6422,0.0069,0.0063,0.0,0.0
35,167.2179,11,65.7824,2.6322,9.6133,0.1547,0.0087,0.0048,0.0014,0.1802
36,138.152,9,65.1456,2.3153,6.3469,0.1687,0.0108,0.0064,0.0011,0.1654
37,367.204,24,65.3588,3.1052,11.4148,0.4761,0.0111,0.0055,0.0018,0.1613
38,79.5164,6,75.4561,3.3234,12.05,0.4379,0.0095,0.0046,0.0011,0.2764
39,97.1545,6,61.7573,2.7276,8.9518,2.6509,0.0121,0.0076,0.0011,0.2041
40,11.2172,1,89.1488,0.0,0.0,0.7199,0.0068,0.006,0.0,0.0
41,21.5557,2,92.7829,2.5175,10.1009,0.1704,0.0102,0.0049,0.0013,0.1821
42,11.3683,1,87.9639,0.0,0.0,1.0697,0.0086,0.0067,0.0,0.0
43,10.8904,1,91.824,0.0,0.0,0.5298,0.0125,0.0059,0.0,0.0
44,90.2913,6,66.4516,2.3275,11.4842,0.7085,0.0117,0.0054,0.0013,0.1838
45,101.9862,7,68.6367,2.531,10.8672,0.1282,0.0105,0.0051,0.0014,0.2032
46,11.2064,1,89.2347,0.0,0.0,0.9655,0.0065,0.0052,0.0,0.0
47,10.9303,1,91.4888,0.0,0.0,1.0795,0.0064,0.0053,0.0,0.0
48,10.8358,1,92.2867,0.0,0.0,0.7442,0.0076,0.0055,0.0,0.0
49,10.9998,1,90.9107,0.0,0.0,1.1432,0.0063,0.006,0.0,0.0
50,271.1029,17,62.7068,2.6105,8.0142,2.3434,0.0091,0.0058,0.0013,0.2469
51,15.8546,1,63.0732,0.0,0.0,1.3191,0.0111,0.0079,0.0,0.0
52,200.4912,13,64.8408,2.4529,6.9653,0.59,0.0108,0.0062,0.0012,0.177
53,11.7518,1,85.0933,0.0,0.0,1.7545,0.0095,0.0065,0.0,0.0
54,56.3322,4,71.0073,2.6875,10.6782,0.2686,0.0113,0.0053,0.0014,0.2135
55,11.2588,1,88.8194,0.0,0.0,0.4916,0.0451,0.0072,0.0,0.0
56,122.6018,8,65.2519,2.5596,12.2043,0.2321,0.2083,0.0045,0.0014,0.2107
57,720.4725,46,63.847,2.4831,10.635,0.5464,0.0101,0.0058,0.0012,0.2239
58,116.6306,8,68.5926,2.3846,11.7709,0.1061,0.0087,0.004,0.0015,0.2896
59,11.0785,1,90.2649,0.0,0.0,2.1578,0.0086,0.0067,0.0,0.0
60,11.0809,1,90.2454,0.0,0.0,2.7822,0.0097,0.006,0.0,0.0
61,153.6896,10,65.0662,2.3081,12.9501,0.1123,0.0101,0.0045,0.0013,0.3615
62,405.3551,26,64.1413,2.3388,7.131,0.3375,0.0101,0.0056,0.0014,0.2851
63,333.7897,22,65.9098,2.8579,12.1515,0.1916,0.0092,0.0046,0.0011,0.1772
64,124.7442,8,64.1312,2.4362,11.9601,0.4753,0.0122,0.0064,0.0014,0.4538
65,56.5681,4,70.7112,2.4949,7.8668,0.104,0.0084,0.0043,0.0014,0.1145
66,11.1957,1,89.32,0.0,0.0,1.3352,0.0111,0.0054,0.0,0.0
67,96.7825,7,72.3271,2.7407,13.5299,0.4779,0.0107,0.0057,0.0013,0.1496
68,24.0726,2,83.082,2.2327,11.7485,0.1202,0.0074,0.0044,0.0013,0.2669
69,104.7288,7,66.8393,2.6158,12.6442,0.9805,0.0117,0.0076,0.0011,0.2335
70,362.2624,23,63.4899,2.347,12.8409,7.6989,0.0374,0.0065,0.0021,0.2011
71,628.3884,40,63.6549,2.659,7.1606,3.2578,0.0105,0.0052,0.002,0.1602
72,888.6329,57,64.1435,2.7062,12.2885,0.747,0.0139,0.0073,0.0021,0.2312
73,10.9063,1,91.6901,0.0,0.0,1.5592,0.008,0.0051,0.0,0.0
74,159.423,10,62.7262,2.5374,6.8395,0.9155,0.0087,0.0053,0.0016,0.2293
75,737.6265,19,25.7583,2.5728,11.2092,2.1975,0.0102,0.006,0.0014,0.1688
76,11.1255,1,89.8836,0.0,0.0,7.0544,0.0116,0.006,0.0,0.0
77,11.2289,1,89.0559,0.0,0.0,3.9564,0.0342,0.0065,0.0,0.0
78,54.1883,4,73.8167,3.2332,13.1484,0.2482,0.0108,0.0056,0.0023,0.2538
79,13.8091,1,72.416,0.0,0.0,0.5804,0.0065,0.0055,0.0,0.0
80,175.4308,12,68.403,2.8134,11.1363,0.4379,0.0101,0.006,0.0013,0.1958
81,183.9797,12,65.2246,3.168,14.0803,0.2847,0.0131,0.0064,0.0018,0.1143
82,435.0033,29,66.6662,2.7112,13.6472,0.2265,0.0118,0.0066,0.002,0.1869
83,699.7903,47,67.163,2.5711,11.0792,0.2073,0.0122,0.0064,0.0024,0.1528
84,955.4539,63,65.9372,2.7372,7.3627,0.183,0.0084,0.0041,0.0021,0.1829
85,83.9475,6,71.4732,2.7008,10.598,0.7158,0.0112,0.0594,0.0013,0.214
86,71.8209,5,69.6176,2.7987,12.0346,0.1692,0.0103,0.0053,0.0018,0.1928
87,80.0055,5,62.4957,2.472,10.8283,2.3104,0.0107,0.0067,0.0011,0.2501
88,11.3296,1,88.2644,0.0,0.0,0.6589,0.0369,0.0057,0.0,0.0
89,96.2332,8,83.1314,2.6408,10.0681,0.1378,0.011,0.0069,0.0032,0.357
90,11.1334,1,89.8198,0.0,0.0,0.6222,0.0068,0.0061,0.0,0.0
91,107.8654,7,64.8957,2.4972,10.5835,0.1946,0.0097,0.0054,0.0013,0.2919
92,97.4393,7,71.8396,2.7696,11.4529,1.1258,0.0368,0.0084,0.0015,0.2488
93,293.84,19,64.661,2.6803,11.541,0.7184,0.0104,0.0061,0.0023,0.221
94,543.9861,36,66.1782,2.6477,11.1288,0.6833,0.0098,0.0055,0.0028,0.2011
95,11.4141,1,87.6109,0.0,0.0,1.0356,0.0097,0.006,0.0,0.0
96,190.2454,13,68.3328,2.372,10.9662,0.3564,0.0103,0.0053,0.0021,0.1707
97,44.797,3,66.9688,2.6175,12.4306,0.7439,0.008,0.0045,0.0019,0.2402
98,135.2195,9,66.5584,2.8223,7.7839,0.4473,0.0094,0.0068,0.0021,0.2389
99,11.3314,1,88.2503,0.0,0.0,8.9753,0.048,0.0073,0.0,0.0
100,10.6951,1,93.5008,0.0,0.0,0.2994,0.0053,0.0049,0.0,0.0
101,10.9824,1,91.0548,0.0,0.0,0.9145,0.0068,0.0062,0.0,0.0
102,10.7468,1,93.051,0.0,0.0,0.2764,0.0047,0.0053,0.0,0.0
103,371.6386,24,64.5789,2.6917,7.3805,0.1063,0.0086,0.0044,0.0012,0.735
104,33.724,3,88.9574,2.6625,12.0318,0.1685,0.0108,0.0055,0.0021,0.1817
105,11.1126,1,89.9879,0.0,0.0,0.7245,0.006,0.0056,0.0,0.0
106,98.0474,7,71.394,2.4807,12.4532,0.2136,0.0108,0.0056,0.0022,0.5569
107,62.1851,5,80.4051,2.5652,13.8273,4.1751,0.0157,0.0065,0.0012,0.1973
108,11.4662,1,87.2129,0.0,0.0,0.9899,0.0086,0.0067,0.0,0.0
109,51.9377,4,77.0153,2.3302,11.4211,0.4958,0.0098,0.0059,0.0012,0.1969
110,149.7921,10,66.7592,2.5068,11.4889,0.2341,0.0098,0.0051,0.0016,0.2052
111,398.1905,26,65.2954,2.6087,7.3303,0.8612,0.1564,0.005,0.0021,0.3729
112,693.4452,45,64.8934,2.8478,10.638,0.1522,0.0099,0.0052,0.0017,0.1809
113,946.1871,60,63.4124,2.6273,12.0433,0.1022,0.0091,0.0043,0.0019,0.1634
114,168.1179,11,65.4303,2.6643,10.244,0.2468,0.0116,0.0062,0.0015,0.7064
115,154.0101,10,64.9308,3.3574,12.1159,0.2617,0.0111,0.006,0.0022,0.4246
116,231.0789,15,64.9129,7.5077,8.5228,0.145,0.0128,0.0051,0.0019,0.2019
117,11.0273,1,90.684,0.0,0.0,8.6436,0.0383,0.007,0.0,0.0
118,11.2107,1,89.2005,0.0,0.0,7.3521,0.0123,0.0067,0.0,0.0
119,11.3097,1,88.4197,0.0,0.0,0.7257,0.0092,0.0058,0.0,0.0
120,54.0486,3,55.5056,7.3054,13.1507,0.8116,0.0107,0.0059,0.0021,0.1749
121,92.6992,7,75.5131,3.5876,13.6066,0.1568,0.0112,0.0062,0.0012,0.1435
122,344.4811,23,66.7671,4.1842,9.8854,0.4777,0.0115,0.0058,0.0022,0.2027
123,10.8796,1,91.9151,0.0,0.0,3.6808,0.0067,0.0064,0.0,0.0
124,114.2898,8,69.9975,3.7274,11.2003,0.1166,0.0087,0.0047,0.0019,0.226
125,366.8819,24,65.4161,4.0157,9.744,1.5383,0.0113,0.0054,0.0026,0.2413
126,626.1596,40,63.8815,2.6614,12.1635,2.637,0.0081,0.0051,0.002,0.2044
127,98.7025,6,60.7887,7.0646,12.9391,0.146,0.0113,0.0058,0.0013,0.1806
128,11.0812,1,90.2429,0.0,0.0,1.8082,0.0082,0.0062,0.0,0.0
129,95.8363,7,73.0412,2.9903,11.428,0.2141,0.0111,0.005,0.0012,0.3736
130,117.679,7,59.4839,3.2675,12.9182,8.9468,0.0154,0.0065,0.001,0.4041
131,106.8936,7,65.4857,2.9274,13.3269,0.4978,0.0123,0.0065,0.0014,0.2025
132,11.3462,1,88.1352,0.0,0.0,7.967,0.0145,0.0053,0.0,0.0
133,24.8946,2,80.3387,3.0853,11.8599,0.2181,0.0109,0.0069,0.0022,0.2453
134,109.4433,7,63.9601,2.7475,13.023,0.5834,0.0105,0.0061,0.0019,0.2239
135,110.6873,7,63.2412,2.8176,11.8797,0.2307,0.0112,0.0052,0.0015,0.2753
136,374.3548,24,64.1103,2.8041,13.0411,0.3359,0.017,0.0097,0.0027,0.1953
137,137.3414,9,65.5301,3.2629,11.9442,0.1642,0.0106,0.0059,0.0024,0.2078
138,392.8761,26,66.1786,3.3425,8.1512,0.3187,0.0138,0.0052,0.002,0.2076
139,658.4286,43,65.307,2.9046,11.4128,0.2708,0.0099,0.0055,0.0024,0.2581
140,117.4366,7,59.6066,3.3993,13.8679,4.1213,0.0142,0.0073,0.0019,0.3083
141,143.5059,9,62.7152,2.4055,12.6255,0.2448,0.0125,0.0052,0.0025,0.2956
142,391.7859,25,63.8104,2.5977,11.268,0.6599,0.011,0.0057,0.0021,0.2376
143,85.7726,5,58.2937,2.4971,12.0369,7.816,0.0154,0.006,0.0021,0.2074
144,341.4009,22,64.4404,2.7917,10.7822,0.5005,0.0092,0.0054,0.0026,0.242
145,11.3367,1,88.2091,0.0,0.0,0.5559,0.0083,0.0059,0.0,0.0
146,275.194,18,65.4084,2.556,12.2956,0.1163,0.0095,0.0044,0.0024,0.2031
147,524.9874,34,64.7635,2.5278,10.627,0.1085,0.0092,0.0042,0.0027,0.1626
148,122.8412,8,65.1247,3.1738,11.7072,0.1146,0.0091,0.0042,0.0014,0.2133
149,80.6467,5,61.9988,2.9239,11.4461,1.0333,0.0114,0.0063,0.0009,0.1853
150,11.0675,1,90.3546,0.0,0.0,7.4646,0.014,0.0074,0.0,0.0
151,172.9665,11,63.5961,2.7549,13.2959,3.3479,0.0121,0.0066,0.0021,0.3173
152,11.3784,1,87.8858,0.0,0.0,0.5677,0.007,0.0069,0.0,0.0
153,11.1859,1,89.3983,0.0,0.0,1.0977,0.0079,0.0076,0.0,0.0
154,11.0364,1,90.6093,0.0,0.0,0.8192,0.0088,0.0057,0.0,0.0
155,10.9495,1,91.3284,0.0,0.0,0.9171,0.0098,0.0072,0.0,0.0
156,11.3337,1,88.2324,0.0,0.0,6.1315,0.0092,0.0059,0.0,0.0
157,106.4355,7,65.7675,2.9479,11.0775,0.2785,0.0144,0.0059,0.0013,0.2157
158,115.3122,8,69.3769,3.3642,12.9641,0.9093,0.0104,0.0058,0.0021,0.1531
159,93.5834,6,64.1139,2.5513,11.9281,0.1331,0.0095,0.005,0.0013,0.2812
160,114.6431,7,61.0591,2.7021,11.9204,3.9406,0.0105,0.0068,0.0021,0.186
161,373.376,24,64.2784,2.5646,11.0597,0.1327,0.2785,0.0061,0.0026,0.1937
162,11.0883,1,90.1852,0.0,0.0,0.6046,0.0078,0.0058,0.0,0.0
163,64.7195,5,77.2565,2.7332,6.5855,0.122,0.008,0.0048,0.0015,0.1722
164,11.2308,1,89.0409,0.0,0.0,8.6771,0.0119,0.0068,0.0,0.0
165,11.4882,1,87.0458,0.0,0.0,1.1971,0.0087,0.0064,0.0,0.0
166,39.8171,3,75.3445,2.6977,11.2968,0.348,0.0147,0.0061,0.0011,0.2817
167,10.7753,1,92.8048,0.0,0.0,0.6954,0.0075,0.006,0.0,0.0
168,114.4849,6,52.4087,6.5804,7.1222,0.1938,0.0262,0.0056,0.0018,0.1119
169,78.738,5,63.5017,2.5424,9.4593,0.5759,0.011,0.0063,0.0015,0.2348
170,94.6743,7,73.9377,2.674,13.0801,0.5909,0.0087,0.0055,0.0011,0.1916
171,1007.1979,65,64.5355,2.5106,10.6821,1.0755,0.0097,0.0062,0.0016,0.215
172,112.1776,8,71.3155,2.6292,11.435,0.202,0.0115,0.0053,0.0019,0.1259
173,39.7436,2,50.3226,2.6527,8.2329,3.6537,0.0127,0.0064,0.0009,0.5732
174,81.4274,5,61.4044,2.5272,11.5827,0.1195,0.009,0.0046,0.0013,0.2433
175,25.6178,2,78.0707,2.4593,11.722,0.2241,0.0105,0.0058,0.001,0.2586
176,10.8938,1,91.7953,0.0,0.0,0.8445,0.0086,0.0077,0.0,0.0
177,106.323,7,65.8371,2.6804,13.7439,0.1311,0.0122,0.0058,0.0016,0.3655
178,10.6812,1,93.6224,0.0,0.0,0.8425,0.006,0.006,0.0,0.0
179,11.0504,1,90.4945,0.0,0.0,1.3996,0.0094,0.0066,0.0,0.0
180,10.9255,1,91.529,0.0,0.0,2.4096,0.006,0.0045,0.0,0.0
181,10.9642,1,91.2059,0.0,0.0,0.8138,0.0062,0.0055,0.0,0.0
182,11.0503,1,90.4953,0.0,0.0,4.5648,0.0123,0.008,0.0,0.0
183,26.2278,2,76.255,2.6567,10.7607,0.2046,0.0119,0.0059,0.0018,0.3484
184,83.5034,6,71.8534,2.5146,10.1503,0.2433,0.0105,0.0055,0.0013,0.196
185,116.4664,5,42.9308,2.7991,10.8638,0.2361,0.0103,0.0054,0.0021,0.1625
186,160.7321,9,55.9938,3.3287,12.6153,0.4199,0.0094,0.0056,0.0017,0.1861
187,75.0048,6,79.9949,2.5005,12.14,0.1968,0.0102,0.0052,0.0012,0.2289
188,82.5905,6,72.6476,2.6062,10.8503,0.9104,0.05,0.0067,0.0012,0.1849
189,64.1295,5,77.9672,2.7975,11.0238,0.189,0.0113,0.0058,0.0011,0.188
190,11.2105,1,89.2021,0.0,0.0,0.8182,0.0069,0.0064,0.0,0.0
191,46.1965,3,64.94,2.4261,7.9345,1.2252,0.009,0.0057,0.0008,0.3621
192,12.079,1,82.7883,0.0,0.0,5.1983,0.0357,0.0642,0.0,0.0
193,10.9524,1,91.3042,0.0,0.0,5.0789,0.0117,0.0059,0.0,0.0
194,34.7181,3,86.4103,2.7296,11.578,0.4531,0.01,0.005,0.0011,0.1978
195,20.1,2,99.5025,2.6942,9.4353,0.3699,0.0102,0.0048,0.0015,0.1858
196,11.2354,1,89.0044,0.0,0.0,3.1382,0.007,0.0058,0.0,0.0
197,143.0125,10,69.924,2.5897,14.2473,0.5746,0.1015,0.0072,0.0026,0.508
198,10.8429,1,92.2262,0.0,0.0,0.4208,0.0069,0.0057,0.0,0.0
199,11.2928,1,88.552,0.0,0.0,0.7274,0.0122,0.0064,0.0,0.0
200,11.0014,1,90.8975,0.0,0.0,1.3734,0.0076,0.0055,0.0,0.0
201,11.3286,1,88.2722,0.0,0.0,0.7928,0.0084,0.0077,0.0,0.0
202,11.1376,1,89.786,0.0,0.0,1.5211,0.0073,0.0055,0.0,0.0
203,11.4535,1,87.3096,0.0,0.0,7.4971,0.0113,0.0062,0.0,0.0
204,154.5302,10,64.7123,2.5183,12.9702,1.0304,0.0117,0.0073,0.0014,0.2692
205,32.8754,2,60.8358,2.4163,11.7726,0.2208,0.0101,0.0042,0.0011,0.2765
206,71.7888,5,69.6487,2.7872,10.6683,0.2564,0.01,0.005,0.0014,0.3198
207,11.0255,1,90.6988,0.0,0.0,2.1977,0.0076,0.0052,0.0,0.0
208,213.333,14,65.6251,2.8322,10.0264,0.242,0.0107,0.0057,0.0013,0.3886
209,465.1564,31,66.6443,2.6316,13.2306,0.8443,0.0102,0.0059,0.0011,0.1766
210,147.2766,10,67.8994,2.8924,10.3925,0.424,0.0109,0.0066,0.0013,0.2279
211,145.467,10,68.7441,3.0158,12.1541,0.2371,0.0115,0.0058,0.001,0.203
212,11.0821,1,90.2356,0.0,0.0,0.6484,0.0104,0.0058,0.0,0.0
213,10.922,1,91.5583,0.0,0.0,4.123,0.0092,0.006,0.0,0.0
