life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
40,112.5972,6,0,17.0388,75.6556,1.3422,0.0586,0.0321,0.007,1.3253
41,28.5787,1,1,5.0014,21.1025,0.2221,0.004,0.0045,11.1696,0.1558
42,75.5301,4,0,12.9819,42.5154,1.1235,0.035,0.0217,0.0049,0.9422
43,126.1851,6,0,19.6416,85.0025,1.9531,0.0656,0.0324,0.0079,1.9407
44,30.7329,1,0,4.8715,21.03,0.4653,0.0057,0.0048,0.0012,0.2988
45,154.6975,9,1,25.4744,92.648,1.9368,0.0976,0.0455,10.9232,2.008
46,78.0514,4,0,12.5994,46.9565,1.483,0.0421,0.0224,0.0041,1.1674
47,329.5761,19,1,53.7686,207.3266,13.425,0.4897,0.1027,11.2512,4.405
48,112.3931,6,0,17.7706,65.25,2.6333,0.0715,0.0353,0.0077,1.4742
49,33.6364,1,0,4.8885,18.4504,0.6022,0.0081,0.0048,0.0011,0.2412
50,120.9985,7,0,23.2292,77.0314,2.2369,0.0726,0.0415,0.0083,1.657
51,28.2057,1,0,4.854,20.8843,0.2595,0.0045,0.0053,0.0011,0.3153
52,96.2413,5,0,15.9056,60.6223,1.1909,0.0463,0.0285,0.0061,1.1283
53,608.4167,38,3,99.1581,408.8118,10.5194,0.4921,0.216,33.2061,8.7875
54,65.9991,3,0,9.4337,38.1278,1.9598,0.0606,0.0174,0.0032,0.9414
55,33.1793,1,0,5.0402,20.324,0.2465,0.0046,0.005,0.001,0.2174
56,171.0196,10,1,30.5577,123.5757,3.2967,0.1829,0.0608,11.257,2.3861
57,63.2329,3,0,10.6553,42.234,0.7431,0.0327,0.018,0.0036,1.2936
58,74.7337,4,0,13.3677,53.59,1.0731,0.2402,0.0293,0.0061,1.3181
59,32.3596,1,0,4.905,21.8941,0.3104,0.0058,0.0053,0.0008,0.2164
60,111.1675,6,1,16.9504,68.0357,1.7491,0.12,0.0315,11.7835,1.3925
61,292.5029,18,1,48.1299,196.0341,7.6966,0.1949,0.0919,11.3145,4.5963
62,283.4519,17,1,44.9602,144.6298,4.2229,0.3005,0.1004,11.1681,4.0797
63,157.9403,8,0,25.1088,83.7176,2.5504,0.1186,0.0414,0.0094,2.0476
64,217.0176,6,1,35.2875,122.4699,0.9286,0.0602,0.0286,11.0641,1.4941
65,79.0074,3,0,12.845,43.5194,1.0772,0.0318,0.0197,0.0043,0.9489
66,65.6867,3,1,9.7282,33.0359,1.0979,0.0262,0.0157,11.1944,0.4904
67,200.5666,2,0,32.4165,119.6978,0.5558,0.012,0.0106,0.0021,0.7891
68,61.6581,3,0,9.8477,33.3469,1.4204,0.0286,0.0182,0.0034,0.6888
69,30.3447,1,0,4.8685,20.5081,0.1886,0.0032,0.0038,0.0009,0.1902
70,219.8015,13,1,34.0503,126.0334,2.7494,0.1252,0.0656,11.6868,3.4579
71,157.9339,8,0,24.5062,89.1509,1.7006,0.0752,0.0415,0.0128,2.8456
72,645.9089,4,1,100.5815,354.8303,0.8885,0.0308,0.0188,10.9017,1.0361
73,155.1753,8,0,25.5178,86.2388,2.9063,0.0933,0.0402,0.0094,2.0631
74,346.5424,19,2,56.239,189.3908,4.3115,0.3499,0.1022,22.124,3.8156
75,328.6306,20,1,51.8586,187.5174,4.6734,0.1992,0.1226,11.1673,4.3522
76,590.4091,36,2,98.5775,333.0903,9.0884,0.7731,0.1894,22.737,7.7437
77,96.4042,5,0,14.8955,53.6305,1.092,0.0424,0.0247,0.0052,1.1371
78,32.8811,1,0,4.8279,20.4817,0.3069,0.0053,0.0042,0.0008,0.2054
79,88.3165,4,0,15.4856,50.2703,0.699,0.0326,0.0186,0.0052,0.9323
80,31.6966,1,0,4.8367,17.7758,0.3969,0.0103,0.005,0.0013,0.337
81,175.1876,10,1,26.9279,105.0267,2.3886,0.0966,0.0534,11.8265,2.3555
82,62.5574,3,0,9.8742,37.2283,0.7167,0.0289,0.0146,0.0033,1.0806
83,33.4583,1,0,4.9803,21.7457,0.315,0.0056,0.0053,0.0012,0.2339
84,436.673,27,2,73.2609,254.7639,4.8783,0.3276,0.142,22.2712,6.7176
85,159.6958,9,0,25.2589,93.3869,2.7106,0.0908,0.0483,0.0103,2.8738
86,28.2405,1,0,5.0067,21.3455,0.3982,0.0093,0.0054,0.0011,0.2431
87,188.1965,11,1,28.7828,113.4628,2.3344,0.1683,0.0576,11.2321,2.4792
88,282.0399,17,1,49.887,173.4758,5.8991,0.1903,0.0878,11.171,3.8177
89,283.2972,15,1,45.0128,176.2758,2.9967,0.174,0.0788,11.0836,3.2379
90,204.032,10,0,32.3007,120.8682,3.2457,0.1134,0.0555,0.0114,2.2497
91,29.7085,1,0,4.7085,20.5724,0.2512,0.0046,0.0054,0.0012,0.2096
92,157.9558,9,1,24.5269,95.5719,2.9436,0.767,0.0484,11.4735,2.6234
93,62.2673,3,0,9.712,36.5567,1.2945,0.027,0.0165,0.0035,0.6128
94,186.9776,11,1,29.4062,106.3042,3.2153,0.362,0.0568,10.9677,2.8771
95,1032.7098,63,4,166.2376,616.1876,16.0659,0.9725,0.3333,44.604,15.0373
96,113.308,6,0,17.1276,65.5807,0.9736,0.0612,0.0362,0.0069,1.8742
97,199.2979,11,0,32.3083,111.4852,3.9816,0.1147,0.0613,0.0142,2.3739
98,125.2034,7,0,19.414,67.3188,1.7632,0.0657,0.0365,0.0082,1.4926
99,32.4781,1,1,4.7643,15.6929,0.2804,0.0057,0.006,11.1311,0.1358
100,579.1892,34,2,94.1659,341.6149,10.3586,0.4684,0.2893,22.8231,8.1518
101,221.1747,11,0,36.0599,125.7935,2.607,0.1334,0.0632,0.0134,2.7821
102,32.9674,1,0,4.7043,17.74,0.3481,0.0421,0.0066,0.001,0.3952
103,104.218,6,1,17.2914,64.4291,1.5309,0.0605,0.0321,11.344,1.198
104,208.3262,12,0,32.1347,116.495,2.7436,0.1265,0.0632,0.0155,2.7471
105,29.0506,1,0,5.0495,21.7914,0.3593,0.008,0.0051,0.001,0.2115
106,517.3882,32,2,81.7776,310.6807,6.8501,0.4598,0.1784,22.4649,6.9175
107,123.572,6,0,19.9211,84.4935,1.8529,0.0563,0.0322,0.0071,1.4943
108,33.1682,1,0,4.9097,17.5117,0.3411,0.01,0.0061,0.001,0.2131
109,28.4216,1,0,4.7153,22.0338,0.366,0.0062,0.0049,0.0012,0.2093
110,33.8641,1,0,4.7506,19.1041,0.1807,0.0033,0.0044,0.0008,0.1822
111,45.4265,2,0,7.4041,28.5353,0.5916,0.0211,0.0116,0.0021,0.4335
112,33.2006,1,0,4.9471,22.4874,0.315,0.0147,0.0062,0.0016,0.218
113,795.6827,50,3,129.3533,519.9598,12.089,0.7683,0.2689,33.6919,13.4989
114,125.5319,5,0,19.9979,75.6031,0.8071,0.0692,0.0269,0.0056,1.3192
115,6923.5804,8,1,16.6037,68.2916,1.9675,0.0706,0.0397,11.3218,1.563
