life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
94,91.1071,5,0,17.6384,66.6083,0.8993,0.0488,0.0275,0.0062,0.9865
95,50.4565,1,0,9.1295,24.8707,0.4251,0.0064,0.0056,0.001,0.2106
96,62.4908,3,0,11.7935,38.0386,0.6378,0.0237,0.0171,0.0034,0.6505
97,124.7925,5,1,22.4726,78.8723,0.9852,0.0447,0.0254,11.2783,0.9401
98,50.0837,1,0,8.3078,30.6481,0.4689,0.0077,0.0049,0.0011,0.2322
99,88.1587,3,0,20.7998,64.5414,0.656,0.0405,0.0172,0.0036,0.7475
100,93.9668,4,0,16.3724,57.2424,1.1391,0.0365,0.021,0.005,0.8762
101,51.346,1,0,8.9324,29.2207,0.4124,0.007,0.0048,0.0012,0.2423
102,57.274,3,0,11.5604,45.9143,1.0531,0.0292,0.0196,0.0036,0.7138
103,33.85,1,0,6.139,19.6766,0.4634,0.0107,0.0058,0.0011,0.2115
104,27.8547,1,0,5.8722,20.059,0.7514,0.0097,0.0056,0.0012,0.3224
105,50.1647,2,0,8.4463,27.7441,0.4103,0.0144,0.0114,0.0025,0.457
106,33.5064,1,0,5.6691,17.89,0.3131,0.0087,0.0052,0.0013,0.3103
107,28.7635,1,0,5.7745,23.4306,0.2582,0.0078,0.0084,0.0019,0.2482
108,62.5417,3,0,11.0367,45.9953,1.0684,0.0299,0.0181,0.0037,0.778
109,29.1837,1,0,5.8078,21.2802,0.3506,0.0085,0.0058,0.0011,0.2129
110,62.7209,3,0,11.127,40.0033,0.7722,0.0254,0.018,0.005,0.8588
111,62.674,2,0,10.7861,36.8694,0.7213,0.026,0.0107,0.0026,0.4411
112,32.6796,1,0,5.6642,16.0449,0.2716,0.0062,0.0043,0.0013,0.1735
113,50.1321,1,0,9.1419,31.0591,0.3038,0.0075,0.0056,0.0017,0.2204
114,40.8252,1,0,8.2816,27.0862,0.3554,0.0106,0.0056,0.0012,0.2252
115,96.0865,4,0,17.2572,55.1177,1.1853,0.0359,0.0203,0.005,0.888
116,33.379,1,0,5.7584,19.2028,0.4657,0.0072,0.0048,0.001,0.2031
117,45.4676,1,0,8.8952,35.2788,0.3188,0.0086,0.0066,0.0016,0.3138
118,62.3594,3,0,11.1372,38.2856,0.7151,0.0265,0.0155,0.004,0.7623
119,29.0054,1,0,5.7639,18.5208,0.2983,0.005,0.0049,0.0011,0.2015
120,66.6374,3,0,11.3819,42.2579,0.8437,0.0268,0.0156,0.0035,0.8075
121,45.0998,1,0,8.6412,30.5698,0.2952,0.0069,0.0051,0.0016,0.2331
122,4290.994,2,0,3.1864,8.6159,0.3468,0.0111,0.0097,0.0025,0.6534
