life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
82,282.1202,17,1,46.0892,169.1258,3.866,0.1583,0.0914,11.1242,3.5799
83,1002.98,63,3,161.36,610.0737,25.6551,1.3392,0.4839,38.0007,15.0062
84,64.5248,3,0,10.1992,35.9605,1.2118,0.035,0.0174,0.0039,0.7118
85,45.3906,2,0,7.8147,28.2927,1.3835,0.1171,0.0124,0.0027,0.7193
86,516.8324,30,1,83.2073,328.4429,8.6106,0.7808,0.1597,12.1687,6.7255
87,1007.515,64,3,160.6634,622.5811,19.7696,0.7209,0.3373,33.847,14.2033
88,91.3407,4,0,14.642,53.8017,1.1263,0.0406,0.02,0.006,1.0657
89,176.3308,10,1,32.8253,103.1391,2.6152,0.206,0.0608,11.2359,2.4685
90,120.4033,6,0,21.3104,80.7554,1.8018,0.0593,0.0346,0.0093,1.3114
91,32.8748,1,0,5.5279,18.1552,0.3023,0.0058,0.0049,0.0014,0.1879
92,283.053,16,1,46.637,165.8423,3.0727,0.167,0.085,11.3967,3.4458
93,153.2193,7,0,26.3755,106.3552,1.8875,0.0656,0.0379,0.0109,1.586
94,33.6535,1,0,5.0329,17.5964,0.4452,0.0054,0.0051,0.0013,0.198
95,173.721,10,1,28.5268,94.498,5.3997,0.1089,0.0544,11.4671,2.5641
96,135.7,6,0,23.7894,102.2258,2.9096,0.0665,0.0334,0.0093,1.9949
97,31.4409,1,0,4.8003,21.0257,0.4822,0.0068,0.0049,0.0014,0.195
98,171.8565,10,1,33.1501,103.6427,2.6019,0.0964,0.0619,11.1403,2.218
99,94.1547,4,0,15.0246,62.4497,1.3752,0.0394,0.022,0.0063,0.895
100,33.8607,1,0,4.9074,17.7583,0.4007,0.0068,0.005,0.0012,0.224
101,500.1727,31,2,87.4985,349.3277,6.6323,0.3435,0.1725,22.7454,7.5644
102,75.3003,4,0,13.9168,59.5903,0.7961,0.0352,0.021,0.0061,0.9357
103,37.4009,1,0,5.4136,21.2419,0.4804,0.0051,0.0061,0.0011,0.3899
104,419.8598,26,2,72.9143,274.4149,5.5381,0.2568,0.1436,22.2948,6.3071
105,62.4476,3,0,10.8182,44.386,0.9899,0.0322,0.0183,0.0043,0.6962
106,29.1522,1,0,5.3123,17.0802,0.6272,0.0101,0.0041,0.0011,0.1992
107,78.982,4,0,13.7302,50.484,0.6465,0.0324,0.0193,0.0049,1.3716
108,832.4981,6,1,139.5871,530.3725,1.9529,0.0666,0.0319,11.4143,1.4636
109,175.461,9,0,30.0131,95.5884,1.8674,0.0842,0.0476,0.0122,2.0925
110,404.3173,25,1,67.5641,239.4569,6.1117,0.2706,0.1346,11.1669,5.4792
111,300.0892,18,1,47.6673,183.52,3.9956,0.1993,0.098,11.3991,4.3297
112,815.3845,51,3,130.059,512.1543,10.299,0.4906,0.2581,33.9904,12.1283
113,63.5276,3,0,9.9992,39.8411,0.6001,0.0284,0.0173,0.0039,1.195
114,45.657,2,0,7.9869,29.2548,0.5466,0.0198,0.0114,0.0031,0.4692
115,437.5677,27,2,71.3762,269.9981,6.1564,0.513,0.155,22.4943,7.0913
116,61.8592,3,0,10.6089,38.2273,0.6838,0.0246,0.0147,0.0037,0.6641
117,33.8037,1,0,5.4492,17.5709,0.5292,0.0059,0.005,0.0012,0.1917
118,83.0539,4,0,13.172,37.8431,0.8351,0.0536,0.0216,0.0051,1.1067
119,262.6342,15,1,43.9146,180.6828,3.2595,0.1394,0.0851,11.5557,4.046
120,95.5396,4,0,14.9775,57.2358,1.591,0.0393,0.0233,0.0061,0.8787
121,29.5056,1,0,4.7226,17.7047,0.2907,0.0097,0.007,0.0015,0.5829
122,216.0589,13,1,37.3751,154.6141,7.023,0.2033,0.1316,11.3331,4.4053
123,283.3464,17,1,46.4539,158.1201,10.0719,0.2138,0.1086,11.3274,3.7709
124,155.3264,8,0,26.3374,103.2874,2.2016,0.0926,0.0477,0.0133,1.8865
125,32.4461,1,1,5.4323,15.5539,0.786,0.0089,0.0059,11.0865,0.1395
126,929.1319,57,3,158.0606,529.3208,18.278,0.6822,0.3239,33.4094,13.2858
127,124.0427,7,0,20.5249,89.7443,3.3238,0.0749,0.0396,0.0108,1.9251
128,28.3911,1,0,5.7815,23.0064,0.6563,0.01,0.006,0.0013,0.2361
129,141.271,8,0,22.408,84.9018,1.3637,0.3501,0.0428,0.0114,1.8235
130,158.8903,9,0,25.102,98.0577,3.4037,0.0877,0.0495,0.013,2.2442
131,32.7748,1,0,4.9242,17.3321,0.3238,0.007,0.0063,0.0012,0.2339
132,138.1964,8,0,22.3655,75.0549,1.6218,0.3793,0.0456,0.012,1.7011
133,32.486,1,0,4.9101,18.2554,0.6665,0.007,0.005,0.0013,0.3634
134,153.6147,9,0,24.7748,93.1902,2.7376,0.0975,0.0467,0.0119,2.1103
135,33.0868,1,0,4.702,20.7149,0.3181,0.0058,0.0053,0.0014,0.1956
136,127.2938,7,0,21.5765,80.7873,1.5295,0.0644,0.0393,0.0114,1.5578
137,28.4651,1,0,4.9903,17.7171,0.4224,0.0083,0.0061,0.0016,0.2061
138,144.3348,8,0,21.6537,79.4843,2.1068,0.0759,0.0398,0.0112,1.6615
139,29.505,1,0,4.9236,23.1215,0.2429,0.0055,0.006,0.0013,0.2464
140,124.1588,7,0,20.0712,88.0733,2.716,0.0606,0.0383,0.0104,1.7261
141,29.7155,1,0,5.0836,17.0292,0.5014,0.0059,0.0051,0.0013,0.2238
142,145.0358,8,0,22.7963,79.2618,6.1188,0.0867,0.0484,0.0129,2.036
143,28.6718,1,0,4.7531,17.5584,0.3563,0.006,0.0061,0.0019,0.2052
144,125.3847,7,0,20.4974,71.4306,1.3425,0.0665,0.034,0.0112,1.5189
145,33.7635,1,0,4.7968,14.8155,0.2494,0.0045,0.005,0.0012,0.2879
146,141.5683,8,0,22.2782,90.6765,8.987,0.2054,0.043,0.0114,1.8648
147,11373.0232,11,0,24.6706,84.111,4.2698,0.121,0.0586,0.015,2.7552
