hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
50,139.9255,9,64.3199,2.7698,10.3055,0.1049,0.2042,0.0046,0.001,0.2243
51,419.4516,27,64.3698,2.9816,13.5453,0.1268,0.0514,0.0051,0.0011,0.3564
52,124.7939,8,64.1057,3.1481,11.8721,0.2117,0.0112,0.0041,0.0021,0.2267
53,164.9823,11,66.6738,2.9378,10.0244,0.1291,0.008,0.0049,0.0011,0.2103
54,231.4991,15,64.7951,2.6421,11.0987,0.0956,0.0075,0.0044,0.0012,0.1755
55,165.8832,11,66.3117,3.024,10.6584,0.15,0.0087,0.0056,0.0013,0.1635
56,136.2572,9,66.0516,3.0434,7.9148,0.1622,0.0683,0.0055,0.0016,0.1883
57,231.1453,15,64.8942,2.8419,9.6596,0.1859,0.0102,0.0052,0.0014,0.2524
58,74.7165,5,66.9196,3.0018,7.4095,0.146,0.0113,0.0056,0.0014,0.2722
59,90.0916,6,66.5989,2.6772,10.1822,0.1443,0.0124,0.0057,0.0011,0.1951
60,340.2972,22,64.6494,2.649,8.3249,0.1809,0.0101,0.0051,0.0017,0.2037
61,119.7784,8,66.79,2.9222,9.8236,0.2422,0.0082,0.0046,0.0015,0.5973
62,136.7447,9,65.8161,2.6028,8.3711,0.1632,0.0092,0.0056,0.0018,0.1924
63,136.0203,9,66.1666,3.0816,13.6301,0.1397,0.01,0.006,0.0016,0.1946
64,124.2557,8,64.3834,2.671,7.984,0.2654,0.0102,0.0044,0.002,0.172
65,104.1802,7,67.1913,3.2949,12.5886,0.1924,0.0083,0.0055,0.001,0.245
66,357.3058,23,64.3706,2.8118,11.0264,0.1553,0.0094,0.0056,0.0021,0.2364
67,73.9483,5,67.6148,2.7059,11.9175,0.1351,0.0287,0.0058,0.0013,0.2015
68,102.2353,7,68.4695,2.5781,10.521,0.163,0.0093,0.0052,0.0018,0.2157
69,165.645,11,66.4071,2.6715,7.4826,0.1878,0.0099,0.0051,0.0016,0.2414
70,169.549,11,64.878,2.776,7.5749,0.3828,0.0112,0.0058,0.0017,0.2502
71,152.2364,10,65.6873,2.61,12.5907,0.1754,0.0097,0.0056,0.0015,0.2185
72,26.974,2,74.1455,2.8498,11.9429,0.128,0.0072,0.0042,0.001,0.2543
73,90.4533,6,66.3326,2.9285,12.463,0.4174,0.0083,0.005,0.0015,0.2677
74,153.0223,10,65.35,2.817,11.4074,0.1908,0.0092,0.005,0.0009,0.2209
75,136.3483,9,66.0074,3.0107,11.389,0.1951,0.0103,0.0054,0.002,0.217
76,139.1621,9,64.6728,2.8737,6.527,0.1899,0.0086,0.005,0.001,0.1657
77,797.0481,51,63.9861,2.884,9.3168,0.1524,0.0097,0.0054,0.0012,0.2137
78,141.0252,9,63.8184,3.1564,8.7241,0.1985,0.0116,0.0055,0.0012,0.2174
79,196.1534,13,66.2747,4.2377,11.8984,0.1562,0.0128,0.0051,0.0016,0.2729
80,461.0196,30,65.0732,2.9627,8.0536,0.1322,0.0089,0.0052,0.0017,0.1728
81,727.1326,45,61.8869,2.7626,9.8867,0.1473,0.0089,0.0058,0.0013,0.2369
82,164.8227,11,66.7384,2.8674,12.0148,0.1417,0.0099,0.0056,0.0013,0.2848
83,10.998,1,90.9256,0.0,0.0,0.2081,0.0044,0.0043,0.0,0.0
84,10.9556,1,91.2775,0.0,0.0,0.2904,0.005,0.0055,0.0,0.0
85,11.0052,1,90.8661,0.0,0.0,0.527,0.0055,0.0052,0.0,0.0
86,135.2294,9,66.5536,2.6332,10.6624,0.1729,0.0095,0.0059,0.0018,0.2373
87,11.3718,1,87.9368,0.0,0.0,0.5127,0.0064,0.0049,0.0,0.0
88,107.0523,7,65.3886,2.9631,11.4042,0.2189,0.0092,0.0055,0.0012,0.1603
89,360.9001,23,63.7295,2.7368,8.5646,0.1365,0.0101,0.0052,0.0017,0.1832
90,635.4995,41,64.5162,2.7922,9.7939,0.142,0.0088,0.005,0.0014,0.1864
91,902.6652,58,64.2542,2.7508,14.2123,0.1826,0.0103,0.0052,0.0015,0.2012
92,186.5524,12,64.3251,3.2432,11.1791,0.178,0.0128,0.0055,0.0016,0.2207
93,86.0916,6,69.6932,3.5654,12.5162,0.3512,0.0104,0.005,0.002,0.283
94,338.4513,22,65.002,2.9536,10.9553,0.1329,0.0089,0.0054,0.002,0.2209
95,107.41,7,65.1708,2.5846,11.607,0.1427,0.0104,0.0054,0.001,0.2384
96,373.2652,24,64.2974,2.5799,11.1505,0.3801,0.0111,0.0051,0.0015,0.1962
97,156.7688,10,63.7882,2.5822,6.9218,0.1579,0.0101,0.0057,0.0012,0.2519
98,423.1638,27,63.8051,2.4943,7.0976,0.1112,0.0127,0.0054,0.0016,0.176
99,685.4456,43,62.7329,2.3298,13.3103,0.1342,0.0086,0.005,0.0021,0.2882
100,153.0116,10,65.3545,2.6014,11.0944,0.1525,0.0081,0.0052,0.0012,0.2723
101,87.0562,6,68.921,2.8518,11.3078,0.1413,0.008,0.0047,0.002,0.2164
102,198.9495,13,65.3432,2.2833,11.0171,0.1308,0.0074,0.0056,0.0011,0.1593
103,134.97,9,66.6815,2.4273,10.4905,0.1328,0.0076,0.0056,0.0017,0.2255
104,89.8199,6,66.8003,2.3744,7.3801,0.1107,0.0069,0.0049,0.0016,0.1814
105,248.6338,16,64.3517,2.4786,10.676,0.2674,0.0087,0.0054,0.0011,0.1748
106,123.974,8,64.5297,2.4671,13.4696,0.6937,0.0131,0.0076,0.0012,0.1943
107,211.013,14,66.3466,2.4234,7.4506,0.6194,0.0088,0.0052,0.0012,0.1745
108,102.5101,7,68.286,2.419,10.2542,0.1534,0.0194,0.005,0.0012,0.219
109,11.3185,1,88.3509,0.0,0.0,0.2636,0.0054,0.0057,0.0,0.0
110,140.4859,9,64.0634,2.433,10.1145,0.1396,0.0083,0.0044,0.0009,0.2937
111,402.5171,25,62.1092,2.4502,9.4477,0.1232,0.0082,0.0048,0.0015,0.1907
112,60.5915,4,66.0159,2.5159,7.5091,0.1303,0.0094,0.0055,0.0009,0.1692
113,103.1029,7,67.8933,2.5228,10.3047,0.2637,0.0095,0.0045,0.0016,0.4243
114,357.5306,23,64.3302,2.2658,7.7778,0.3456,0.0134,0.0046,0.0015,0.1967
115,622.9103,40,64.2147,2.2851,10.2465,0.0989,0.008,0.0046,0.0018,0.2285
116,103.8703,7,67.3917,2.8133,11.5631,0.2721,0.0112,0.0055,0.0018,0.2122
117,202.8347,13,64.0916,2.5108,10.4713,0.4708,0.0115,0.0062,0.0017,0.2001
118,199.1097,13,65.2906,2.4135,10.8909,0.1105,0.008,0.0044,0.0014,0.1779
119,199.1751,13,65.2692,2.7968,11.2444,0.3643,0.0088,0.0052,0.0013,0.2363
120,153.505,10,65.1445,2.7455,11.3195,0.1462,0.0079,0.0042,0.0023,0.1937
121,169.3906,11,64.9387,2.4596,7.2767,0.1225,0.011,0.0067,0.0012,0.3744
122,91.2766,6,65.7343,2.4884,8.0931,0.4337,0.0086,0.0049,0.0022,0.1775
123,73.812,5,67.7397,2.5969,11.8738,0.1641,0.0111,0.0051,0.0017,0.171
124,74.475,5,67.1366,2.4567,7.2723,0.2277,0.0094,0.0053,0.0009,0.4272
125,101.9241,7,68.6786,2.4283,7.2947,0.1049,0.0078,0.0044,0.0013,0.1977
126,352.0158,23,65.338,2.5779,13.5491,0.3017,0.0081,0.0041,0.0017,0.2042
127,198.1875,13,65.5944,2.4763,10.4262,0.1078,0.0074,0.0047,0.0015,0.3921
128,215.691,14,64.9077,2.6467,11.1356,0.4267,0.0092,0.0055,0.0011,0.4155
129,107.7576,7,64.9606,2.5408,6.984,0.147,0.0088,0.0055,0.0018,0.1974
130,140.0546,9,64.2607,2.6527,11.5408,0.4446,0.0105,0.0057,0.0016,0.1939
131,73.8382,5,67.7156,2.4149,7.4521,0.1617,0.0085,0.0057,0.0013,0.4211
132,181.6411,12,66.0643,2.4297,10.2789,0.3243,0.0082,0.0047,0.0012,0.2392
133,10.915,1,91.617,0.0,0.0,0.2986,0.0049,0.0049,0.0,0.0
134,155.6555,10,64.2444,2.4202,7.2736,0.1849,0.0092,0.0054,0.001,0.2127
135,168.6676,11,65.217,2.5441,9.678,0.415,0.0081,0.0051,0.0013,0.1632
136,419.0909,25,59.6529,2.7307,12.7039,0.3048,0.0088,0.0053,0.0019,0.2178
137,119.3775,8,67.0143,2.232,10.2154,0.4651,0.014,0.0053,0.0015,0.359
138,199.299,13,65.2286,2.7791,6.2805,0.1503,0.0096,0.0057,0.0019,0.2101
139,448.8772,28,62.3779,2.2923,14.1621,0.1364,0.0089,0.0051,0.0019,0.1931
140,200.4081,13,64.8676,3.0801,11.0122,0.3586,0.0096,0.0053,0.0015,0.3536
141,120.062,8,66.6322,2.4124,7.1097,0.1276,0.0069,0.005,0.0019,0.1877
142,168.5706,11,65.2546,2.468,10.6615,0.2899,0.0106,0.0054,0.0029,0.2928
143,216.3629,14,64.7061,2.2354,7.1046,0.3136,0.0108,0.0052,0.0009,0.213
144,182.0002,12,65.934,2.5341,14.4535,0.3299,0.0088,0.0056,0.0012,0.4965
145,165.5107,11,66.461,2.3197,10.31,0.1032,0.0067,0.0041,0.0014,0.164
146,152.21,10,65.6987,2.2459,7.6462,0.1144,0.0089,0.0042,0.0012,0.2148
147,119.529,8,66.9294,2.507,14.3145,0.1529,0.0078,0.0054,0.0018,0.193
148,185.8146,12,64.5805,2.5099,12.3344,0.0983,0.0076,0.004,0.001,0.2744
149,182.6627,12,65.6949,2.3588,12.0885,0.5245,0.0075,0.0048,0.0024,0.5231
150,203.2799,13,63.9512,2.5122,7.784,0.2356,0.01,0.0056,0.0019,0.3031
151,136.9167,9,65.7334,2.5332,7.8025,0.1369,0.0066,0.005,0.0019,0.5938
152,73.1869,5,68.3182,2.6688,9.8342,0.3354,0.0103,0.0049,0.0011,0.3156
153,90.7259,6,66.1333,2.5863,11.5509,0.1803,0.0086,0.0055,0.0017,0.5012
154,85.8066,6,69.9247,2.4924,13.6598,0.1364,0.0088,0.006,0.0012,0.1942
155,120.8151,8,66.2169,2.4126,9.7064,0.3297,0.0088,0.0068,0.0018,0.1941
156,149.3602,10,66.9522,2.6666,10.9857,0.3482,0.0095,0.0042,0.001,0.4804
157,168.6794,11,65.2125,2.4668,11.1027,0.1708,0.0111,0.0053,0.0011,0.1851
158,90.407,6,66.3665,2.2884,12.3935,0.3362,0.0101,0.0059,0.0011,0.3259
159,152.6599,10,65.5051,2.4292,7.2019,0.4251,0.0097,0.0055,0.0015,0.2137
160,403.033,26,64.5108,2.4206,6.983,0.2198,0.0099,0.0055,0.0017,0.3731
161,119.8918,8,66.7268,2.9856,9.7769,0.5256,0.0089,0.006,0.0015,0.3011
162,373.4116,24,64.2722,2.3615,10.3269,0.4075,0.0097,0.005,0.0016,0.4085
163,639.8448,41,64.078,2.2485,9.8227,0.2178,0.01,0.0055,0.0013,0.1564
164,96.0155,6,62.4899,2.3916,7.854,0.1421,0.0109,0.0049,0.0014,0.1829
165,185.7658,12,64.5975,2.5184,12.7319,0.1114,0.0084,0.0043,0.001,0.1949
166,124.2648,8,64.3786,2.4811,10.3642,0.355,0.0136,0.0053,0.0014,0.6421
167,98.6752,7,70.9398,2.6282,10.7948,0.1468,0.0085,0.0055,0.001,0.2157
168,61.5731,4,64.9634,2.5807,10.1323,0.2296,0.0121,0.0072,0.0015,0.1951
169,74.0999,5,67.4765,2.6035,12.2607,0.166,0.0085,0.0054,0.0014,0.3852
170,202.4129,13,64.2252,2.4735,6.9207,0.1306,0.0083,0.0048,0.0014,0.173
171,136.5031,9,65.9326,2.4795,6.8409,0.2179,0.0064,0.0035,0.0015,0.3931
172,10.9202,1,91.5734,0.0,0.0,0.3401,0.0053,0.0049,0.0,0.0
173,11.3012,1,88.4862,0.0,0.0,0.8289,0.0089,0.0048,0.0,0.0
174,182.3923,12,65.7923,2.6172,7.6001,0.216,0.0075,0.0043,0.0015,0.1977
175,120.153,8,66.5818,2.4653,11.6229,0.3115,0.008,0.0042,0.0017,0.2147
176,382.8309,25,65.303,3.1649,6.8208,0.5418,0.0087,0.0047,0.0018,0.2333
177,123.7928,8,64.6241,2.4277,10.0241,0.2761,0.0082,0.0047,0.0018,0.2181
178,107.3824,7,65.1876,2.2908,10.1737,0.437,0.0112,0.0063,0.0014,0.6825
179,135.9213,9,66.2148,2.3298,10.5242,0.2923,0.0082,0.0047,0.002,0.208
180,106.5159,7,65.7179,2.4066,10.9043,0.3294,0.009,0.0049,0.0022,0.208
181,372.2521,23,61.7861,2.3734,6.8293,0.1141,0.0077,0.0041,0.0011,0.2317
182,119.7641,8,66.798,2.6245,11.0215,0.165,0.0204,0.005,0.0014,0.2021
183,106.8547,7,65.5095,2.627,11.091,0.2539,0.0086,0.0048,0.0019,0.3026
184,11.5265,1,86.7566,0.0,0.0,0.5554,0.0238,0.0069,0.0,0.0
185,236.2226,15,63.4994,2.291,7.2454,0.1677,0.0097,0.005,0.0012,0.217
186,11.1491,1,89.6933,0.0,0.0,0.4671,0.0058,0.0048,0.0,0.0
187,10.9449,1,91.3668,0.0,0.0,0.3988,0.0058,0.0046,0.0,0.0
188,119.7752,8,66.7918,2.667,7.6512,0.3857,0.0084,0.0045,0.0019,0.2093
189,90.1822,6,66.532,2.3459,7.4358,0.114,0.0074,0.0043,0.0018,0.2145
190,140.3831,9,64.1103,2.5138,10.7646,0.2726,0.0095,0.006,0.0019,0.2905
191,77.5525,5,64.4725,2.3158,11.078,0.2298,0.01,0.0045,0.0019,0.2103
192,149.4386,10,66.9171,2.5741,10.811,0.1526,0.0161,0.0044,0.0019,0.2684
193,107.9179,7,64.8641,2.5902,10.21,0.272,0.0084,0.0055,0.0016,0.2129
194,153.016,10,65.3526,2.4641,10.6518,0.2736,0.0093,0.0123,0.0018,0.3222
195,122.9386,8,65.0731,2.2358,7.6139,0.2896,0.0091,0.0051,0.0022,0.2084
