life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
27,78.9423,4,0,16.5566,121.4949,1.9902,0.0386,0.0239,0.005,1.4659
28,33.2769,1,0,6.1798,47.5801,0.6156,0.0068,0.006,0.0016,0.4707
29,62.0059,3,0,14.4794,90.3589,1.0351,0.0481,0.0156,0.0084,1.1352
30,78.5037,4,0,17.4949,125.3247,1.4442,0.0659,0.0225,0.0049,1.1728
31,46.5242,2,0,10.1081,79.4554,0.396,0.0137,0.0108,0.0022,0.6014
32,32.9616,1,0,6.5126,48.0372,0.4875,0.0109,0.0067,0.0011,0.3142
33,95.0904,5,0,20.8267,149.9335,2.0079,0.0616,0.0277,0.0067,1.6794
34,46.8364,2,0,9.9971,67.1512,1.2093,0.0215,0.0115,0.0021,0.8956
35,74.9803,4,0,17.3098,106.2278,2.0314,0.0815,0.023,0.0051,1.2068
36,32.1421,1,0,6.6533,45.6014,0.554,0.0063,0.0067,0.001,0.297
37,91.3789,5,0,22.7433,137.852,1.4239,0.0565,0.0287,0.0066,1.6809
38,50.8269,2,0,11.6921,64.2308,0.7533,0.0149,0.011,0.0024,0.8134
39,879.4419,4,0,197.9927,1178.253,2.0494,0.0455,0.0228,0.0045,1.287
40,90.1993,5,0,20.6867,137.266,1.6416,0.0677,0.0304,0.0067,1.6186
41,34.0125,1,0,7.4495,39.3224,0.4468,0.005,0.0038,0.0008,0.3225
42,115.6562,6,0,28.3335,150.565,2.7769,0.1405,0.0353,0.0075,2.1863
43,42.0784,2,0,10.3628,69.8835,0.6942,0.0145,0.014,0.0034,0.583
44,111.8038,5,0,28.4992,153.4261,2.506,0.0623,0.0314,0.0064,1.5733
45,29.4871,1,0,7.3343,39.5585,0.5391,0.0069,0.0052,0.001,0.335
46,79.8064,4,0,17.6489,111.7557,6.8871,0.0424,0.0238,0.0046,1.2545
47,45.1928,2,0,10.2521,72.3194,1.0311,0.0174,0.0115,0.0027,0.7106
48,2003.9892,131,8,467.5575,2847.8966,50.0992,1.5708,0.7705,99.6431,29.3534
49,2286.8626,17,1,957.2864,4664.3572,4.7721,0.2567,0.0949,11.921,3.0546
50,2016.8021,128,8,416.776,2770.8145,57.2112,1.9891,0.8344,103.9612,28.9322
51,3519.4673,109,5,716.8439,4898.0565,54.7155,1.7491,0.7331,58.1503,27.6281
52,110.0422,6,0,21.5759,166.6368,2.0785,0.0602,0.0352,0.0065,1.8374
53,31.9117,1,0,5.7357,45.2631,0.9912,0.0068,0.0051,0.0013,0.3289
54,79.457,4,0,15.5664,116.0535,1.247,0.0483,0.0232,0.0048,0.777
55,29.5114,1,0,6.399,44.0338,0.5028,0.0288,0.0057,0.001,0.2834
56,66.7128,3,0,13.0107,87.9841,1.5631,0.0297,0.0199,0.0035,0.8464
57,90.9371,5,0,18.007,137.5118,1.8528,0.1046,0.0284,0.0071,1.746
58,62.2505,3,0,11.8555,79.8779,0.8234,0.0916,0.0158,0.004,1.3555
59,62.3701,3,0,11.8686,99.0285,1.4744,0.0512,0.0193,0.0043,1.0952
60,29.7953,1,0,6.5599,39.4044,0.5305,0.0067,0.1306,0.0013,0.6999
61,31.9851,1,0,5.6062,47.2364,1.3028,0.0098,0.0071,0.001,0.3898
62,28.2831,1,0,5.7402,53.2608,0.5189,0.02,0.0053,0.0012,0.3499
63,50.1828,2,0,8.6922,67.4151,0.5276,0.0154,0.012,0.002,0.7401
64,75.6164,4,0,17.6044,103.2227,2.0443,0.0699,0.0225,0.0048,1.3589
65,33.0742,1,0,5.9461,61.3796,0.3485,0.007,0.0057,0.0012,0.3283
66,708.5117,1,0,134.7891,992.6378,0.4517,0.0081,0.0071,0.001,0.3171
67,90.3087,5,0,18.1683,143.0447,2.0404,0.041,0.0248,0.0056,1.1143
68,125.7779,2,0,24.9666,186.7935,0.6343,0.0157,0.0117,0.0022,0.5928
69,73.0372,1,0,13.1369,91.1943,0.566,0.0068,0.0056,0.0013,0.3124
70,54.7448,3,0,12.3811,90.4565,6.3214,0.0353,0.0159,0.0032,0.6954
71,46.6054,2,0,9.0558,69.4132,0.6533,0.0229,0.0106,0.0019,0.6266
72,45.8345,2,0,9.4048,71.1131,0.8342,0.0149,0.0107,0.002,0.5921
73,79.4638,4,0,18.9326,110.7025,2.3939,0.0404,0.0243,0.0049,1.1743
74,27.9107,1,0,6.2102,45.3941,0.4987,0.0069,0.0052,0.0011,0.2858
75,221.8771,2,0,46.2849,330.4719,0.6235,0.0155,0.0113,0.0027,0.6662
76,62.7044,1,0,13.1238,83.2167,0.613,0.0068,0.0061,0.0011,0.6309
77,61.3612,1,0,12.6268,90.6912,0.5198,0.0072,0.0049,0.0007,0.3208
78,504.1902,19,1,97.0787,743.4153,7.0274,0.5352,0.1154,11.9217,6.6589
79,95.5747,1,0,18.8927,132.7293,0.6356,0.0101,0.0063,0.0011,0.3267
80,61.5016,3,0,12.0334,100.5921,1.3799,0.0316,0.0497,0.0036,1.0198
81,46.4187,2,0,9.8861,58.1858,0.5536,0.3211,0.013,0.0025,0.6008
82,33.4649,1,0,5.6929,48.4874,0.4797,0.0057,0.0045,0.0008,0.2663
83,528.0965,1,0,111.8579,743.7125,0.6224,0.0073,0.0069,0.0013,0.6846
84,207.1658,4,0,42.7301,291.6308,1.8862,0.0379,0.0198,0.0049,1.2648
85,76.994,4,0,13.9016,125.1415,1.7527,0.1058,0.0237,0.0051,1.4789
86,32.4655,1,0,6.8644,46.1941,0.6551,0.0068,0.0061,0.0011,0.3555
87,62.3071,3,0,12.1283,90.0174,1.1131,0.0253,0.0171,0.0036,1.0478
88,50.4837,2,0,11.3945,71.0521,1.0645,0.017,0.0124,0.0021,0.612
89,62.5284,3,0,14.2748,100.9744,1.4472,0.0268,0.0185,0.0042,0.9083
90,107.4157,6,0,20.9055,155.7218,4.6658,0.0666,0.0382,0.0072,2.1701
91,50.5325,2,0,9.0569,75.5505,1.6053,0.0593,0.0137,0.0022,0.8703
92,40.9829,2,0,9.1378,68.9451,0.749,0.0154,0.0131,0.0027,0.6526
93,50.7148,2,0,9.501,73.3063,0.7381,0.0192,0.0113,0.0022,0.6036
94,28.1979,1,0,6.3134,34.2314,0.7553,0.0087,0.0052,0.0008,0.2932
95,33.7068,1,0,6.8028,45.187,0.511,0.006,0.0067,0.0016,0.3304
96,109.3962,6,0,23.9995,165.3452,2.3912,0.0771,0.0351,0.0079,2.6033
97,49.3858,2,0,10.0642,70.8426,1.3238,0.0157,0.0123,0.0021,0.8082
98,481.7477,2,0,102.6405,698.9737,1.6113,0.0671,0.0102,0.0018,0.7158
99,79.2655,4,0,16.0397,102.2283,1.8536,0.0382,0.0205,0.0047,1.3082
100,32.8787,1,0,6.1264,48.988,0.4581,0.0068,0.0057,0.0009,0.2787
101,109.0031,1,0,22.9653,161.1226,0.2568,0.0059,0.0055,0.0011,0.3166
102,90.3179,5,0,19.5845,149.0656,1.9034,0.0519,0.0302,0.0066,1.7146
103,66.8937,2,0,12.8375,91.4103,0.5667,0.0158,0.0115,0.0024,0.6358
104,75.6151,3,0,17.7057,109.6443,1.6595,0.0318,0.0162,0.0035,1.8112
105,45.6058,1,0,9.7309,68.375,0.5788,0.0066,0.0058,0.0012,0.8203
106,141.2903,1,0,28.1762,200.8847,0.583,0.0135,0.0057,0.001,0.2938
107,33.0,1,0,6.5769,34.9482,0.5313,0.0064,0.0049,0.001,0.3884
108,95.5257,1,0,18.1486,145.6521,0.5477,0.0112,0.0069,0.0012,0.407
109,154.389,7,0,34.1228,232.4502,2.2893,0.1177,0.0385,0.0084,2.5527
110,186.9297,8,0,35.9954,291.1936,8.4964,0.231,0.0717,0.0117,2.5243
111,63.4846,2,0,14.9261,66.2045,1.2549,0.0186,0.0391,0.0023,0.8637
112,344.7251,22,1,77.9124,489.9135,9.3928,0.3016,0.1261,11.4291,6.9925
113,109.529,6,0,23.3213,154.0161,1.959,0.0563,0.0316,0.0066,2.244
114,32.2909,1,0,5.6168,56.5364,0.7375,0.0068,0.0065,0.0012,0.3285
115,33.3561,1,0,7.3123,52.5877,0.6476,0.0075,0.0059,0.0012,0.2716
116,122.9589,2,0,25.3692,199.2684,1.3818,0.0188,0.0109,0.0025,0.8152
117,171.4826,7,0,35.6251,252.0265,3.3245,0.106,0.0429,0.0092,2.7156
118,112.2772,1,0,21.439,159.4142,0.7414,0.0075,0.007,0.0016,0.3004
119,61.5174,1,0,13.4982,96.0304,0.7951,0.0069,0.0056,0.0009,0.382
120,95.026,5,0,22.2453,147.9706,1.8078,0.0459,0.0278,0.0058,1.8493
121,138.1104,2,0,29.2568,195.9501,1.4261,0.0171,0.0124,0.0033,0.6371
122,95.8408,5,0,22.1999,119.3263,1.9385,0.0623,0.0281,0.0067,1.7083
123,45.9582,2,0,9.0243,74.1748,1.0611,0.0152,0.0134,0.0023,0.814
124,42.2059,1,0,10.135,40.5222,0.6469,0.0058,0.0057,0.0011,0.2976
125,98.7886,5,0,22.4318,146.3495,1.7623,0.0492,0.0308,0.0064,1.4657
126,1537.7238,3,0,310.3759,2186.4201,1.4313,0.0703,0.02,0.0042,1.0407
127,62.1677,1,0,11.6627,87.5771,0.5128,0.0056,0.0052,0.0009,0.3347
128,1175.1534,3,0,238.9397,1636.9566,1.3708,0.0271,0.019,0.0033,1.0414
129,470.1239,12,0,96.0332,692.1205,4.2947,0.21,0.0717,0.0161,4.5911
130,108.8203,4,1,23.2348,149.1022,2.27,0.0367,0.0226,11.4153,1.1468
131,1433.1148,1,0,288.1733,2029.7179,0.3933,0.0082,0.0048,0.0012,0.5823
132,61.2525,1,0,11.7249,95.7081,0.8548,0.0181,0.006,0.0025,0.3506
133,4560.8929,1,1,184.747,1144.8734,0.3191,0.0058,0.0046,11.6449,0.2338
