life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
60,62.6543,3,0,11.4333,36.7147,0.5687,0.0173,0.0144,0.0041,0.7196
61,65.949,3,1,11.5202,37.378,0.832,0.019,0.0141,14.4135,0.6255
62,123.0893,3,0,25.5267,80.7858,0.8001,0.0175,0.0139,0.0041,0.6097
63,93.3558,5,0,18.2036,64.6461,1.4542,0.0356,0.0266,0.0069,1.2491
64,49.8651,1,0,8.185,31.4108,0.4355,0.003,0.0047,0.0014,0.2201
65,141.8552,5,0,25.3718,101.3673,0.7893,0.0346,0.0226,0.0063,1.0606
66,75.6364,4,1,15.0699,49.0242,1.5168,0.0523,0.0198,10.9456,0.712
67,49.3621,2,0,8.5119,28.7238,0.2935,0.0086,0.0083,0.0021,0.4744
68,28.8719,1,0,5.8193,23.4538,0.2938,0.0025,0.0041,0.001,0.208
69,204.4818,12,1,39.2007,146.0542,2.8203,0.1053,0.0628,11.2477,2.8
70,107.8468,6,0,20.1142,69.2049,1.2641,0.041,0.0294,0.0081,1.374
71,507.8561,30,2,91.9541,318.5821,6.5272,0.2227,0.1446,22.5139,6.3089
72,75.1265,4,0,14.3274,52.9933,0.9083,0.0247,0.0171,0.0051,0.8676
73,1003.3272,64,4,185.3926,645.9398,12.7718,0.9341,0.3251,44.8563,13.0951
74,62.9905,3,0,11.0617,38.4202,0.498,0.0271,0.0143,0.0044,0.6491
75,62.036,3,0,11.6873,41.4987,0.5311,0.0193,0.0151,0.0053,0.6873
76,33.4884,1,0,5.6911,19.1851,0.1948,0.0024,0.0054,0.0015,0.255
77,266.525,13,1,50.3061,173.5861,2.3799,0.0977,0.0678,10.9171,3.3243
78,62.5849,3,0,11.1059,38.5774,0.7208,0.0263,0.0144,0.0032,0.7562
79,31.1764,1,0,7.8389,24.1979,0.3777,0.004,0.0072,0.002,0.252
80,60.5897,3,0,12.8392,42.8384,0.9035,0.0178,0.0145,0.0042,0.6519
81,32.578,1,0,5.4719,17.9693,0.3428,0.0034,0.0055,0.0017,0.2871
82,33.7677,1,0,5.2544,14.9251,0.2929,0.0035,0.0046,0.0013,0.211
83,92.1265,5,0,17.6678,65.4676,1.5363,0.0387,0.0244,0.0067,1.0204
84,32.0939,1,0,5.667,17.4603,0.3771,0.0042,0.0055,0.0012,0.2281
85,32.9187,1,0,5.4131,22.6394,0.4686,0.0033,0.0035,0.001,0.2257
86,125.4998,7,0,22.538,74.3671,1.2239,0.0507,0.0339,0.009,1.6954
87,29.1876,1,0,5.7635,22.2047,0.5142,0.0069,0.0055,0.0012,0.2553
88,157.3613,5,0,29.3052,102.1181,2.0187,0.0306,0.0263,0.0074,1.1003
89,109.048,1,0,19.9287,73.3954,0.1822,0.0022,0.0043,0.0012,0.217
90,62.0546,1,0,11.2835,45.2249,0.4805,0.0045,0.0045,0.0016,0.1949
91,95.9009,1,0,16.9251,52.0694,0.4549,0.0033,0.0045,0.0011,0.1149
92,45.1203,1,0,8.3281,24.077,0.2865,0.0034,0.005,0.0012,0.1641
93,691.9672,41,1,126.8646,443.1058,7.8105,0.3162,0.1958,11.0603,9.1767
94,62.5909,3,0,11.6154,40.2147,0.9216,0.0181,0.0151,0.0044,0.4992
95,224.9516,4,1,41.708,138.5458,1.1344,0.026,0.0198,11.1256,0.9791
96,674.0254,1,0,133.2536,509.8227,0.5778,0.0035,0.0048,0.0012,0.2022
97,62.967,3,0,11.6692,37.0706,0.9498,0.0154,0.0141,0.0033,0.6574
98,299.5952,18,0,56.1401,203.7992,3.7401,0.1145,0.0939,0.0255,4.1446
99,158.3769,9,0,30.0255,92.5755,1.858,0.0593,0.0417,0.0109,1.5186
100,1532.834,1,0,281.9612,965.9189,0.3112,0.0037,0.0042,0.0014,0.1615
101,471.2508,1,0,86.9093,313.596,0.1999,0.0029,0.0046,0.0011,0.2305
102,313.4005,1,0,58.3171,207.4416,0.2919,0.005,0.0052,0.001,0.213
103,32.6596,1,0,5.829,16.5708,0.2949,0.0024,0.0038,0.0012,0.2585
104,395.7154,1,0,73.3289,258.7442,0.7604,0.0037,0.004,0.0009,0.2449
105,308.5081,1,0,59.4642,215.3281,0.2383,0.0032,0.0049,0.0013,0.2832
106,61.7385,3,0,11.2289,40.4293,0.8082,0.0227,0.0134,0.0049,0.6218
107,95.415,2,0,16.6012,58.5632,0.4965,0.011,0.0092,0.0024,0.3961
108,1020.0313,3,0,183.2795,609.7935,0.7376,0.0203,0.0169,0.0036,0.8886
109,696.556,3,0,128.619,413.6851,0.4508,0.0141,0.0126,0.0028,0.7364
110,200.0643,2,0,36.7054,128.4498,0.4336,0.0078,0.0102,0.0025,0.2545
111,28.9499,1,0,5.8806,22.2027,0.5478,0.0051,0.0047,0.0012,0.2262
112,425.3744,3,0,78.2332,282.2509,0.5827,0.0158,0.0151,0.0034,0.7185
113,49.1763,2,0,8.1199,34.0695,0.4186,0.0109,0.0297,0.0025,0.3978
114,141.49,4,0,26.3677,95.1285,1.0931,0.0224,0.0186,0.0048,0.811
115,566.603,7,0,103.5284,351.1292,1.5011,0.0752,0.0404,0.0101,2.2816
116,29.5771,1,0,6.0902,21.7686,0.2877,0.0051,0.0046,0.0013,0.1948
117,220.5578,1,0,40.8895,148.4957,0.2348,0.0032,0.0047,0.0016,0.1588
118,253.896,2,0,49.1662,171.4343,0.6016,0.01,0.01,0.003,0.4274
119,62.3465,1,0,12.1065,48.2963,0.2614,0.0399,0.0071,0.0014,0.7951
120,75.0084,1,0,14.133,48.4291,0.5789,0.0037,0.0052,0.0012,0.1701
121,143.6334,1,0,28.2917,102.8803,0.2861,0.0033,0.0051,0.0014,0.1763
122,94.0349,1,0,19.3253,63.7971,0.7118,0.007,0.0051,0.0013,0.0837
123,31.1784,1,0,7.0989,24.1778,0.4531,0.0062,0.0057,0.0012,0.2967
124,126.3458,1,0,23.5784,80.3889,0.5395,0.0065,0.0058,0.0013,0.3025
125,62.3485,3,0,12.4017,46.4382,0.8384,0.0188,0.0164,0.003,0.7048
126,33.2018,1,0,5.8179,24.0831,0.2303,0.0031,0.0041,0.001,0.1959
127,91.5137,5,0,17.3724,66.2938,1.0505,0.0319,0.0226,0.0062,0.9764
128,170.9253,9,1,33.3368,118.2418,2.4355,0.0663,0.0475,15.2093,1.9706
129,49.6722,1,0,8.485,28.7503,0.189,0.0024,0.0048,0.0009,0.2133
130,287.3216,17,1,56.4233,226.5181,3.9685,0.3264,0.0874,11.2961,3.8392
131,291.8542,2,0,58.6375,206.1611,1.0551,0.0098,0.0085,0.0033,0.4063
132,95.3101,3,0,17.11,66.5324,0.7064,0.0228,0.015,0.0034,0.7145
133,41216.3507,2,0,10672.8101,31190.6218,0.6569,0.0156,0.0118,0.0022,0.4576
134,2116.5952,1,0,404.5679,1301.9867,0.5372,0.0028,0.0045,0.001,0.1524
135,63.021,1,0,11.1062,41.5424,0.5165,0.0039,0.0059,0.0011,0.2292
136,49.348,2,0,8.9028,29.6969,0.4182,0.0134,0.0122,0.0031,0.4264
137,50.3782,1,0,9.4027,29.2369,0.7293,0.0069,0.0058,0.001,0.2676
138,41.4283,1,0,9.9086,34.9989,0.613,0.0064,0.0064,0.0013,0.2286
139,33.3682,1,0,5.9507,24.4738,0.26,0.0037,0.0051,0.0016,0.1947
140,46.4066,1,0,9.23,35.0824,0.5443,0.0033,0.0061,0.0012,0.2014
141,32.3255,1,0,5.7439,23.776,0.334,0.0036,0.0043,0.001,0.1904
142,125.006,3,0,25.2723,77.7458,0.8838,0.0185,0.0157,0.0042,0.6147
143,61.7597,2,0,12.565,40.5196,0.4198,0.0106,0.0105,0.0023,0.4908
144,96.4623,3,1,17.7757,77.0164,0.875,0.051,0.0158,14.0643,0.7575
145,46.6712,2,0,9.0284,38.1917,0.7286,0.012,0.0125,0.0029,0.3518
146,202.4243,1,0,43.3873,150.4127,0.3562,0.0032,0.0054,0.0014,0.2269
147,62.5859,1,0,12.9,47.1894,0.4515,0.006,0.0048,0.001,0.2419
148,79.2994,4,1,16.8085,52.7672,0.9288,0.0766,0.0224,11.4796,1.0013
149,5312.2683,1,0,1040.2635,3495.7829,0.4846,0.0064,0.0049,0.0022,0.1978
150,482.9271,1,0,97.0068,308.3522,0.3472,0.006,0.0057,0.0014,0.213
151,1916.5755,2,0,373.5665,1287.9371,0.4185,0.0201,0.0116,0.0027,0.4563
152,174.5421,1,0,34.1061,97.9349,0.2935,0.0035,0.0036,0.0015,0.189
153,63.0641,1,0,12.1315,44.8613,0.4596,0.0044,0.005,0.0016,0.2166
154,566.9186,1,0,112.9628,374.4239,0.3378,0.0093,0.0061,0.0012,0.1932
155,1178.299,1,0,230.0682,786.3274,0.3273,0.0044,0.0055,0.0017,0.2606
156,108.3213,6,0,20.9574,82.0427,1.2171,0.0436,0.0288,0.0085,1.2956
157,3625.0281,1,0,709.8736,2398.6943,0.1884,0.0031,0.004,0.0013,0.2004
158,878.6002,48,3,169.1697,584.3153,9.6637,0.5238,0.2671,37.7425,12.3089
159,1570.4081,54,2,304.6701,1019.4637,11.3887,0.4715,0.2948,22.5209,13.3801
160,30.1396,1,0,6.5647,23.0758,0.591,0.0029,0.0046,0.0012,0.1573
161,36.3416,1,0,5.7288,20.6234,0.2769,0.003,0.0051,0.0017,0.2153
162,283.2824,4,0,55.7257,192.5934,1.3164,0.0319,0.0224,0.0062,0.8543
163,90.5012,5,0,17.8377,65.812,1.0319,0.0364,0.029,0.0076,1.0251
164,1004.0414,64,0,193.5957,615.873,14.9311,0.5231,0.3401,0.0884,13.8452
165,487.8437,30,0,81.4598,280.3022,6.7069,0.242,0.1611,0.0409,7.9593
166,220.6403,12,0,36.005,126.5012,2.0554,0.0933,0.0656,0.0162,3.5201
167,1000.241,64,0,167.1632,609.8872,15.4325,1.0154,0.339,0.0878,17.1942
168,1007.6295,64,1,169.6529,626.6239,15.4265,0.5942,0.3526,11.315,17.2612
169,1000.9944,64,3,167.4164,594.2314,14.2886,0.4977,0.3376,33.6497,16.0189
170,785.8823,48,2,128.8707,482.3573,11.2416,0.5454,0.3197,22.2043,14.4468
171,78.5278,4,0,11.9662,46.2614,0.8048,0.0374,0.018,0.0052,1.1777
172,46.3045,2,0,7.7001,32.4071,0.6811,0.0127,0.0116,0.0041,0.4509
173,391.2831,24,1,63.6692,268.6964,5.4669,0.207,0.1236,11.4438,6.2023
174,69119.4892,1,0,173.3025,610.56,0.4318,0.0037,0.0045,0.0012,0.1558
