life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
61,362.2176,22,1,91.1795,688.4293,10.0979,0.4343,0.1315,11.15,6.592
62,91.2401,5,0,20.9526,199.3734,2.3969,0.1043,0.0277,0.0066,1.674
63,150.2642,8,0,33.4546,307.031,3.7058,0.0869,0.046,0.0105,3.2166
64,27.0934,1,1,12.312,39.0158,0.2989,0.0089,0.0068,11.4254,0.2518
65,513.2263,32,0,133.9186,1001.492,19.8123,0.3929,0.2049,0.0473,10.3368
66,203.4398,12,0,65.2451,378.9455,5.966,0.146,0.0672,0.0167,4.1728
67,172.0814,10,0,41.8351,342.745,3.8447,0.2301,0.0638,0.0168,3.6407
68,249.5248,15,1,63.0399,485.7543,12.6941,0.4258,0.0926,11.1972,5.2147
69,113.5712,6,0,28.7591,220.0874,2.2387,0.1635,0.0308,0.0077,2.3283
70,60.6326,3,0,15.7089,143.0396,1.6375,0.033,0.0177,0.0038,0.8669
71,28.8141,1,0,10.2447,51.5553,0.4957,0.0129,0.0057,0.0013,0.2821
72,80.1444,4,0,21.4668,142.795,1.5452,0.0394,0.0226,0.0063,1.2203
73,45.211,2,0,10.1637,97.1111,0.7139,0.0186,0.0119,0.0026,0.6726
74,50.2993,2,0,13.3165,84.4561,4.2947,0.0323,0.0144,0.0035,0.5775
75,124.7577,7,0,28.6458,244.5868,3.1859,0.1669,0.047,0.0111,2.4117
76,46.8384,2,0,13.5836,90.8809,0.6197,0.0145,0.0099,0.0019,0.5839
77,157.8844,9,0,37.6826,350.1831,3.5365,0.2464,0.0585,0.0136,3.0792
78,154.0231,6,0,37.6758,316.3347,1.8172,0.1441,0.0399,0.0101,2.2291
79,204.2221,12,1,51.0586,404.9325,4.9065,0.1558,0.0715,12.9568,3.5891
80,437.0058,26,0,96.468,1000.7271,9.2321,0.3258,0.1724,0.0364,8.8853
81,141.4595,7,0,30.2846,312.6943,2.5296,0.1293,0.0418,0.0115,2.1313
82,49.4056,2,0,9.9798,109.2493,0.9784,0.0441,0.0124,0.0027,0.7014
83,79.0633,4,0,19.9087,164.1772,1.1532,0.0426,0.0232,0.0063,1.3788
84,45.1658,1,0,9.5577,107.4841,0.3426,0.0074,0.0053,0.0013,0.3648
85,45.5501,2,0,9.6621,110.2359,0.9516,0.0242,0.0114,0.0027,0.6209
86,67.2474,3,0,17.12,122.255,5.4008,0.0372,0.0204,0.0047,0.9108
87,91.4687,4,0,20.318,211.6222,1.8877,0.0532,0.0226,0.0055,1.7644
88,90.2799,5,0,23.4797,227.576,2.5681,0.065,0.0306,0.008,1.6401
89,33.0479,1,0,6.6975,67.1572,0.4652,0.0081,0.0047,0.0012,0.235
90,33.2352,1,0,10.2977,69.1758,0.5918,0.0463,0.0068,0.0013,0.2901
91,91.5135,5,0,22.5111,182.1342,6.6757,0.0554,0.0275,0.0063,1.3794
92,79.8027,4,0,17.4248,183.6866,1.3827,0.0424,0.0243,0.0052,1.2968
93,45.7544,2,0,10.0352,113.6347,0.5399,0.0252,0.0117,0.003,0.7345
94,62.2136,3,0,13.4389,125.9432,0.9163,0.0291,0.0165,0.0041,0.9426
95,174.9811,10,0,36.9918,395.3183,3.737,0.1367,0.0564,0.0141,2.9687
96,33.2221,1,0,6.3538,77.8804,0.4788,0.0067,0.0053,0.0016,0.2963
97,74.6253,4,0,16.8116,162.4709,1.5986,0.0771,0.0405,0.0058,1.2634
98,61.7801,3,0,12.2577,141.1056,0.9891,0.0524,0.0175,0.0039,0.9077
99,33.3315,1,0,6.234,71.47,0.4535,0.006,0.0054,0.0012,0.435
100,1471.0557,93,4,323.5147,3195.8297,39.7858,1.7268,0.571,49.3361,31.3835
101,29.4092,1,0,7.1633,67.3858,0.5926,0.0067,0.0049,0.001,0.2275
102,33.5188,1,0,6.369,65.695,0.7249,0.007,0.0257,0.0016,0.3298
103,40.2307,1,0,9.8556,70.7642,0.6376,0.0102,0.0176,0.0017,0.2714
104,54.4713,3,0,13.2442,120.6256,6.0005,0.0387,0.0174,0.0047,0.7984
105,216.2484,13,1,53.3133,434.3426,5.6724,0.2154,0.0818,11.5806,4.4624
106,141.9458,8,0,29.7097,321.1387,2.6029,0.1005,0.051,0.0115,2.6799
107,159.0234,9,0,34.0099,367.9207,3.2301,0.1158,0.077,0.0136,3.2761
108,29.1193,1,1,6.1419,71.7808,0.6869,0.0102,0.0066,11.5015,0.1959
109,140.6433,8,0,32.1455,322.6673,3.587,0.0848,0.0501,0.0121,3.2375
110,32.8035,1,0,6.8733,70.6336,0.6735,0.0069,0.0048,0.0011,0.2921
111,78.8466,4,0,16.8358,177.7602,1.4256,0.0854,0.0252,0.0068,1.3663
112,137.1081,8,0,30.5016,302.0252,7.362,0.0881,0.0456,0.0116,2.6849
113,33.7932,1,0,6.479,83.3246,0.3243,0.0079,0.0068,0.0015,0.4139
114,33.0997,1,0,7.0812,70.07,0.4115,0.0128,0.0065,0.0022,0.3069
115,77.5833,4,0,19.7196,183.2364,2.1615,0.1758,0.0249,0.0063,1.5228
116,29.6682,1,0,6.2361,60.422,0.6012,0.0142,0.0067,0.002,0.3389
117,108.5912,6,0,22.8675,248.8933,1.9301,0.0567,0.0353,0.0083,1.8683
118,32.9699,1,0,6.6694,74.0926,0.6455,0.0111,0.0081,0.0017,0.3348
119,328.7425,2,0,71.918,809.1334,0.8597,0.0167,0.0109,0.0023,0.8938
120,92.3599,5,0,19.5958,231.2972,1.7825,0.0431,0.0291,0.0063,1.5617
121,33.0022,1,0,7.3333,68.5572,0.6715,0.0344,0.0059,0.0012,0.2749
122,27.9978,1,0,6.7076,58.667,0.4873,0.0077,0.006,0.0011,0.2966
123,95.8541,5,0,20.6399,237.1698,1.9186,0.0478,0.0513,0.0066,1.4963
124,127.1892,7,0,34.0496,254.8359,2.9882,0.1457,0.0416,0.0092,3.1184
125,92.7114,5,1,21.797,192.178,2.9525,0.1138,0.033,11.2614,2.0058
126,30.2903,1,0,6.949,67.4296,0.6992,0.1023,0.007,0.002,0.5317
127,56.4814,2,0,12.5391,105.247,1.1234,0.0201,0.0114,0.0032,0.5803
128,24.8173,1,0,9.4596,78.3824,1.2584,0.0111,0.0059,0.0014,0.288
129,26.0192,1,0,6.5919,70.5196,0.4604,0.0107,0.0075,0.001,0.3807
130,10607.2679,14,1,58.82,420.1876,8.6212,0.2432,0.0789,11.5541,5.2258
131,122.4807,4,0,44.3144,324.5086,1.6506,0.0866,0.0255,0.0063,2.2634
132,32.6164,1,1,6.4822,44.3117,0.5264,0.0077,0.0057,13.973,0.8792
133,2007.9314,128,5,438.3934,4092.8035,61.3409,1.8739,0.7652,61.1688,42.6487
134,486.7211,30,1,103.452,919.7376,16.9018,0.5076,0.171,11.6301,9.5744
135,109.0147,6,0,23.186,215.7852,2.3235,0.1078,0.033,0.0088,1.9981
136,28.1174,1,0,6.0695,69.2934,0.8972,0.0094,0.0058,0.0014,0.3394
137,1883.3802,119,6,393.6563,3682.2648,51.0444,2.331,0.7536,69.0357,37.8471
138,113.842,5,0,31.6292,198.6762,2.319,0.1386,0.0283,0.0073,2.0047
139,43.3695,2,0,30.2763,103.183,1.4126,0.0327,0.0145,0.0035,0.8768
140,36.5686,2,0,12.2223,100.6739,4.3255,0.0331,0.0252,0.004,1.5379
141,123.86,7,0,29.171,285.981,7.6141,0.1345,0.0471,0.0117,2.9082
142,124.5872,7,0,28.6013,370.6979,3.8576,0.086,0.0626,0.0113,2.6671
143,20.8044,1,0,6.3263,35.728,274.3305,0.0239,0.0076,0.0011,0.3162
144,66.4374,3,0,15.6808,129.3168,1.5193,0.0657,0.02,0.0048,0.9313
145,170.705,10,0,33.4146,353.6769,9.452,0.1426,0.0853,0.0149,3.0994
146,1207.4217,76,3,243.778,2611.593,30.2067,1.1657,0.4661,34.3881,24.9747
147,154.2583,9,0,30.2009,357.4393,4.4816,0.1683,0.056,0.0128,2.8976
148,130.3581,7,0,24.7566,268.395,2.6029,0.0908,0.046,0.0289,2.2373
149,532.1935,33,1,106.0524,1212.0769,12.492,0.4271,0.205,11.4843,11.0341
150,141.3753,8,0,27.5039,309.8175,4.5779,0.1277,0.0504,0.0131,2.5464
151,1424.8722,90,4,280.991,2875.5211,40.1603,1.7671,0.5574,45.4817,28.395
152,1327.4137,83,4,270.8463,2551.994,46.7446,1.1423,0.4877,47.7753,25.8256
153,618.4545,39,1,127.5431,1280.3233,19.4809,0.7406,0.2387,11.6086,14.2797
154,35.4376,1,1,6.9122,28.702,0.6624,0.008,0.0045,11.6842,0.1881
155,905.4128,57,2,206.7325,1751.8773,36.1726,0.7128,0.4279,25.2594,18.031
156,108.4534,6,0,22.8447,229.4085,6.5149,0.0671,0.0344,0.0082,1.9871
157,266.952,16,1,59.3798,534.6575,6.024,0.2317,0.092,11.8501,4.7203
158,157.7231,9,0,33.9314,303.2526,3.8054,0.1315,0.0554,0.0142,2.8476
159,28.8032,1,0,5.5628,62.0754,0.9571,0.0109,0.0059,0.0012,0.3248
160,32.3014,1,0,5.7699,67.737,0.5885,0.0085,0.0067,0.0013,0.3361
161,79.0748,4,0,15.3,173.0319,1.3812,0.091,0.0255,0.0057,1.5757
162,32.5637,1,0,5.9602,82.5114,0.5909,0.0142,0.006,0.0011,0.3445
163,75.4549,4,0,15.6488,163.6698,1.2225,0.0627,0.0215,0.0058,1.304
164,579.1235,36,2,129.011,1095.904,22.9621,0.5012,0.2059,22.8967,11.6505
165,33.77,1,0,7.1269,66.5762,0.7026,0.0074,0.0071,0.0014,0.2333
166,31.4559,1,0,8.1985,64.76,0.6408,0.0084,0.0047,0.0011,0.2733
167,30.0694,1,0,6.6986,59.3862,0.478,0.0107,0.0068,0.0017,0.4602
168,128.4427,7,0,30.7005,247.4847,3.4486,0.094,0.0376,0.0091,2.253
169,29.6708,1,0,6.1783,65.199,0.6625,0.0623,0.0072,0.0014,0.3896
170,46.4611,2,0,12.3902,95.309,1.1925,0.0197,0.0125,0.0027,0.5875
171,43.7847,2,0,8.9139,98.4043,1.526,0.0221,0.0117,0.0029,0.5864
172,50.3912,2,0,8.6275,95.8467,0.9467,0.1158,0.0154,0.0025,0.9866
173,29.718,1,0,5.747,66.3342,0.8684,0.0071,0.0054,0.0016,0.3812
174,45.8063,2,0,10.4592,94.0724,1.8765,0.0167,0.0099,0.0021,0.5535
175,49.5855,2,0,9.0696,94.9041,1.3437,0.0232,0.0142,0.003,0.8723
176,182.7814,3,0,47.6105,368.6709,1.2268,0.0298,0.0166,0.0049,1.0601
177,81.9668,2,0,15.9118,160.6688,1.5277,0.0469,0.012,0.0029,0.7655
178,484.4404,1,0,100.2677,1072.171,0.5149,0.007,0.0056,0.0018,0.1705
179,1253.1733,2,0,246.382,2795.5271,1.5682,0.0828,0.0111,0.003,0.7377
180,124.8679,7,0,23.5073,273.4795,3.1923,0.1499,0.0413,0.0101,2.0944
181,28.6774,1,0,6.0285,64.5118,0.4002,0.0079,0.0041,0.0008,0.2922
182,33.0191,1,0,5.9456,59.8352,0.5853,0.0081,0.0072,0.0014,0.3014
183,46.0968,1,0,9.222,95.6772,0.3651,0.006,0.0057,0.0012,0.1309
184,46.5337,2,0,11.1439,101.6166,1.2557,0.0189,0.012,0.0031,0.7676
185,65.9381,3,0,11.8329,119.4956,1.7045,0.0579,0.0212,0.0042,1.2045
186,29.1954,1,0,8.0897,58.476,0.4625,0.0057,0.0049,0.0012,0.2833
187,125.0134,7,0,25.3452,257.0562,2.8727,0.0664,0.039,0.0103,2.1914
188,33.0013,1,0,6.1571,65.1054,0.7596,0.0265,0.0073,0.0011,0.352
189,28.1631,1,0,5.7592,63.6102,0.5353,0.0066,0.0075,0.0019,0.2956
190,112.9366,6,0,20.7361,246.5434,2.3279,0.057,0.0305,0.0083,1.6813
191,28.1952,1,0,5.9899,66.0848,0.4407,0.0056,0.0049,0.0013,0.3112
192,545.7047,1,0,106.9865,1240.155,0.6254,0.0108,0.0062,0.0012,0.4333
193,49.7399,2,0,8.9333,94.7147,0.8215,0.014,0.0099,0.0025,0.6456
194,33.4759,1,0,5.6992,78.7442,0.6785,0.0075,0.0063,0.0012,0.296
195,41.6092,2,0,9.0925,110.1153,0.7854,0.0166,0.0118,0.0032,0.6949
196,33.8934,1,0,5.4941,86.3524,0.3561,0.0066,0.0059,0.0014,0.2525
197,45.2887,2,0,8.6082,115.0588,1.3521,0.0192,0.0118,0.0034,0.6115
198,125.265,7,0,25.0506,272.4058,2.3877,0.0659,0.0406,0.0096,2.1574
199,32.4201,1,0,5.5757,63.0846,0.6165,0.008,0.0055,0.0016,0.2729
200,33.6314,1,0,5.4278,66.4096,0.3402,0.0056,0.0054,0.001,0.2918
201,92.6858,5,0,19.3083,186.5356,6.3467,0.0689,0.0333,0.0067,1.5826
202,48.4025,2,0,8.7519,98.5544,1.1064,0.0641,0.0114,0.0023,0.5743
203,29.2465,1,0,5.6931,65.2636,0.7085,0.0048,0.0044,0.0011,0.2974
204,107.9833,6,0,20.4602,274.9404,1.5683,0.0618,0.0314,0.0084,1.7194
205,33.9917,1,1,6.0257,47.5927,0.4859,0.012,0.0066,11.1945,0.257
206,107.2499,6,0,22.4026,216.7256,8.5419,0.1037,0.035,0.0074,1.773
207,45.8142,2,0,8.9177,92.7578,0.8429,0.0193,0.0105,0.0036,0.675
208,32.5542,1,0,5.562,65.9056,0.4947,0.0063,0.0056,0.0012,0.2985
209,80.1104,4,0,17.4503,151.6305,0.9783,0.0403,0.0223,0.0055,1.2736
210,62.1871,3,0,11.7249,126.67,1.2348,0.0358,0.0188,0.0042,0.9161
211,141.4064,8,0,26.7125,294.2293,2.9806,0.0801,0.0451,0.0356,2.3065
212,28.7284,1,0,6.3097,57.9894,0.6075,0.0081,0.0047,0.0013,0.2906
213,128.6096,7,0,23.5935,235.9201,7.7863,0.083,0.0528,0.009,2.2895
214,63.0388,3,0,12.0363,125.0712,1.2184,0.0261,0.0148,0.0041,0.9105
215,120.4329,7,0,23.9948,286.4291,2.6913,0.0672,0.0423,0.0114,2.5923
216,50.5789,2,0,9.2642,104.304,0.9356,0.0169,0.0109,0.0024,0.6951
217,32.9482,1,0,6.1547,86.1906,0.566,0.012,0.0069,0.0015,0.2738
218,107.4366,6,0,23.2355,228.9133,2.2543,0.1069,0.0364,0.0095,2.4643
219,28.9514,1,0,5.7265,66.6582,0.3134,0.0054,0.0052,0.0018,0.2626
220,33.3154,1,0,5.9225,81.5824,0.6274,0.011,0.0075,0.0013,0.2826
221,92.6685,5,0,17.8023,199.106,1.8944,0.1155,0.0282,0.0067,1.5213
222,44.8578,2,0,10.4303,95.9735,0.678,0.0177,0.0119,0.0035,0.6803
223,32.9523,1,0,5.9452,57.4636,0.3282,0.0273,0.0051,0.0012,0.6023
224,95.704,5,0,19.9648,191.3732,2.4116,0.0534,0.0302,0.0073,1.6642
225,29.3219,1,0,6.1589,65.9488,0.4728,0.0107,0.0061,0.0012,0.2979
226,32.9876,1,1,6.0718,50.0739,1.0545,0.0085,0.0055,11.4128,0.2517
227,125.7073,7,0,26.2035,270.5797,2.2024,0.0694,0.0379,0.0093,2.5083
228,27.6487,1,0,6.3606,66.8582,0.8951,0.0104,0.0052,0.0013,0.3837
229,33.3319,1,0,6.1833,64.5792,0.4476,0.0969,0.0077,0.0012,0.4751
230,62.4812,1,0,11.8693,149.2196,0.4893,0.0067,0.0052,0.0009,0.2422
231,44.9483,2,0,9.505,104.0699,1.0219,0.025,0.0135,0.0027,0.7607
232,47.8294,2,0,12.4396,89.5264,0.8067,0.0184,0.013,0.003,0.6064
233,65.2575,3,0,13.8302,121.8859,1.2942,0.0274,0.0173,0.0047,1.0383
234,124.0895,7,0,24.3125,292.1175,2.9134,0.1316,0.0463,0.0107,2.323
235,28.4814,1,0,6.1572,66.4492,0.3743,0.0057,0.0049,0.0011,0.2907
236,29.5712,1,0,8.3555,65.055,0.3467,0.0106,0.0062,0.0017,0.2825
237,96.4576,5,0,21.9619,181.8362,2.3701,0.0608,0.032,0.0073,1.6473
238,32.6011,1,0,6.319,61.5755,0.3433,0.0071,0.0051,0.0014,0.324
239,92.0866,5,0,18.3186,203.5062,2.2586,0.0911,0.0578,0.0078,1.6532
240,28.2304,1,0,5.7131,69.3818,0.6299,0.0211,0.0066,0.0015,0.2946
241,50.5805,2,0,9.5303,100.9141,0.5914,0.0157,0.0097,0.0024,0.5163
242,93.0885,5,0,22.6005,186.9652,2.3888,0.0942,0.0287,0.0074,1.5539
243,32.6781,1,0,7.4573,62.5275,0.7148,0.0058,0.0043,0.0015,0.3054
244,485.3641,30,2,101.8475,958.6105,18.5409,0.6604,0.1787,22.9184,10.3648
245,108.5138,6,0,21.3531,237.4428,2.9958,0.0912,0.0377,0.009,2.1062
246,874.8694,55,2,185.6849,1755.9934,27.773,0.8103,0.3251,23.3664,16.4947
247,94.9213,5,0,18.8493,208.0444,2.5663,0.1307,0.0305,0.0075,1.5589
248,79.2604,4,0,16.4284,184.0262,2.0033,0.0429,0.0232,0.0053,1.1232
249,29.1649,1,0,5.9218,68.3524,0.3982,0.0053,0.005,0.001,0.2365
250,170.1387,10,0,33.9705,352.0298,4.1168,0.1122,0.086,0.0137,3.4456
251,1307.0375,82,4,272.0771,2503.1565,42.9411,1.1237,0.5193,45.7773,24.983
252,89.1397,5,0,21.2572,183.87,2.1809,0.0514,0.0322,0.0088,2.1875
253,78.665,4,0,15.4017,159.6492,1.7698,0.0689,0.0225,0.0056,1.1697
254,1128.7915,71,3,233.0593,2271.1696,33.5608,0.9734,0.4303,34.4459,23.184
255,107.6595,6,0,20.6625,248.9594,1.9285,0.0613,0.0369,0.0098,1.8141
256,63.4157,3,0,11.9535,140.1972,1.2939,0.0276,0.0167,0.004,1.1613
257,95.369,5,0,19.7332,206.7664,1.5841,0.0535,0.0306,0.0075,1.4738
258,141.4375,8,0,26.5116,285.4242,3.0034,0.1174,0.0425,0.011,2.5425
259,33.0801,1,1,5.6344,23.8364,0.2995,0.0058,0.0053,11.3384,0.1247
260,154.7304,9,0,29.3559,332.7404,2.9903,0.1144,0.0561,0.0122,2.8791
261,1911.9205,121,5,375.7217,3777.0841,45.4647,1.6533,0.7401,57.7314,37.0268
262,95.9199,5,0,17.8241,182.0516,2.1189,0.0489,0.0302,0.0078,1.7228
263,29.2076,1,0,6.1644,66.4884,0.3676,0.0061,0.0054,0.0014,0.3984
264,2950.4806,16,0,45.9517,485.3822,7.1055,0.2299,0.0972,0.0222,5.3027
