hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
49,58.386,4,68.5096,2.5463,13.1528,0.1486,0.0122,0.0063,0.0025,0.2337
50,606.492,39,64.3042,2.4225,7.7287,0.1212,0.0089,0.0045,0.0012,0.2407
51,857.692,55,64.1256,2.5041,12.7973,0.438,0.0108,0.0108,0.0023,0.1611
52,1123.2768,72,64.0982,2.5215,12.4515,0.3239,0.0109,0.0057,0.0017,0.1178
53,73.5879,5,67.946,2.55,13.7331,0.2955,0.0102,0.0047,0.0018,0.1662
54,340.8643,22,64.5418,2.4208,7.1235,0.7142,0.0093,0.0059,0.0014,0.1267
55,607.263,39,64.2226,2.4617,10.8367,0.1851,0.0103,0.0046,0.0015,0.1866
56,136.5091,9,65.9297,2.3164,10.87,0.1828,0.0103,0.0056,0.0013,0.276
57,386.8682,25,64.6215,2.931,7.0046,0.1886,0.0095,0.0053,0.0018,0.2449
58,639.8049,41,64.082,2.485,12.7068,0.1048,0.0084,0.0049,0.0021,0.1488
59,890.2937,57,64.0238,2.5745,10.4358,0.2114,0.0103,0.0051,0.0012,0.2851
60,1144.3306,73,63.7928,2.5181,8.2173,0.235,0.0125,0.0063,0.0027,0.1718
61,1406.455,90,63.9907,2.615,11.0397,0.0983,0.0085,0.004,0.002,0.1465
62,1660.9799,106,63.8177,2.4996,10.1589,0.2114,0.0122,0.0056,0.0016,0.1535
63,95.4787,6,62.8412,2.4308,11.5183,3.15,0.0153,0.0066,0.0009,0.2273
64,198.9283,13,65.3502,2.5699,7.2359,0.1555,0.0138,0.0062,0.0013,0.2001
65,149.0151,9,60.3966,2.4977,12.1655,0.1516,0.0065,0.0035,0.0031,0.4165
66,152.3422,9,59.0775,2.4341,7.6523,0.2175,0.0125,0.0057,0.0011,0.4027
67,107.099,7,65.3601,2.4125,9.8096,0.1344,0.01,0.0049,0.0031,0.263
68,103.1811,7,67.8419,2.2497,10.634,0.2121,0.0091,0.0049,0.0016,0.1609
69,355.2085,23,64.7507,4.4894,9.074,0.3237,0.0115,0.0062,0.0021,0.1923
70,186.5923,11,58.9521,2.3944,10.9005,0.2014,0.0127,0.0054,0.0011,0.2465
71,45.4595,2,43.9952,2.8954,11.6308,0.3872,0.011,0.0059,0.0013,0.2697
72,105.7048,7,66.2222,2.3334,10.0846,0.1448,0.0106,0.0051,0.0015,0.1901
73,11.5641,1,86.4745,0.0,0.0,0.5555,0.006,0.0055,0.0,0.0
74,10.9988,1,90.919,0.0,0.0,0.5627,0.0056,0.0056,0.0,0.0
75,168.7566,11,65.1826,2.3523,9.2887,0.1175,0.0096,0.0051,0.0018,0.3054
76,10.807,1,92.5326,0.0,0.0,0.3706,0.0053,0.0055,0.0,0.0
77,11.3293,1,88.2667,0.0,0.0,0.2452,0.006,0.0044,0.0,0.0
78,94.45,6,63.5257,2.8523,9.7646,0.1158,0.0105,0.0051,0.0019,0.2698
79,11.3244,1,88.3049,0.0,0.0,0.3082,0.0053,0.0052,0.0,0.0
80,623.9366,40,64.1091,2.3594,12.2649,0.2206,0.0109,0.0055,0.0009,0.2066
81,887.3788,57,64.2341,3.0598,10.6708,0.1557,0.0103,0.0054,0.0015,0.1852
82,102.9443,7,67.9979,2.5975,11.758,0.2251,0.0115,0.0061,0.0012,0.2491
83,119.2368,8,67.0934,2.649,7.1917,0.1454,0.0098,0.0053,0.0022,0.1521
84,154.3381,10,64.7928,3.7192,13.2749,0.4282,0.0103,0.006,0.0023,0.1525
85,39.6363,3,75.6882,2.3201,7.1517,0.1073,0.009,0.005,0.0009,0.1601
86,339.7541,22,64.7527,2.4501,11.0099,0.1762,0.011,0.0052,0.0016,0.1993
87,27.4465,2,72.869,2.4534,7.8595,0.1514,0.0107,0.0059,0.0011,0.2182
88,119.9545,8,66.692,2.5175,10.3751,0.1493,0.0095,0.0056,0.0012,0.4236
89,11.1002,1,90.0885,0.0,0.0,0.2707,0.0052,0.0053,0.0,0.0
90,11.0831,1,90.2275,0.0,0.0,0.3063,0.008,0.0055,0.0,0.0
91,270.6825,18,66.4986,3.4509,14.0301,0.5442,0.0119,0.0067,0.0018,0.1918
92,522.9463,34,65.0162,2.5912,6.9943,0.116,0.0106,0.0065,0.0012,0.2657
93,785.1431,51,64.9563,2.4613,12.5802,0.1273,0.0095,0.0056,0.0016,0.1947
94,85.7096,6,70.0038,2.4859,12.782,0.1079,0.0089,0.0046,0.0013,0.2689
95,340.0594,22,64.6946,2.4046,11.24,0.3377,0.0098,0.0047,0.0022,0.1975
96,606.8908,39,64.262,2.6738,12.608,0.1829,0.0109,0.0055,0.0022,0.1961
97,106.4666,7,65.7483,2.3847,12.0551,0.1137,0.0085,0.005,0.0017,0.2097
98,356.5211,23,64.5123,2.4395,9.4886,0.1051,0.0077,0.0047,0.0017,0.3195
99,606.9427,39,64.2565,2.5189,10.7897,0.3501,0.0139,0.0056,0.0023,0.1352
100,861.2247,55,63.8625,2.7506,6.7928,0.1936,0.0109,0.0065,0.002,0.1413
101,1123.5068,72,64.0851,2.3525,7.5417,0.1268,0.2039,0.0052,0.0021,0.1885
102,1394.7442,89,63.811,2.4447,7.4371,0.1308,0.0105,0.0051,0.0027,0.1573
103,1644.6651,105,63.8428,2.4666,10.7296,0.3952,0.0119,0.0051,0.0026,0.2147
104,88.2423,6,67.9946,2.5143,13.4721,0.1081,0.0077,0.0045,0.0019,0.2179
105,341.9014,22,64.346,2.4013,11.9598,0.1102,0.0098,0.0072,0.0013,0.1637
106,605.6405,39,64.3946,2.6163,10.4105,0.4581,0.0102,0.0049,0.0016,0.1339
107,859.1335,55,64.018,2.2435,7.4051,0.1134,0.008,0.0052,0.0026,0.21
108,1121.8075,72,64.1821,2.3486,10.6575,0.5045,0.01,0.0057,0.0021,0.3367
109,1375.5154,88,63.976,2.4658,7.6062,0.1196,0.0259,0.0052,0.0021,0.1587
110,118.5492,8,67.4825,2.4785,10.2353,0.1356,0.0101,0.0056,0.0026,0.4805
111,74.719,4,53.5339,2.505,9.9004,0.2096,0.0116,0.0058,0.0011,0.2012
112,86.026,6,69.7464,2.4973,7.6876,0.1136,0.0085,0.0048,0.0014,0.1619
113,10.992,1,90.9753,0.0,0.0,0.2929,0.0052,0.0049,0.0,0.0
114,11.1316,1,89.8343,0.0,0.0,0.4858,0.0102,0.0043,0.0,0.0
115,261.799,15,57.2959,2.4156,11.5338,0.6682,0.0104,0.005,0.0019,0.1733
116,11.3592,1,88.0344,0.0,0.0,0.3986,0.0058,0.0059,0.0,0.0
117,74.1619,5,67.4201,2.915,11.3511,0.3415,0.0086,0.0046,0.0017,0.1254
118,327.2548,21,64.1702,2.4917,6.8378,0.212,0.0107,0.0046,0.0017,0.1373
119,11.19,1,89.3655,0.0,0.0,0.1802,0.0043,0.0053,0.0,0.0
120,11.1435,1,89.7384,0.0,0.0,0.1911,0.0038,0.0041,0.0,0.0
121,11.0397,1,90.5822,0.0,0.0,0.2919,0.0059,0.0056,0.0,0.0
122,10.9882,1,91.0067,0.0,0.0,0.2549,0.007,0.0052,0.0,0.0
123,73.8909,5,67.6673,2.5001,14.4595,0.2988,0.0129,0.0068,0.0019,0.2351
124,11.3998,1,87.7208,0.0,0.0,0.1854,0.0033,0.0043,0.0,0.0
125,133.5359,9,67.3976,2.8543,11.5949,0.2135,0.0109,0.0061,0.0017,0.5895
126,40.9667,3,73.2302,2.5906,10.413,0.2668,0.0111,0.0057,0.001,0.4428
127,60.9446,4,65.6334,2.4732,12.1252,0.212,0.0122,0.0047,0.0012,0.197
128,123.8152,8,64.6124,2.6971,11.9486,0.3862,0.0103,0.0059,0.0018,0.1617
129,90.6427,6,66.194,2.4923,12.7768,0.1391,0.0534,0.0074,0.0014,0.3651
130,61.5184,4,65.0212,2.5826,7.5902,0.1487,0.0106,0.0052,0.0014,0.211
131,57.7966,4,69.2082,2.901,11.155,0.1949,0.0104,0.0058,0.0016,0.2724
132,277.1573,18,64.9451,2.5738,10.1477,0.112,0.0081,0.004,0.0015,0.2445
133,214.43,14,65.2894,2.6517,7.8318,0.321,0.0614,0.0058,0.0016,0.2453
134,185.7784,12,64.5931,2.432,7.2742,0.1274,0.0095,0.0048,0.0009,0.4106
135,90.3193,6,66.431,2.7843,7.1027,0.217,0.012,0.0055,0.0013,0.2498
136,493.7718,32,64.8073,2.2604,10.4793,0.3702,0.0097,0.0054,0.0011,0.232
137,27.3694,2,73.0743,2.993,8.185,0.2215,0.0117,0.0053,0.0015,0.1953
138,43.9519,3,68.2564,2.6067,6.9987,0.1545,0.0101,0.006,0.0021,0.3078
139,114.6339,8,69.7874,2.4191,10.9758,0.3599,0.0115,0.0054,0.0012,0.2043
140,72.9084,5,68.5792,2.5401,11.5171,0.2361,0.011,0.0062,0.0014,0.2183
141,102.0197,7,68.6142,2.5554,13.5153,0.3464,0.0112,0.005,0.0013,0.1779
142,10.8814,1,91.8999,0.0,0.0,0.5404,0.0055,0.0055,0.0,0.0
143,339.6603,22,64.7706,2.3804,11.6492,0.2227,0.0104,0.0049,0.0015,0.2083
144,215.3585,14,65.0079,2.3739,8.6311,0.1615,0.0117,0.005,0.0011,0.197
145,465.0409,30,64.5105,2.4865,6.4071,0.1087,0.0095,0.0065,0.002,0.2132
146,732.3252,47,64.1791,2.3531,12.0998,0.2263,0.0113,0.0053,0.0014,0.3085
147,11.1497,1,89.6885,0.0,0.0,0.3561,0.0055,0.0045,0.0,0.0
148,10.9367,1,91.4353,0.0,0.0,0.2476,0.0059,0.0063,0.0,0.0
149,75.3089,5,66.3932,2.4283,13.358,1.0381,0.038,0.0391,0.0018,0.1453
150,74.4372,5,67.1707,2.3833,8.2142,0.3693,0.01,0.0056,0.002,0.1882
151,10.9579,1,91.2584,0.0,0.0,0.5509,0.0069,0.0049,0.0,0.0
152,10.9103,1,91.6565,0.0,0.0,0.6108,0.0063,0.0054,0.0,0.0
153,11.1816,1,89.4326,0.0,0.0,0.5701,0.0052,0.0042,0.0,0.0
154,28.0303,2,71.3514,2.3307,6.9691,0.1305,0.0095,0.0058,0.0013,0.1974
155,15.0672,1,66.3693,0.0,0.0,0.357,0.0162,0.0084,0.0,0.0
156,101.5661,7,68.9206,2.4719,10.0018,0.1022,0.0089,0.0051,0.0012,0.4534
157,36.4202,3,82.3719,2.4248,10.2607,0.2069,0.0104,0.0052,0.0011,0.2284
158,10.8683,1,92.0107,0.0,0.0,0.3287,0.0088,0.0051,0.0,0.0
159,10.8584,1,92.0946,0.0,0.0,0.479,0.006,0.0051,0.0,0.0
160,102.2825,7,68.4379,2.579,9.9502,0.1705,0.0106,0.0052,0.001,0.27
161,244.5584,16,65.424,2.3603,7.0957,0.5047,0.015,0.009,0.0011,0.24
162,119.5643,8,66.9096,2.6048,13.5548,0.234,0.01,0.0067,0.0016,0.2384
163,11.1444,1,89.7312,0.0,0.0,0.324,0.007,0.0048,0.0,0.0
164,21.2561,2,94.0906,4.5825,10.2724,0.2279,0.0121,0.0057,0.0011,0.2218
165,257.2797,17,66.0759,3.0334,11.9994,0.1057,0.0079,0.0046,0.001,0.2019
166,107.6599,7,65.0196,2.4538,6.9895,0.157,0.0141,0.0065,0.0025,0.2449
167,28.7521,2,69.5601,2.3498,7.8617,0.5761,0.0093,0.0053,0.0019,0.2325
168,137.9055,9,65.2621,2.7876,14.0256,0.7768,0.0093,0.0052,0.0016,0.2013
169,11.0168,1,90.7705,0.0,0.0,0.5516,0.0095,0.0056,0.0,0.0
170,12.0333,1,83.1027,0.0,0.0,0.5475,0.0054,0.0054,0.0,0.0
171,27.1257,2,73.7308,2.273,12.2112,0.1082,0.0083,0.0044,0.001,0.2204
172,118.874,8,67.2981,2.3302,12.1495,0.1481,0.0098,0.0043,0.001,0.1796
173,368.877,24,65.0623,2.3988,11.4341,0.1128,0.0109,0.0046,0.0016,0.1784
174,123.7832,8,64.6291,2.5634,10.6176,0.1089,0.0092,0.0054,0.0014,0.6963
175,196.9387,13,66.0104,2.3922,8.8327,0.1312,0.0079,0.0048,0.0018,0.1821
176,90.3008,6,66.4446,2.6933,10.6901,0.2202,0.0109,0.0053,0.0016,0.2429
177,181.44,12,66.1376,2.5013,11.1079,0.2243,0.0102,0.0058,0.0017,0.2293
178,447.9679,28,62.5045,2.327,12.2052,0.135,0.0092,0.0048,0.0016,0.2374
179,107.121,7,65.3467,2.4196,11.0459,0.4909,0.0132,0.0071,0.0014,0.2077
180,368.6985,24,65.0938,2.5519,10.4186,0.3288,0.0104,0.005,0.0024,0.2398
181,73.516,4,54.4099,2.462,11.0515,0.2217,0.0113,0.0052,0.0016,0.2358
182,72.3031,5,69.1533,2.6421,11.069,0.1014,0.0094,0.0044,0.0011,0.2049
183,43.8113,3,68.4755,2.5199,7.2134,0.1042,0.0091,0.0047,0.0014,0.5392
184,11.2347,1,89.0099,0.0,0.0,0.7349,0.0124,0.006,0.0,0.0
185,104.655,7,66.8864,2.3547,7.5696,0.2289,0.0102,0.0051,0.0016,0.2018
186,27.2422,2,73.4155,2.464,7.221,0.4011,0.0108,0.005,0.0013,0.2217
187,289.843,17,58.6524,2.4584,12.4753,0.132,0.0095,0.0051,0.0013,0.1654
188,165.0844,11,66.6326,2.4166,11.695,0.2062,0.0114,0.0052,0.0014,0.3438
189,415.0498,27,65.0524,2.5184,7.1937,0.2962,0.0105,0.0052,0.0018,0.2026
190,89.9897,6,66.6743,2.548,9.8638,0.1398,0.0105,0.0048,0.0012,0.1991
191,11.2511,1,88.8802,0.0,0.0,0.4182,0.0051,0.0042,0.0,0.0
192,231.7809,15,64.7163,2.5235,11.9846,0.4726,0.0098,0.0057,0.0018,0.2112
193,11.358,1,88.0437,0.0,0.0,0.4787,0.0087,0.0059,0.0,0.0
194,136.222,9,66.0686,2.4626,7.3529,0.3854,0.0096,0.0049,0.0021,0.2117
195,198.4423,12,60.471,2.4663,11.776,0.2548,0.0102,0.0049,0.0018,0.2409
196,216.393,14,64.6971,2.5229,11.1819,0.8133,0.013,0.0062,0.0013,0.2067
197,182.4199,12,65.7823,2.4211,8.2664,0.1633,0.0106,0.0052,0.0018,0.1962
198,68.9896,5,72.4747,2.5691,10.3889,0.1028,0.0086,0.0038,0.0014,0.2335
199,88.4213,6,67.857,2.47,13.1244,0.1383,0.0096,0.0055,0.0013,0.1848
200,90.1009,6,66.592,2.4668,8.0074,0.3966,0.0096,0.0044,0.0014,0.2648
201,86.1693,6,69.6304,2.4936,11.175,0.1256,0.0095,0.0059,0.0013,0.2144
202,92.9727,6,64.5351,2.7941,10.7615,0.6963,0.0109,0.0058,0.0015,0.2199
203,11.4891,1,87.039,0.0,0.0,0.4762,0.0058,0.0048,0.0,0.0
204,231.6223,14,60.4432,2.3005,7.702,0.1185,0.0136,0.007,0.002,0.2045
205,186.3298,11,59.0351,2.452,12.4636,0.1087,0.0087,0.0049,0.0012,0.2222
206,131.5141,9,68.4337,2.4204,6.1906,0.2574,0.009,0.0055,0.0014,0.2104
207,381.639,25,65.5069,2.4676,9.8353,0.1447,0.0096,0.0046,0.0018,0.2245
208,106.2681,7,65.8711,2.5252,10.5267,1.509,0.0982,0.0319,0.001,0.2026
209,196.747,13,66.0747,2.4064,7.898,0.1047,0.0083,0.0046,0.0009,0.2551
210,136.2101,8,58.7328,2.4112,7.3777,0.1442,0.009,0.0052,0.0013,0.1976
211,398.2423,25,62.7759,2.5988,10.5079,0.1356,0.0095,0.0058,0.0023,0.2462
212,86.4357,6,69.4158,2.4412,7.2729,0.1985,0.01,0.0051,0.0014,0.2463
213,39.8913,3,75.2044,2.4316,14.1312,0.1759,0.0093,0.0051,0.0013,0.1647
214,305.9213,20,65.3763,2.3689,6.9338,0.109,0.0069,0.005,0.0016,0.1628
215,11.3381,1,88.1982,0.0,0.0,0.3256,0.0059,0.0054,0.0,0.0
216,228.1804,15,65.7375,2.6353,10.4904,0.6572,0.01,0.0043,0.0019,0.2317
217,99.1009,6,60.5444,2.4121,7.4545,3.8138,0.014,0.0058,0.0014,0.1809
218,102.0329,7,68.6053,2.3036,10.466,0.2537,0.011,0.0059,0.0018,0.2692
219,105.6126,7,66.28,2.3128,8.8926,0.1358,0.0298,0.0051,0.0023,0.392
220,355.6211,22,61.8636,2.3621,9.3985,0.1105,0.009,0.0045,0.0022,0.1863
221,277.2294,17,61.3211,2.4999,10.8492,0.3592,0.0106,0.0048,0.0013,0.1852
222,105.2533,7,66.5062,2.2146,11.5241,0.1403,0.0145,0.0049,0.0011,0.1922
223,355.3847,23,64.7186,2.4618,7.2558,0.2417,0.0115,0.0059,0.002,0.1824
224,622.0806,40,64.3003,2.4583,7.447,0.4187,0.0096,0.005,0.0019,0.2049
225,888.813,57,64.1305,2.2777,7.1709,0.1577,0.0104,0.0056,0.0016,0.2446
226,10.8923,1,91.808,0.0,0.0,1.1399,0.0069,0.0047,0.0,0.0
227,145.4209,9,61.8893,2.6096,10.5839,6.3244,0.0147,0.0066,0.003,0.2378
228,86.815,6,69.1125,2.5878,12.2321,0.149,0.0096,0.005,0.0013,0.2345
229,106.9513,7,65.4503,2.4156,6.5589,0.1396,0.0106,0.0045,0.0013,0.1981
230,371.873,23,61.8491,3.186,10.2162,0.7154,0.0108,0.0048,0.0013,0.3467
231,231.6802,14,60.4281,2.4659,6.8704,0.1491,0.0102,0.0052,0.0013,0.194
232,197.5993,13,65.7897,2.2374,9.9514,0.1497,0.0089,0.0054,0.0013,0.2508
233,606.237,39,64.3313,2.4121,6.407,0.1955,0.0098,0.0103,0.0016,0.1998
234,935.2676,60,64.1528,2.4352,10.6267,0.1702,0.0116,0.0056,0.0014,0.207
235,1189.1624,76,63.9105,2.5589,10.7555,0.1055,0.0102,0.0049,0.0017,0.2115
236,1452.3057,93,64.0361,2.5594,11.3704,0.098,0.0075,0.004,0.0012,0.2186
237,1705.9239,109,63.895,2.3676,7.4397,0.1434,0.0102,0.0049,0.0018,0.208
238,1972.3888,126,63.8819,2.5489,7.5526,0.1374,0.0103,0.0048,0.0017,0.1781
239,215.0024,13,60.4644,2.377,7.4881,0.1523,0.0109,0.0055,0.0016,0.1937
240,136.3315,9,66.0156,2.5954,10.9217,0.2566,0.0095,0.0048,0.0022,0.247
241,407.3107,26,63.8333,2.465,7.1479,0.135,0.0095,0.0047,0.001,0.2172
242,657.0154,42,63.9254,2.2153,7.5289,0.1403,0.0099,0.005,0.0017,0.2291
243,201.2014,13,64.6119,2.7356,13.6473,0.2886,0.0101,0.005,0.002,0.2047
244,479.3768,29,60.4952,2.2782,5.9003,0.1121,0.0081,0.0047,0.0017,0.313
245,186.796,12,64.2412,2.4228,11.2942,0.1319,0.0107,0.0059,0.0019,0.296
246,165.0759,9,54.5204,2.6223,10.0161,0.1447,0.0105,0.0056,0.0017,0.1849
247,106.699,7,65.6051,2.4857,10.895,0.2712,0.01,0.0054,0.0016,0.1973
248,168.9129,10,59.2021,2.571,12.5052,0.1343,0.0105,0.0046,0.0016,0.2482
249,73.3742,5,68.1438,2.4238,7.3699,0.1153,0.0073,0.0056,0.0013,0.2686
250,88.917,6,67.4787,4.0717,10.1637,0.3956,0.0092,0.0058,0.0015,0.2989
251,135.8767,9,66.2365,2.3473,7.733,0.2402,0.0123,0.0057,0.0012,0.1785
252,386.2659,25,64.7223,2.5686,5.745,0.2553,0.0115,0.0067,0.0017,0.3721
253,664.8144,42,63.1755,2.4663,9.8152,0.1532,0.0102,0.0052,0.0019,0.2111
254,229.0899,15,65.4765,2.9492,6.9465,0.1481,0.0087,0.0051,0.0019,0.2028
255,124.3788,8,64.3196,2.5527,10.7306,0.2324,0.0116,0.0057,0.0016,0.2366
256,102.5245,7,68.2764,2.3878,13.7381,0.1995,0.0103,0.0052,0.0013,0.1915
257,356.3344,23,64.5461,2.4335,5.6904,0.2011,0.0131,0.0055,0.002,0.2243
258,73.8295,5,67.7236,2.4095,7.2761,0.2066,0.011,0.0056,0.0024,0.2521
259,340.3652,21,61.6984,2.458,7.7344,0.5482,0.0096,0.0053,0.0014,0.1727
260,106.4306,7,65.7706,2.5815,13.1148,0.2311,0.009,0.0049,0.0013,0.2373
261,27.1047,2,73.7879,2.4355,12.0678,0.1772,0.0111,0.0054,0.0012,0.2259
262,277.6245,18,64.8358,2.7208,10.751,0.1665,0.0104,0.0053,0.0022,0.2863
263,101.8389,7,68.736,2.3141,7.886,0.1033,0.0081,0.0047,0.0014,0.2211
264,11.0879,1,90.1884,0.0,0.0,0.2929,0.0056,0.0059,0.0,0.0
265,293.4189,18,61.3457,2.492,6.7015,0.1605,0.094,0.0078,0.0012,0.2091
266,559.6586,35,62.5381,2.4024,10.6014,0.1409,0.0091,0.0052,0.0013,0.2173
267,813.6986,51,62.6768,2.4641,6.6428,0.253,0.0111,0.0051,0.0021,0.1927
268,106.4649,7,65.7494,2.723,12.0348,0.1552,0.0113,0.0048,0.0017,0.2097
269,368.345,24,65.1563,2.7366,10.8861,0.1268,0.0084,0.0048,0.0018,0.1775
270,149.8624,10,66.7279,2.5061,9.9517,0.2109,0.0158,0.0099,0.0011,0.2135
271,401.9667,26,64.682,2.6067,10.5036,0.9648,0.0099,0.0045,0.0018,0.2281
272,653.0645,41,62.7809,2.6139,10.1587,0.123,0.0102,0.0051,0.002,0.1853
273,907.7692,56,61.6897,2.4166,6.6779,0.1429,0.0113,0.0051,0.002,0.2031
274,90.5654,6,66.2505,2.4183,6.5682,0.2325,0.0115,0.0056,0.0015,0.198
275,102.6569,7,68.1883,2.3451,7.429,0.3296,0.0093,0.0053,0.0015,0.2624
276,369.2471,24,64.9971,2.4782,7.1124,0.1812,0.0084,0.0047,0.0015,0.216
277,107.3199,7,65.2256,2.5437,11.1811,0.1298,0.009,0.0042,0.001,0.5288
278,370.0403,24,64.8578,2.6926,11.4048,0.1892,0.011,0.0058,0.0016,0.2097
279,10.9527,1,91.3017,0.0,0.0,0.6453,0.0061,0.0048,0.0,0.0
280,198.2376,13,65.5779,2.4446,7.3196,0.3535,0.0105,0.005,0.0016,0.1939
281,464.696,30,64.5583,2.5438,14.1891,0.2175,0.0106,0.0058,0.0012,0.1967
282,229.7642,15,65.2843,3.0204,8.0553,0.6796,0.0125,0.0057,0.0023,0.225
283,91.1398,6,65.8329,2.4382,11.5497,0.4324,0.0098,0.0074,0.0025,0.2496
284,186.2189,12,64.4403,2.4567,7.3733,0.5016,0.0111,0.0064,0.0012,0.166
285,10.9247,1,91.5357,0.0,0.0,0.6076,0.0122,0.0048,0.0,0.0
286,11.1305,1,89.8432,0.0,0.0,0.4046,0.0067,0.0049,0.0,0.0
287,135.8075,9,66.2703,2.4142,7.542,0.2201,0.0106,0.0053,0.0012,0.2593
288,11.0664,1,90.3636,0.0,0.0,0.3431,0.0057,0.0048,0.0,0.0
289,11.2677,1,88.7493,0.0,0.0,0.3647,0.0055,0.0045,0.0,0.0
290,173.4522,11,63.418,2.2676,10.9584,0.1092,0.0089,0.0044,0.0011,0.2449
291,121.0191,8,66.1053,2.5344,10.495,1.1565,0.018,0.0076,0.001,0.1902
292,385.4809,23,59.6657,2.5496,6.8635,0.2223,0.0124,0.0055,0.0017,0.2504
