life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
51,479.9844,30,1,80.9881,305.4476,17.1413,0.5051,0.1836,11.1117,7.0016
52,70.0781,3,0,10.2442,40.923,3.5238,0.023,0.015,0.004,0.7305
53,27.3089,1,1,5.5493,21.3983,1.6422,0.0069,0.0063,10.7488,0.2466
54,92.7778,5,0,15.5888,69.7089,2.055,0.047,0.0278,0.0065,1.0749
55,315.8571,14,1,52.6743,190.6193,10.0459,0.1383,0.0772,11.3365,3.6645
56,29.7514,1,0,5.1034,18.6326,0.7929,0.0069,0.006,0.0021,0.1773
57,106.5603,3,0,15.2303,60.5352,1.3578,0.0815,0.1689,0.0037,0.7451
58,50.3431,3,0,9.9329,44.8407,7.7872,0.0372,0.0146,0.0036,0.5324
59,113.4561,5,0,18.2751,71.123,1.7838,0.0528,0.0293,0.0073,1.1669
60,137.6627,8,0,22.9498,98.3197,3.8924,0.1103,0.0952,0.0111,2.5841
61,33.3641,1,0,5.4337,16.6848,0.6366,0.0065,0.0056,0.0013,0.1701
62,469.7329,28,0,75.3433,295.4493,21.1986,0.3318,0.1549,0.0387,7.138
63,238.4957,14,1,38.5933,136.6322,13.7326,0.164,0.0755,10.8961,3.2059
64,516.1602,31,1,88.401,325.0375,26.3967,0.5922,0.1722,11.2378,6.763
65,38.8709,1,0,4.8625,17.4612,0.867,0.0075,0.0057,0.0017,0.1536
66,237.7936,14,1,41.0285,156.0811,18.054,0.3142,0.0814,11.6023,3.2596
67,52.23,2,0,7.0043,27.8554,1.009,0.0124,0.0094,0.0018,0.4752
68,39.1046,1,0,4.9677,13.9671,0.8144,0.0063,0.0048,0.0014,0.1771
69,20.8727,1,0,4.8656,17.3778,6.5517,0.0114,0.0066,0.0011,0.0961
70,58.8052,3,0,11.0349,40.3675,1.0145,0.0271,0.017,0.0041,0.6242
71,34.7136,1,0,4.6417,15.1745,0.546,0.0072,0.0048,0.0013,0.1568
72,379.1858,23,1,63.1628,230.6035,22.5505,0.3322,0.134,11.1011,5.7433
73,74.2531,4,0,12.4762,51.6051,1.9485,0.1091,0.0229,0.0057,1.0098
74,50.3557,2,0,7.1441,24.4986,0.8027,0.0189,0.0116,0.0028,0.6652
75,58.4664,3,0,12.0326,37.143,1.8088,0.0265,0.0163,0.0036,0.6018
76,36.2011,1,0,4.8835,16.8673,0.8688,0.0075,0.0068,0.0011,0.2164
77,1579.14,1,0,257.0479,906.7815,3.1862,0.0123,0.0076,0.0016,0.2223
78,110.1117,3,0,18.0566,65.0103,6.6963,0.0323,0.0188,0.0039,1.0751
79,78.6373,4,0,12.1709,41.9569,1.9416,0.1621,0.0197,0.005,1.175
80,79.2192,4,0,12.8228,41.9527,2.824,0.0387,0.0228,0.0059,0.9325
81,49.2751,2,1,7.4774,25.3904,0.9622,0.0172,0.0115,11.2444,0.2888
82,198.9759,1,0,32.0046,115.0957,0.9573,0.0077,0.006,0.0013,0.2483
83,171.0011,1,0,27.7563,102.2673,0.471,0.0209,0.0074,0.0015,0.4497
84,948.3888,1,0,146.7435,527.0331,0.9925,0.0125,0.007,0.0014,0.3387
85,38.6691,2,0,7.8512,33.57,3.5306,0.0182,0.0114,0.0026,0.4758
86,33.9412,1,0,4.6164,14.7464,0.797,0.0064,0.0063,0.001,0.1827
87,112.087,6,0,17.0924,62.5762,2.8901,0.0617,0.0316,0.0076,1.3228
88,125.2321,4,1,20.3905,77.3372,1.5358,0.0387,0.0208,11.294,0.681
89,74.8647,1,0,14.142,47.211,0.5337,0.0053,0.0051,0.0015,0.1792
90,67.543,3,0,9.7282,37.0112,1.3398,0.026,0.0163,0.003,0.6104
91,406.5541,3,1,68.7142,257.3105,1.8325,0.0374,0.0174,11.3932,0.635
92,79.4555,1,1,12.2088,47.8986,0.5298,0.0125,0.0059,10.8986,0.1112
93,29.0733,1,0,5.0044,16.9834,0.6803,0.0079,0.0068,0.0022,0.2233
94,79.3262,1,0,12.1368,44.0631,0.7835,0.0077,0.0048,0.0015,0.1863
95,420.7372,8,1,67.9513,261.0263,6.9402,0.3367,0.0434,10.8864,2.0078
96,49.8349,1,0,7.2822,35.1474,0.9295,0.0076,0.0053,0.0015,0.162
97,44.7381,1,0,7.7819,31.5883,0.3067,0.0046,0.0068,0.0013,0.1744
98,68.8593,1,0,9.8961,39.4987,0.4389,0.0061,0.0056,0.0015,0.1819
99,74.1149,2,0,14.3794,44.7395,2.6983,0.0165,0.0107,0.0025,0.5112
100,29.1552,1,0,5.3041,24.0238,0.7885,0.0108,0.0053,0.0013,0.2928
101,32.3872,1,0,4.7738,18.9101,0.848,0.0064,0.0065,0.0012,0.1767
102,124.8287,7,1,19.7134,85.3185,5.7982,0.0698,0.0374,11.2484,1.5218
103,29.8392,1,0,5.2602,23.7946,1.0301,0.1309,0.006,0.002,0.6736
104,74.2997,2,0,11.0974,33.7036,0.7666,0.0219,0.0133,0.0039,0.8038
105,162.961,4,0,27.0541,115.517,16.162,0.0526,0.0245,0.0065,1.1644
106,44.9156,2,0,7.5166,29.6424,1.0722,0.0137,0.0101,0.002,0.6266
107,157.5858,1,0,25.5777,108.471,0.5997,0.0078,0.0072,0.0015,0.1805
108,62.8256,1,0,11.041,40.4611,0.4113,0.0055,0.0053,0.0009,0.2449
109,125.2864,2,0,20.5098,82.8317,0.6548,0.0171,0.014,0.0041,1.0097
110,79.0976,4,0,12.827,46.0617,4.7619,0.0388,0.0225,0.0057,0.8033
111,279.8016,4,0,45.3457,177.3277,2.1682,0.0347,0.0221,0.0061,0.7768
112,31.836,1,0,5.2634,17.6174,0.7309,0.0072,0.0066,0.0014,0.1857
113,46.4132,1,0,7.6706,27.5376,0.6156,0.0058,0.0052,0.0011,0.1609
114,92.307,1,0,14.7967,59.4984,0.9996,0.0056,0.0058,0.0011,0.1755
115,161.623,3,0,24.8255,105.1691,2.1367,0.0779,0.016,0.004,0.6863
116,74.9054,2,1,12.6649,49.8047,1.1566,0.0169,0.0102,11.2242,0.3406
117,208.1778,1,0,32.9537,140.7842,1.1394,0.0087,0.0059,0.0014,0.1591
118,62.2638,2,0,9.8568,41.2914,1.0396,0.0148,0.0117,0.0025,0.3706
119,90.986,2,0,14.7054,58.9568,1.0602,0.0188,0.012,0.0031,0.4577
120,96.4611,1,0,15.0696,59.7691,0.719,0.0063,0.0052,0.001,0.1651
121,62.2816,1,0,11.0778,43.9029,0.8386,0.0085,0.008,0.0015,0.2226
122,79.3841,2,0,12.0603,51.5349,0.8269,0.0195,0.0104,0.0028,0.4146
123,45.2671,1,0,7.3111,24.3792,0.9812,0.0058,0.0048,0.0016,0.1637
124,63.0687,2,0,10.9732,37.9225,1.3184,0.0157,0.0114,0.0027,0.3872
125,78.8327,2,0,12.6349,56.601,1.3107,0.0178,0.0121,0.0022,0.6627
126,91.9641,1,1,15.492,59.2602,1.0795,0.0064,0.0053,10.9481,0.1198
127,48.4297,1,0,7.2972,31.1122,2.2771,0.0559,0.0065,0.0017,0.8419
128,124.9564,3,0,21.9249,79.6022,1.1683,0.0316,0.0168,0.0071,0.5964
129,46.7943,2,1,6.9137,23.6009,0.8576,0.0149,0.01,10.852,0.6338
130,112.4981,1,0,17.7145,78.6753,1.0938,0.0079,0.0059,0.0015,0.1776
131,749.8847,1,0,125.6908,454.8571,1.848,0.0498,0.0079,0.0014,0.898
132,2610.9299,1,0,414.6512,1572.838,0.4793,0.0373,0.0064,0.001,0.1903
133,260.5041,1,0,39.9516,148.8402,0.7224,0.0071,0.0048,0.0013,0.2062
134,85.5559,2,0,14.9931,60.8862,5.9287,0.016,0.0103,0.0024,0.4218
135,74.8437,3,0,12.5806,45.3294,4.8971,0.0574,0.1585,0.0043,0.8428
136,79.2112,4,0,13.0701,47.2892,5.2609,0.0374,0.0214,0.0054,2.2954
137,348.6891,20,2,60.9301,223.2761,18.6865,0.2166,0.1086,21.87,4.9532
138,172.2482,8,0,32.816,111.9931,2.8882,0.0903,0.049,0.017,1.9653
139,101.6681,3,1,20.4413,56.3425,2.2951,0.0341,0.0195,15.8424,0.538
140,667.6431,2,0,107.2479,394.973,3.8973,0.0166,0.011,0.0035,0.3695
141,283.5744,1,0,44.8546,179.2267,0.8924,0.0074,0.0049,0.0012,0.2149
142,266.945,16,1,42.9139,191.2879,13.3528,0.1967,0.0862,10.9869,3.4522
143,38.8139,1,0,4.7124,19.3315,0.9262,0.0053,0.0045,0.0017,0.2045
144,232.4619,2,0,42.2731,165.7735,3.2032,0.014,0.0105,0.0034,0.2835
145,60.7586,3,1,11.2125,45.9134,2.3582,0.0308,0.0196,11.7669,0.6261
146,436.4603,1,0,71.2218,304.6822,0.9196,0.0087,0.0061,0.0019,0.2218
147,1967.316,4,1,316.6822,1277.9823,1.6169,0.0416,0.0227,10.8737,0.7438
148,1843.1,1,0,315.4435,1274.2336,0.7903,0.0077,0.0065,0.0016,0.1801
149,785.0629,2,0,132.4559,551.6151,1.8338,0.0187,0.0102,0.0023,0.4657
150,43.8776,1,0,8.3648,19.2203,0.3633,0.0137,0.0051,0.0012,0.2416
151,144.9957,4,0,26.1231,102.1601,3.8759,0.0449,0.0241,0.0051,1.1719
152,70.8314,1,1,10.2534,47.8643,0.4916,0.0451,0.0072,11.2374,0.1918
153,132.9039,1,0,23.0633,108.8232,8.6633,0.0125,0.0057,0.0013,0.2437
154,79.0575,3,0,12.8494,46.3135,1.0463,0.0284,0.0168,0.0038,1.1477
155,74.005,3,0,13.9142,51.1257,0.9946,0.0392,0.0251,0.0063,0.8962
156,34.4957,1,0,5.0429,21.1175,0.4381,0.0066,0.0056,0.0012,0.2145
157,68.2398,1,0,10.2676,39.6177,1.2946,0.0065,0.005,0.0011,0.2047
158,73.8955,2,0,14.0697,48.7886,3.1713,0.0167,0.0104,0.0029,0.3536
159,686.169,1,0,110.8941,424.0453,0.8772,0.0097,0.0063,0.0011,0.2053
160,1729.1881,1,0,275.7115,1050.8731,0.7608,0.0059,0.0049,0.0013,0.1836
161,60.1665,3,0,9.7403,46.7498,1.3589,0.0282,0.0169,0.0042,0.7328
162,30.0607,1,0,5.6941,19.3079,0.3679,0.0059,0.0053,0.0011,0.2084
163,67.9872,3,0,10.3979,40.6455,4.8281,0.0305,0.0161,0.0041,0.7781
164,27.3748,1,0,5.0112,22.0006,0.7879,0.0068,0.0065,0.0013,0.1983
165,817.5688,51,2,133.3628,533.2856,42.3693,1.0687,0.2826,22.2958,12.7231
166,362.9602,1,0,59.5239,246.9026,0.3955,0.0062,0.0049,0.0015,0.1831
167,3095.7521,1,0,505.2815,1942.0128,1.1055,0.0081,0.0058,0.0013,0.1538
168,59.8266,3,0,10.0529,41.2992,1.432,0.0782,0.0154,0.0037,0.7482
169,29.2962,1,0,5.9307,19.5346,0.2662,0.0064,0.0051,0.0015,0.1671
170,1514.3227,3,0,239.4266,931.4095,1.1468,0.0243,0.0154,0.0042,0.5131
171,188.0525,1,0,29.8608,116.3791,0.4254,0.006,0.0042,0.0011,0.1604
172,2461.094,1,0,390.5247,1460.2374,0.8707,0.0055,0.0049,0.0011,0.1638
173,693.6525,1,0,109.785,432.2795,0.4931,0.0784,0.0057,0.0014,0.2616
174,219.2928,1,0,34.3573,135.7455,0.9572,0.0067,0.0047,0.0008,0.1914
175,95.0299,1,0,15.0982,72.7432,0.5889,0.0068,0.0065,0.0012,0.219
176,295.4964,1,0,48.8978,199.1364,0.2946,0.0065,0.0052,0.001,0.2531
177,912.8208,1,0,146.66,542.5843,0.3661,0.0077,0.007,0.0017,0.1203
178,2034.2615,1,0,325.5127,1153.9537,0.4102,0.0066,0.0052,0.0011,0.2035
179,157.2723,1,0,24.7889,96.342,0.6783,0.072,0.0049,0.0009,0.1701
180,171.2805,1,0,30.5623,109.5642,0.5146,0.0069,0.0049,0.0013,0.1777
181,282.8255,2,0,44.5783,170.8344,0.4034,0.0134,0.0106,0.0023,0.7393
182,10290.7354,1,0,48.4842,179.4764,0.3794,0.0092,0.0055,0.0011,0.1614
183,86.2161,1,0,16.2001,60.8267,5.4659,0.0111,0.0338,0.001,0.3028
184,4168.6226,1,0,664.9245,2385.2075,0.8993,0.0085,0.0064,0.0012,0.2585
185,95.8169,5,0,14.6709,64.0492,1.8154,0.2358,0.0271,0.0059,0.9634
186,108.1276,5,0,17.5802,74.324,1.8828,0.0592,0.0264,0.0065,1.4917
187,233.6284,14,1,38.7952,161.3257,7.748,0.1761,0.0831,10.9257,3.8919
188,142.5441,7,0,25.3691,87.0262,3.5467,0.0704,0.0397,0.0129,1.3671
189,435.1352,3,1,72.3915,280.9908,9.8982,0.0355,0.0178,11.1027,0.6595
190,66.6959,1,0,9.8533,35.5749,0.3711,0.0094,0.0062,0.0012,0.221
191,122.436,7,1,19.3278,72.2085,4.9421,0.0735,0.0389,11.1145,1.5805
192,3374.268,29,2,547.8204,2071.8477,22.2524,0.4372,0.1611,22.5513,8.1739
193,59.4931,3,0,9.8775,44.9963,6.38,0.0533,0.0177,0.0034,0.5939
194,29.9962,1,0,5.2056,22.8115,0.184,0.0037,0.0041,0.0009,0.2846
195,63.4608,3,0,10.1629,39.3891,0.8243,0.0247,0.0171,0.0043,0.5226
196,33.898,1,0,5.0589,23.2645,0.3184,0.0058,0.0044,0.0008,0.1619
197,437.5383,26,1,72.9581,298.3302,13.914,0.2617,0.1388,10.8173,6.2927
198,27.4568,1,0,4.8933,20.7179,1.165,0.0078,0.0051,0.0014,0.1767
199,225.999,12,1,36.4324,134.8356,11.7408,0.121,0.0671,11.0554,2.3808
200,492.0719,2,0,85.0835,336.8878,9.1685,0.0249,0.0151,0.0057,0.5255
201,2048.271,1,0,334.6973,1250.8039,0.8126,0.0059,0.0056,0.001,0.185
202,61.1843,3,0,10.3563,32.2087,1.0108,0.0311,0.0173,0.0048,0.6862
203,141.4865,8,0,22.1963,76.9346,5.1913,0.0816,0.043,0.0116,1.5918
204,27844.2469,5,1,13.0279,44.1778,7.8307,0.1121,0.0305,11.2451,1.2422
205,83.196,1,1,19.1907,70.4121,1.3352,0.0111,0.0054,11.2103,0.0804
206,118.218,4,0,25.1569,74.6585,1.9854,0.1952,0.0236,0.0046,0.8259
207,59.9916,2,0,11.5288,54.9726,9.3954,0.0257,0.1262,0.0035,0.4203
208,151.527,7,1,27.2897,117.4757,8.7568,0.0826,0.061,10.9637,1.3798
209,32.7818,1,0,4.9424,24.7154,0.7013,0.0092,0.0062,0.0013,0.1983
210,233.2737,3,0,42.661,172.2193,1.5078,0.033,0.0184,0.0039,0.8264
211,33.1176,1,0,5.3684,24.2009,0.9518,0.0105,0.008,0.0019,0.2435
212,91.6679,5,0,16.6898,71.3051,5.2736,0.0758,0.0291,0.007,2.0026
213,266.089,6,1,47.1099,202.5266,3.1792,0.1235,0.0337,11.228,1.367
214,135.6609,1,0,20.4361,92.5847,0.3039,0.0078,0.0056,0.0016,0.1958
215,339.1271,1,0,63.7055,237.524,7.7887,0.0144,0.0063,0.0011,0.1731
216,2559.9555,1,0,106.584,431.884,0.6363,0.0058,0.0044,0.0009,0.1768
217,1883.1545,60,4,167.9361,670.1929,67.9039,1.2065,0.3476,44.9351,15.2092
218,21.1859,1,1,8.4047,16.8202,1.5592,0.008,0.0051,10.9318,0.1081
219,64.2897,3,0,11.045,49.6399,6.845,0.0298,0.0172,0.0041,0.5146
220,32.711,1,0,4.964,24.5839,1.3726,0.0084,0.0053,0.0012,0.8497
221,32.5744,1,0,4.8264,22.0245,0.6001,0.0062,0.0047,0.0011,0.2404
222,60.8972,3,0,10.6043,47.7928,1.3371,0.0299,0.0172,0.0038,0.8489
223,45.5196,2,0,8.1929,35.5381,0.5665,0.0413,0.0101,0.0022,0.4832
224,995.8713,33,2,99.8267,395.1719,24.967,0.7061,0.1967,22.1447,6.6725
225,536.251,5,1,24.1368,56.4578,12.2446,0.0804,0.0304,11.1563,1.109
226,207.3745,12,1,35.3858,143.251,11.2146,0.1541,0.0736,11.2518,2.2403
227,107.0639,6,1,18.4534,82.2121,3.3803,0.0976,0.036,10.9007,1.3353
228,7419.7987,2,0,7.2523,30.8178,0.926,0.0163,0.0114,0.0036,0.6601
229,446.4839,1,1,77.0225,316.5515,0.5804,0.0065,0.0055,13.8349,0.1596
230,53.1902,3,0,10.4771,45.2065,4.2607,0.0254,0.015,0.0042,0.6329
231,41.6805,1,0,4.9591,18.6211,0.4947,0.0068,0.0048,0.0012,0.1748
232,80.1021,4,0,13.5017,54.675,11.1896,0.0405,0.0242,0.0055,0.6759
233,66.7506,1,0,14.9085,64.0574,7.8559,0.0147,0.0068,0.0017,0.1392
234,77.4047,7,0,35.019,151.9092,6.6581,0.078,0.0431,0.0092,1.554
235,13.1662,1,0,6.0865,18.3066,5.968,0.0847,0.0068,0.0015,0.1929
236,55.9262,3,0,38.1164,120.4578,1.5168,0.0314,0.0162,0.0032,0.7524
237,14.5772,1,0,9.5198,28.0602,1.4228,0.011,0.0053,0.0009,0.1879
238,43.8581,3,0,22.3961,38.6061,1.4883,0.5381,0.0172,0.0038,0.8278
239,62.718,3,0,15.0662,43.4001,1.5555,0.0528,0.0215,0.0043,1.0462
240,42.1358,2,0,10.7332,42.3231,0.7997,0.0584,0.0161,0.0037,0.4172
241,40.4972,2,0,8.6524,38.1814,0.6855,0.0248,0.0121,0.0023,0.4941
242,39.717,1,0,5.043,24.6358,0.6793,0.0074,0.0063,0.0028,0.2182
243,242.9926,15,1,43.5038,185.3127,26.9799,0.2558,0.0948,12.876,3.7013
244,1005.2809,66,4,188.6162,696.3243,61.8838,0.9301,0.3779,44.5024,11.7041
245,242.1175,13,0,47.6371,151.0431,8.2462,0.2611,0.0764,0.023,3.6848
246,250.0578,10,0,43.402,170.7948,15.6584,0.158,0.0581,0.0141,2.1862
247,56.0542,2,0,12.0262,40.5714,3.1879,0.0201,0.0131,0.003,0.456
248,78.0059,3,0,13.1374,54.1949,1.6138,0.0306,0.0152,0.0043,0.5796
249,131.6856,3,0,21.322,87.8961,0.955,0.034,0.0182,0.0048,0.5818
250,53.3106,1,0,12.5266,28.8448,5.8654,0.009,0.0054,0.0011,0.1643
251,82.1406,2,0,16.074,59.9858,0.8737,0.0578,0.0121,0.0034,0.3992
252,33.6781,1,0,5.3423,20.5236,0.8428,0.0083,0.0058,0.0017,0.19
253,38.9876,1,0,5.4392,21.7475,0.7725,0.0092,0.0061,0.0012,0.3755
254,39.8677,2,0,7.4588,33.4988,6.055,0.0178,0.0102,0.0021,0.3117
255,41.5359,1,0,4.9192,24.6107,0.3162,0.0081,0.0061,0.001,0.6881
256,111.6429,7,0,22.069,91.8728,19.5596,0.1183,0.0421,0.01,1.4326
257,64.4932,3,0,9.8755,41.9188,2.6251,0.0257,0.0162,0.0037,0.5486
258,59.1827,2,0,11.1332,45.3771,1.2733,0.0211,0.0147,0.0051,0.9519
259,67.3674,3,0,10.4081,40.6336,1.336,0.0292,0.0154,0.0036,1.062
260,33.789,1,0,5.0946,18.6253,0.5103,0.0066,0.0056,0.0016,0.1882
261,376.5639,23,0,70.9393,257.5016,16.8885,0.5364,0.1278,0.0325,5.5423
262,112.5868,6,1,18.1789,61.5422,5.0096,0.0659,0.0852,11.153,1.2429
263,56.5981,2,0,10.6375,43.3662,2.7879,0.02,0.0138,0.0038,0.4283
264,141.1953,1,0,24.2826,99.5724,1.0862,0.0049,0.0047,0.001,0.2481
265,60.0495,3,0,14.7622,37.3082,1.8171,0.0252,0.0147,0.0034,0.7164
266,37.6262,1,0,5.4067,18.0617,0.2126,0.0038,0.0044,0.001,0.1795
267,72.5837,4,0,13.1479,55.4714,4.5427,0.1202,0.0444,0.0053,0.8406
268,236.6236,14,1,41.3122,151.4549,21.374,0.1648,0.0869,11.2566,3.3238
269,329.845,21,0,61.6799,223.7563,20.0866,0.284,0.1216,0.0318,5.6605
270,196.7295,11,0,32.3725,134.5956,9.6048,0.2216,0.1583,0.0161,3.2812
271,572.4543,1,0,100.4007,362.2285,6.6252,0.0101,0.0048,0.0011,0.1846
272,46.7756,1,0,15.0336,38.122,0.7336,0.0064,0.0051,0.0009,0.1832
273,71.7533,2,0,10.5163,39.8146,1.4063,0.0155,0.012,0.0029,0.6167
274,40.8153,1,0,7.9427,27.0158,6.0146,0.0112,0.0073,0.0011,0.3547
275,85.1825,4,0,13.4866,52.1087,3.5258,0.0378,0.0222,0.0129,0.7756
276,21.8891,1,0,7.1464,23.9222,7.277,0.015,0.0077,0.002,0.1847
277,158.281,9,0,25.8608,109.0315,13.4119,0.1008,0.0514,0.0118,2.0138
278,283.3831,16,1,49.8348,181.3998,26.2726,0.2676,0.0883,11.6837,4.2892
279,61.7131,2,0,10.2822,44.3117,1.5227,0.018,0.0102,0.0044,1.0821
280,80.4259,1,1,12.9925,50.1614,0.6589,0.0369,0.0057,11.3183,0.1944
281,78.0024,3,0,13.254,51.0432,1.7317,0.0349,0.0204,0.0072,0.6673
282,54.3103,1,0,8.6124,37.4218,0.8334,0.0083,0.0063,0.0022,0.2354
283,191.1459,9,1,33.5422,138.1142,24.1817,0.1396,0.0803,11.1251,3.128
284,100.2426,1,0,17.9082,76.268,8.4314,0.0179,0.0068,0.0013,0.308
285,107.8161,3,0,18.8728,72.6029,1.0882,0.0286,0.0181,0.0039,1.0427
286,141.5852,3,1,23.7238,103.6878,2.7705,0.0286,0.0187,11.1603,0.541
287,407.6904,1,0,70.0473,252.2945,0.8393,0.0069,0.0061,0.0011,0.1876
288,45.5988,1,0,8.082,28.4574,0.304,0.0057,0.0053,0.0011,0.179
289,67.6928,3,0,10.419,47.5277,1.1569,0.0284,0.0184,0.005,1.3821
290,216.9387,13,0,37.2707,153.9635,10.6635,0.1855,0.0766,0.0179,3.6241
291,2203.5894,17,0,380.3066,1353.5098,9.4079,0.2097,0.0888,0.0212,4.5023
292,46.1215,2,0,7.5632,32.0219,0.8599,0.0203,0.0111,0.0027,0.4034
293,45.8671,1,0,8.2017,31.6594,1.1799,0.0071,0.0057,0.0013,0.2651
294,94.5108,1,0,15.5688,57.1714,0.5674,0.0076,0.0048,0.0013,0.2234
295,84.7363,4,0,14.0326,54.7501,5.9327,0.0439,0.0249,0.0058,1.0479
296,74.1067,2,0,14.8547,49.7742,0.9314,0.0259,0.0113,0.0023,0.5414
297,62.2097,1,0,10.2522,43.0987,1.2225,0.0083,0.0059,0.0011,0.1757
298,125.5294,1,0,22.1585,83.7477,0.781,0.0051,0.0048,0.0013,0.1853
299,52.3807,1,0,7.3422,29.9031,0.9859,0.0071,0.006,0.0012,0.3113
300,38.1732,2,0,8.2483,31.9019,3.9587,0.0173,0.0114,0.0026,0.8409
301,95.992,1,0,15.3936,59.4084,0.7554,0.0069,0.0056,0.0013,0.2339
302,61.5125,1,0,10.3445,45.1987,1.5241,0.0091,0.0061,0.0014,0.7805
303,272.2454,1,0,46.7139,192.7297,0.6879,0.0067,0.0056,0.0013,0.2131
304,1227.5555,1,0,210.9311,756.4958,1.5803,0.0098,0.0054,0.0009,0.206
305,29.4635,1,0,5.3005,19.8724,1.0015,0.0096,0.0062,0.0011,0.1731
306,470.1174,26,1,86.0183,325.0353,28.1113,0.3507,0.1469,14.7221,4.9305
