life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
56,392.2758,24,1,84.4581,525.5589,10.0492,0.3096,0.1356,11.6868,7.5936
57,107.1984,6,0,28.7848,149.1281,3.2939,0.0625,0.0363,0.0082,2.0801
58,90.9556,5,0,23.6355,116.1816,3.1444,0.2188,0.0291,0.0067,1.7963
59,34.1727,1,0,6.837,41.1511,0.3809,0.0064,0.006,0.0009,0.2861
60,77.9569,4,0,18.483,113.4991,2.1986,0.1103,0.0228,0.0043,1.5614
61,33.6918,1,1,7.0112,31.9789,0.2601,0.0043,0.0049,11.6396,0.2838
62,91.0098,5,0,19.1052,137.3786,1.8586,0.0447,0.027,0.0056,1.6355
63,51.0268,2,0,9.9452,64.0694,0.8641,0.0456,0.0129,0.0021,0.6351
64,72.9578,4,0,17.0553,114.7109,6.8184,0.0875,0.0238,0.0051,1.2289
65,46.4168,2,0,10.1587,70.762,0.7611,0.0222,0.0161,0.0031,0.6871
66,79.607,4,0,17.7878,114.0342,1.2837,0.0936,0.0229,0.0286,1.5317
67,32.8214,1,0,9.6649,35.6776,0.5784,0.0068,0.0044,0.0009,0.3718
68,46.8115,2,0,12.3328,61.5899,1.0311,0.0229,0.0134,0.0028,0.6583
69,49.2479,2,0,9.3213,68.73,0.9962,0.0239,0.0121,0.0023,0.6124
70,42.2155,2,0,10.7224,68.9282,0.767,0.0185,0.0123,0.0025,0.6794
71,32.3805,1,0,9.1269,34.837,0.5517,0.0055,0.005,0.0008,0.2806
72,79.3778,4,0,20.2069,113.8777,2.7527,0.1053,0.0236,0.006,1.7911
73,45.6809,2,0,10.5349,61.9274,0.8701,0.0174,0.0113,0.0024,0.6551
74,78.8283,4,0,20.088,92.3098,1.4216,0.0456,0.0216,0.0047,1.1686
75,29.6372,1,0,6.7173,44.883,0.8387,0.0054,0.0039,0.0008,0.3542
76,61.0501,3,0,14.4016,89.6301,2.1573,0.0416,0.0185,0.0036,0.9296
77,62.2886,3,0,12.9143,85.5749,1.3253,0.0296,0.0173,0.0036,0.8621
78,35.387,1,0,7.906,43.1517,0.3875,0.0212,0.0068,0.0011,0.3753
79,60.2263,3,0,12.9246,86.633,1.9153,0.027,0.0166,0.0036,0.8671
80,79.0086,4,0,15.6357,133.7907,1.25,0.0364,0.0221,0.0049,1.4876
81,31.472,1,0,11.6905,32.9117,0.3583,0.0058,0.0052,0.0011,0.3305
82,61.5687,3,0,17.1249,77.9271,1.1026,0.0287,0.0171,0.0035,1.1996
83,94.1769,5,0,24.7917,118.8982,2.997,0.06,0.0301,0.0071,1.9443
84,29.5011,1,0,7.4322,48.482,0.6215,0.0091,0.0058,0.0012,0.3352
85,33.6536,1,0,7.5931,45.0381,0.5766,0.0066,0.0061,0.0009,0.459
86,76.1195,4,0,24.9137,86.0622,1.946,0.0598,0.0224,0.0051,1.2775
87,31.3395,1,0,7.6122,42.5597,0.4033,0.006,0.0062,0.0011,0.3254
88,49.7553,2,1,14.7845,49.649,1.3091,0.0203,0.0107,11.5939,0.4095
89,92.2423,5,0,26.8514,144.9968,1.5353,0.0553,0.0302,0.0065,1.7722
90,27.9861,1,0,6.8685,47.8373,0.3833,0.0064,0.0061,0.0021,0.284
91,79.1358,4,0,18.4265,109.4311,5.6231,0.0941,0.0263,0.005,1.2689
92,33.2002,1,0,7.5446,37.6269,0.538,0.0138,0.0048,0.001,0.4302
93,91.3136,5,0,20.9317,133.1101,1.614,0.0576,0.0305,0.0068,1.6244
94,28.2656,1,0,6.7277,41.5765,0.7078,0.0102,0.0051,0.0009,0.2722
95,67.997,3,0,13.9038,87.3586,0.5816,0.0262,0.0152,0.0033,0.887
96,79.3286,4,0,16.2154,133.5561,1.9663,0.035,0.0239,0.0055,1.3297
97,46.0452,2,0,9.7862,79.7898,0.9118,0.0224,0.0107,0.0023,0.6677
98,94.5045,5,0,26.592,118.5826,1.8776,0.0988,0.0254,0.0057,1.4779
99,62.7346,3,0,13.0583,98.1287,1.3628,0.0391,0.0167,0.0033,1.0358
100,61.6367,3,0,13.0847,98.4905,1.4523,0.0292,0.0218,0.0035,1.03
101,29.9536,1,0,6.3818,45.8395,0.4979,0.0084,0.0047,0.001,0.4101
102,776.4842,48,3,193.9562,986.5246,20.9073,0.6834,0.2761,35.0597,17.4857
103,526.6312,7,0,120.2319,719.8765,6.7113,0.1242,0.04,0.0113,2.1509
104,57.9407,2,0,13.0836,88.7834,1.055,0.0224,0.011,0.0024,0.5721
105,113.061,6,0,24.1631,148.1372,2.9294,0.0914,0.0336,0.0085,1.6335
106,108.077,4,1,23.4343,130.2209,1.1057,0.0404,0.0214,11.9014,1.0753
107,45.7683,2,0,10.3636,72.5815,0.9971,0.0178,0.0119,0.0037,0.6176
108,457.4316,5,0,103.4962,620.2664,2.3945,0.0479,0.0295,0.0099,1.632
109,31.6274,1,0,8.8103,41.8924,0.576,0.0063,0.0058,0.0009,0.2901
110,94.3525,5,0,20.6779,122.5827,1.7252,0.0434,0.0256,0.006,1.3303
111,33.0228,1,0,6.998,44.6301,0.887,0.0076,0.0062,0.0012,0.3048
112,512.451,32,2,115.8456,687.6649,12.9538,0.5705,0.18,23.3903,10.8336
113,140.4631,7,0,31.1363,204.1264,2.2429,0.0784,0.0348,0.0084,2.184
114,64.8631,3,0,16.9516,86.1283,1.1791,0.029,0.0164,0.0032,0.9058
115,76.565,4,0,18.9016,110.2522,1.4274,0.0368,0.0223,0.0043,1.5043
116,392.2392,23,1,90.8799,544.9288,7.8763,0.2919,0.1286,11.5028,7.2469
117,77.582,4,0,18.1731,91.931,8.0675,0.0389,0.022,0.0316,1.2957
118,31.0528,1,0,8.5845,36.2526,0.196,0.0031,0.0039,0.0008,0.2804
119,32.5437,1,0,6.3989,41.6747,0.5409,0.0187,0.0079,0.0015,0.3726
120,125.6478,6,0,30.1529,176.9031,2.0653,0.1731,0.0343,0.0075,2.2978
121,33.7602,1,0,7.5181,46.9175,0.4494,0.0059,0.0051,0.0012,0.2409
122,719.2442,41,3,169.0627,918.3917,17.4073,0.4774,0.2315,34.7551,14.5069
123,749.6001,46,2,175.2402,1010.0532,23.8594,0.7265,0.2743,23.5282,15.3419
124,95.342,5,0,19.0969,125.6955,1.9073,0.0678,0.0289,0.0068,1.5683
125,46.8815,2,0,10.6814,68.46,0.9349,0.0204,0.012,0.0021,0.5896
126,78.4298,4,0,17.0778,110.9577,1.3328,0.0359,0.0206,0.0047,1.1404
127,96.0327,4,0,19.7377,133.2625,0.9829,0.0355,0.0216,0.0044,1.3676
128,41.3257,2,0,13.1705,58.891,0.7089,0.035,0.0124,0.0031,0.6103
129,474.7737,29,2,117.8608,619.0726,15.9788,0.5688,0.1607,22.9784,10.0586
130,150.2808,7,0,44.766,162.4399,3.0044,0.2569,0.0368,0.0087,2.6934
131,38.3012,2,0,13.9932,60.8306,0.8797,0.0179,0.0118,0.0027,0.5571
132,169.6468,9,0,44.5219,215.052,8.1013,0.1457,0.051,0.0112,3.2261
133,32.7264,1,0,6.8944,49.1612,0.4941,0.0057,0.0048,0.0009,0.4054
134,29.4199,1,0,7.3315,46.0465,0.4467,0.01,0.0066,0.0015,0.3443
135,142.3777,7,0,35.5613,180.5634,3.0725,0.0957,0.0373,0.0088,2.5296
136,43.8853,2,0,10.098,65.0881,0.8744,0.038,0.0112,0.0022,0.9604
137,113.3825,6,0,23.8152,170.4109,2.4547,0.0588,0.0339,0.0065,2.1152
138,1333.5869,84,5,343.9569,1641.432,39.0589,1.4645,0.4602,60.3308,28.6051
139,91.2713,5,0,25.744,117.6455,5.3074,0.2575,0.0294,0.0053,1.6693
140,49.2461,2,0,15.1013,60.9718,0.899,0.0266,0.0106,0.0023,0.7089
141,19553.4513,49,2,203.2735,1121.5619,29.1296,1.2495,0.3257,28.8191,18.9721
142,132.1309,4,0,60.9389,283.1639,1.5106,0.0487,0.0224,0.005,1.6115
143,215.8204,19,0,100.5326,473.9129,33.4333,0.3221,0.11,0.0254,6.5245
144,23.1337,1,0,7.3737,46.7607,0.3537,0.0373,0.0062,0.001,0.4734
145,4311.7823,6,0,1002.138,6500.4186,2.7784,0.0889,0.0366,0.0078,2.0024
146,85.6973,4,0,20.9756,102.7292,1.5678,0.0418,0.0237,0.0046,0.8793
147,1009.0648,6,0,217.4942,1483.5895,9.3472,0.0955,0.0324,0.0066,1.7418
148,192.6598,1,0,42.1419,280.8866,0.6126,0.0052,0.0051,0.0011,0.2849
149,847.2902,2,0,194.8427,1215.6289,0.6524,0.0258,0.0118,0.0028,0.4193
150,75966.5548,3,0,1382.1831,6389.1953,1.1849,0.0548,0.0155,0.0034,0.7764
151,1300.2774,17,0,363.4459,1984.655,8.4076,0.2163,0.0897,0.0227,5.4046
152,204.3151,3,0,44.1074,326.9399,1.6831,0.0576,0.0148,0.0033,0.9045
153,249.2261,6,0,60.1517,362.609,2.4477,0.0856,0.0355,0.0078,1.9874
154,267.1662,5,0,65.4822,400.2016,2.0702,0.0523,0.0289,0.0056,1.752
155,2420.1974,43,0,547.8883,3290.9451,17.9717,0.58,0.2898,0.0592,15.1062
156,6456.9731,1,0,2191.3447,10907.0326,0.4897,0.0064,0.0056,0.0013,0.2903
157,2413.7269,6,0,552.4643,3655.0878,2.6526,0.0944,0.0356,0.0083,1.8665
158,1004.4324,6,0,237.7729,1309.5102,6.6844,0.0955,0.0319,0.0076,2.2972
159,204.2328,6,0,47.7316,277.0137,6.4455,0.0683,0.0338,0.0078,1.78
160,484.8932,4,0,112.9773,657.0825,2.0171,0.0481,0.0251,0.0059,1.4537
161,185.6393,5,0,40.9933,271.62,2.2845,0.0789,0.0271,0.006,1.7392
162,421.1511,7,0,96.0723,555.2271,2.4402,0.104,0.0361,0.0091,2.2866
163,445.3463,5,0,102.2419,599.3954,1.7504,0.0666,0.0257,0.0057,1.9993
164,1153.4304,56,0,274.5165,1625.9874,19.2808,0.7982,0.3065,0.0712,19.133
165,750.1909,31,0,193.1241,1015.8426,11.794,0.4892,0.202,0.0394,9.8628
166,605.0761,27,0,144.5786,869.417,19.6,0.4109,0.1487,0.0339,10.7838
167,431.4195,24,0,102.9713,669.5343,8.3948,0.4344,0.1371,0.0325,8.2265
168,392.446,18,0,91.6776,544.8319,10.5286,0.2666,0.1013,0.0232,6.2055
169,362.255,18,0,87.7169,495.3664,7.6516,0.3233,0.1156,0.0216,5.9365
170,333.4172,13,0,79.8822,482.7293,5.4998,0.1812,0.0719,0.0179,4.0187
171,204.0466,8,0,50.2894,307.0321,3.5852,0.1619,0.0426,0.0098,3.0609
172,220.454,9,0,55.48,339.9698,3.8154,0.1112,0.0513,0.0121,2.9316
173,245.3791,9,0,62.5587,350.3335,3.2779,0.1348,0.0711,0.0139,3.1097
174,162.3749,5,0,41.5088,246.763,3.7146,0.1924,0.028,0.0063,1.4563
175,737.4136,5,0,186.3075,992.1567,2.6295,0.1434,0.0276,0.0063,1.8038
176,657.5927,1,0,155.2733,888.9219,0.4934,0.0058,0.0057,0.0017,0.2356
177,658.6493,5,0,155.8956,957.9201,1.8231,0.0462,0.0279,0.006,1.5316
178,61.9481,1,0,13.6981,88.2013,0.6253,0.0113,0.0051,0.001,0.3944
179,962.1326,4,0,218.9441,1394.3955,2.2519,0.065,0.0452,0.0044,1.5745
180,64.9585,3,0,16.3781,95.3034,1.04,0.0423,0.0143,0.0036,0.8089
181,44.4407,2,0,10.0559,79.8807,0.9627,0.0235,0.0126,0.0026,0.6737
182,32.6928,1,0,6.9278,56.29,0.6968,0.0086,0.005,0.0009,0.2936
183,47.159,1,0,12.1029,66.7252,0.3269,0.0068,0.0052,0.0013,0.1025
184,77.2766,2,0,19.1109,107.4457,0.9252,0.0223,0.0102,0.0021,0.609
185,28.6133,1,0,6.8073,37.8478,0.6067,0.0142,0.0048,0.0008,0.3684
186,33.7108,1,0,7.5559,46.1478,0.4857,0.0063,0.0052,0.0012,0.2701
187,66.6034,3,0,13.5117,91.6663,1.4718,0.0275,0.016,0.0031,0.7338
188,28.0834,1,0,6.5365,45.3282,0.7228,0.0099,0.0083,0.0017,0.3816
189,34.0761,1,0,6.8166,62.2564,0.3358,0.006,0.0057,0.0012,0.3597
190,41.4053,1,0,7.0452,50.2649,0.9834,0.0075,0.0044,0.0008,0.2101
191,22.6353,1,0,9.3122,34.0757,0.4171,0.0336,0.0054,0.001,0.1097
192,150.741,2,0,34.4863,249.7473,0.752,0.0143,0.0119,0.0024,1.0703
193,50.9348,2,0,10.1343,75.9382,0.4475,0.0139,0.0102,0.0029,0.5774
194,45.3723,2,0,10.5673,72.0255,0.9719,0.0222,0.0119,0.0026,0.6431
195,33.5228,1,1,6.8737,33.618,0.7974,0.007,0.0062,14.9484,0.4781
196,74.1621,3,0,17.9866,116.9667,1.1995,0.0629,0.0161,0.0036,0.9781
197,350.0334,14,1,81.294,511.692,10.7806,0.2326,0.0849,12.0038,4.8225
198,62.5134,3,0,14.1819,105.3146,7.2803,0.046,0.0197,0.0041,0.9629
199,50.7481,2,0,10.1253,73.5894,5.2738,0.0253,0.0106,0.0022,0.6934
200,27.3854,1,0,7.0224,51.4237,0.6773,0.0063,0.0044,0.0009,0.3042
201,75.5906,4,0,18.9048,108.6008,1.8486,0.0441,0.0225,0.0047,1.2104
202,33.6345,1,0,6.9793,55.3254,0.4252,0.006,0.0046,0.0008,0.2735
203,28.6767,1,0,6.9815,44.9873,1.0142,0.0085,0.0056,0.0021,0.3975
204,79.1008,3,0,15.5891,88.8664,1.2568,0.0409,0.0158,0.0039,1.0061
205,16.5153,1,0,6.9799,29.8284,1.7147,0.0284,0.0053,0.0012,0.4011
206,61.4196,1,0,13.4559,91.9796,0.7624,0.0098,0.0073,0.0017,0.3019
207,88.5563,4,0,19.4274,118.4734,1.3065,0.0404,0.024,0.0057,1.2525
208,46.0573,2,0,10.2939,70.0037,3.8828,0.0489,0.0113,0.0021,0.7697
209,30.751,1,0,8.2944,48.5623,0.3547,0.0061,0.0061,0.0015,0.3375
210,72.2699,4,0,17.1173,102.452,6.6762,0.0552,0.0217,0.0044,1.262
211,78.7643,2,0,20.0624,110.9474,0.7377,0.0176,0.0109,0.0023,0.617
212,1791.8102,4,0,414.249,2747.3528,1.9356,0.0401,0.0218,0.0053,1.3645
213,1865.1611,1,0,453.095,2546.6774,0.6531,0.0454,0.0046,0.0008,0.3072
214,1981.0545,2,0,467.2217,2810.5996,0.607,0.0197,0.011,0.0026,0.4464
215,32.171,1,0,8.4315,40.8568,1.0006,0.008,0.0059,0.0013,0.2878
216,45.7944,2,0,12.3918,66.5532,0.9118,0.0141,0.0105,0.0026,0.6844
217,5486.6591,2,0,1284.4163,7378.3481,1.3803,0.0207,0.0115,0.0028,0.6951
218,704.7196,5,0,166.5702,975.3071,2.281,0.0654,0.0261,0.0056,1.3053
219,4994.3128,2,0,1179.7568,6869.0773,1.0073,0.0147,0.0103,0.0027,0.5733
220,613.1371,1,0,140.4233,835.624,0.2378,0.0043,0.0054,0.0015,0.2379
221,2125.1062,29,0,502.5503,2766.5592,14.114,0.5935,0.1598,0.04,9.8201
222,10466.3122,2,0,2475.915,13664.5661,1.4112,0.0165,0.0108,0.0028,0.7563
223,5596.9394,38,0,1324.9204,7588.736,17.2338,0.5874,0.203,0.0483,13.3045
224,3368.6858,1,0,764.2608,4845.3034,5.7733,0.0097,0.0061,0.0011,0.3142
225,170.3741,9,0,37.7144,275.5414,3.4968,0.1023,0.0518,0.0116,2.4859
226,550.5845,34,3,118.5367,765.1841,20.9783,0.481,0.1925,38.5253,10.2895
227,44.8123,1,0,9.6035,74.4186,0.8352,0.0088,0.0048,0.0014,0.497
228,1209.3762,6,0,285.1005,1673.5453,2.3271,0.0786,0.0322,0.008,1.9353
229,157.3922,9,0,36.268,233.7498,5.1333,0.166,0.048,0.0109,2.451
230,158.8472,9,0,38.5813,214.9024,3.9126,0.3975,0.0551,0.012,3.43
231,611.3046,1,0,139.8485,847.4552,0.4787,0.0187,0.0058,0.0009,0.3985
232,64.3086,2,0,13.8366,101.3748,0.7945,0.0157,0.01,0.0021,0.5962
233,32.0071,1,0,7.1402,48.444,1.2263,0.0063,0.005,0.0013,0.8023
234,91.2309,4,0,22.8122,135.7065,1.658,0.042,0.0228,0.0045,1.3322
235,79.4157,4,0,19.5834,114.2639,1.7565,0.053,0.0209,0.0052,1.4163
236,32.5691,1,0,6.6486,51.6848,0.6618,0.0052,0.005,0.001,0.434
237,28.653,1,0,6.9031,45.9144,0.3016,0.0064,0.0058,0.0012,0.3523
238,98.0425,5,0,21.1899,146.3633,2.3018,0.0563,0.0252,0.0062,1.7505
239,77.3548,1,0,28.3459,91.2808,0.9823,0.0068,0.0053,0.0015,0.3983
240,79.0614,4,0,17.9265,113.9374,1.4294,0.0481,0.0219,0.004,1.5822
241,27.9105,1,0,6.4928,45.0822,0.6478,0.0341,0.0057,0.001,0.3893
242,67.1519,3,0,13.7635,90.5382,1.4062,0.0282,0.0146,0.0038,1.0674
243,45.3846,2,0,9.5937,68.0445,0.7078,0.0201,0.0113,0.0021,0.602
244,51.8479,2,0,10.7499,70.3394,0.8373,0.0163,0.0114,0.0027,0.697
245,52.7988,2,0,11.4766,76.0728,1.8488,0.017,0.0116,0.0021,0.5554
246,76.9654,4,0,16.8455,125.416,3.5445,0.066,0.0233,0.0044,1.4611
247,39.5095,2,0,10.006,67.2795,0.7554,0.0142,0.0109,0.0019,0.4792
248,46.384,2,0,11.6949,75.8038,0.9644,0.0635,0.0127,0.0025,0.8404
249,94.5747,5,0,23.1879,148.3169,2.235,0.0585,0.0289,0.0058,1.8629
250,46.3772,2,0,10.3109,78.3444,0.6937,0.0151,0.013,0.0024,0.6389
251,32.8386,1,0,6.4299,64.301,0.344,0.0066,0.0051,0.0011,0.3813
252,45.6701,2,0,10.3591,80.1177,0.8647,0.0208,0.012,0.0024,0.7057
253,64.1903,3,0,14.6006,105.7431,1.3437,0.0296,0.0171,0.0036,1.1022
254,27.9121,1,0,10.3369,37.6936,1.0224,0.0281,0.0074,0.0013,0.2962
255,32.4434,1,0,7.2956,50.3398,0.6621,0.0059,0.0057,0.0008,0.2651
256,45.5232,2,0,10.2164,71.984,0.8164,0.2673,0.0102,0.0024,0.4278
257,61.8497,3,0,13.3887,103.5107,1.2477,0.034,0.0207,0.0041,1.0173
258,33.9377,1,1,6.3519,38.185,0.3717,0.0059,0.0053,11.156,0.5421
259,78.9953,4,0,17.1762,133.3595,2.056,0.0851,0.0216,0.0053,1.2055
260,42.0216,1,0,7.1099,49.1704,0.2477,0.0055,0.0063,0.0012,0.1951
261,53.624,3,0,15.2554,70.31,9.7573,0.031,0.016,0.0037,0.7559
262,74.5926,4,0,16.2721,120.1393,1.7913,0.0981,0.0232,0.0052,0.9524
263,32.8771,1,0,9.5168,34.201,0.5208,0.0153,0.0044,0.0009,0.4258
264,45.6111,2,1,11.101,58.2455,0.9461,0.0276,0.0093,11.2786,0.674
265,95.7358,5,0,25.0944,146.9844,1.501,0.0855,0.0283,0.0059,1.9124
266,63.0891,3,0,14.3948,93.5191,1.5004,0.0296,0.0166,0.0037,1.0773
267,93.1715,5,0,20.8765,137.8057,2.3266,0.0615,0.0288,0.0062,1.5467
268,61.6097,3,0,14.1345,88.2636,1.0663,0.0303,0.0191,0.0049,1.7169
269,111.5214,6,0,23.3643,155.6581,2.2872,0.0629,0.0295,0.0063,1.9806
270,515.3652,1,1,123.6695,716.2051,0.7272,0.0093,0.0061,11.4447,0.5559
271,101.8971,5,0,20.3502,155.8271,2.0306,0.0726,0.0306,0.0071,1.6844
272,698.4528,1,0,155.6869,1033.2988,5.4841,0.0091,0.0057,0.0013,0.1664
273,32.7284,1,0,6.9065,50.853,0.8896,0.0065,0.0057,0.0013,0.2777
274,45.9343,2,0,9.7579,71.9408,1.1104,0.0437,0.0119,0.0026,0.4763
275,49.4692,2,0,12.4181,66.6648,0.926,0.0208,0.0378,0.0022,1.1823
276,45.7575,2,0,11.9051,64.4905,0.3734,0.0165,0.0109,0.0028,0.7697
277,97.1234,5,0,20.2063,141.4447,2.9341,0.0584,0.0277,0.0061,1.7876
278,45.0996,2,0,10.6131,75.1898,0.8494,0.0387,0.0122,0.003,0.752
279,90.5403,5,0,21.1892,144.9679,2.001,0.0974,0.0261,0.0056,1.5874
280,50.685,2,0,10.8332,63.7629,0.5115,0.0456,0.01,0.0024,0.7147
281,125.5328,4,0,28.1464,187.3271,1.6217,0.1089,0.0246,0.0054,1.3509
282,961.7041,60,4,223.343,1291.9409,39.5938,0.8945,0.3518,47.0437,20.5961
283,565.9739,17,1,123.9145,831.7633,5.9315,0.2601,0.1006,11.729,6.4404
284,66.4893,3,0,13.5951,93.0395,2.1343,0.1004,0.0161,0.0035,1.1087
285,75.3269,1,0,16.9576,127.5194,0.4929,0.0125,0.0073,0.001,0.3855
286,62.3018,2,0,14.6606,79.601,1.5722,0.093,0.0137,0.0027,0.8061
287,125.6605,7,0,28.369,194.1162,7.2359,0.111,0.0407,0.01,2.6087
288,49.2406,2,0,10.891,71.1376,0.9857,0.0177,0.0121,0.0034,0.6088
289,74.9945,4,0,17.2703,106.1415,1.4216,0.0826,0.0248,0.0055,1.8237
290,65.4238,1,0,12.7378,97.5528,0.9822,0.011,0.0053,0.0019,0.3833
291,120.0043,7,0,27.5364,179.6705,2.6472,0.0887,0.0387,0.0081,2.3694
292,646.6392,40,0,142.3813,934.252,13.5874,0.5523,0.2432,0.0513,13.6225
293,147.8942,7,0,33.9205,222.6077,3.014,0.0989,0.0378,0.0089,2.3597
294,9644.1055,1,0,2257.0547,12979.4423,0.3555,0.0105,0.0062,0.001,0.3581
295,2257.0255,13,0,563.7115,3167.6726,8.2119,0.2518,0.0817,0.0175,5.4103
296,108.1144,6,0,29.5225,160.076,1.6244,0.068,0.0337,0.0078,2.1487
297,499.8763,2,0,125.8403,765.0223,0.589,0.0145,0.0115,0.0029,0.5895
298,67.9484,3,0,16.0246,91.0211,1.3262,0.0283,0.0169,0.0036,0.7099
299,45.0045,2,0,10.3923,76.3965,0.8756,0.0198,0.0105,0.0025,0.6394
300,91.6946,1,0,23.1498,149.2847,0.5943,0.007,0.0059,0.0009,0.0927
301,79.2493,1,0,17.8546,128.6717,0.7632,0.015,0.0064,0.0014,0.3866
302,106.9075,6,0,24.8958,168.8989,2.5194,0.066,0.0325,0.0067,2.0906
303,641.4691,2,0,145.4894,1042.5014,0.8071,0.0213,0.0106,0.0023,0.7754
304,111.5879,6,0,22.8267,167.1673,3.48,0.1345,0.0365,0.0072,1.7529
305,513.45,2,0,100.5631,819.4747,0.7013,0.0212,0.011,0.0022,0.6754
