life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
39,74.7388,2,0,14.1451,42.0122,0.809,0.0175,0.0113,0.0027,0.4202
40,283.5106,10,1,49.0546,154.9653,2.1341,0.2933,0.0519,11.1529,2.1608
41,62.9192,2,0,11.8098,38.3731,0.5865,0.02,0.0104,0.0024,0.3177
42,34.2521,1,0,6.5911,16.414,0.1816,0.0035,0.0039,0.0008,0.1443
43,28.727,1,0,6.0945,24.0384,0.544,0.0098,0.0047,0.001,0.2207
44,31.9386,1,1,5.574,16.645,0.3168,0.009,0.0062,11.2402,0.0875
45,62.7005,3,0,12.2612,43.1404,0.7106,0.0241,0.0131,0.0027,0.6395
46,470.109,28,2,85.841,301.7604,6.0434,0.2632,0.1411,22.0671,5.6504
47,358.4123,20,1,65.6434,234.7547,4.1382,0.2294,0.1006,11.0926,3.9141
48,1366.7316,86,4,250.5304,823.0449,16.6454,0.9286,0.4292,44.4837,17.6259
49,58.1954,3,0,11.925,39.2065,0.5946,0.0222,0.0164,0.0038,0.5158
50,158.2766,9,0,28.2088,83.2033,2.1239,0.2703,0.0453,0.0096,1.6512
51,29.28,1,0,5.9341,17.1125,0.2845,0.021,0.0054,0.0018,0.1909
52,49.4253,2,0,8.4066,26.3842,0.4586,0.0127,0.009,0.0023,0.3795
53,545.9169,1,0,98.5656,305.6608,0.5403,0.0063,0.0051,0.0011,0.1726
54,66.2768,2,0,11.8924,34.9025,0.3648,0.0117,0.0088,0.0022,0.3191
55,29.3982,1,0,5.7025,19.6296,0.4985,0.0079,0.0049,0.0011,0.1808
56,32.8174,1,0,5.6981,18.8731,0.3309,0.0064,0.007,0.0012,0.2436
57,62.1166,3,0,11.0456,37.8946,0.6021,0.0294,0.0153,0.0029,0.6322
58,108.8123,6,0,20.4531,82.0778,1.3221,0.1611,0.0325,0.0077,1.6744
59,1237.0573,74,4,223.3855,763.2684,14.2418,0.6788,0.3541,43.9699,15.2227
60,95.4837,2,0,16.2652,51.0911,0.4175,0.0148,0.0115,0.0026,0.2287
61,2517.652,51,3,459.9694,1504.4233,10.1849,0.7083,0.2479,33.5628,11.6642
62,48.6029,2,0,8.4134,29.9826,0.7914,0.0152,0.0097,0.0021,0.3532
63,874.6735,10,1,164.6283,509.3194,2.8957,0.0992,0.0543,14.8004,2.2475
64,49.9783,2,0,8.4809,28.7654,0.5533,0.015,0.0102,0.0021,0.412
65,612.576,10,1,113.0097,344.7945,1.7801,0.0864,0.0506,10.9568,1.9778
66,29.0582,1,0,5.9635,22.9288,0.2512,0.0059,0.0051,0.0012,0.1912
67,29.5831,1,0,5.6748,19.2548,0.4763,0.0066,0.0045,0.001,0.1314
68,49.2117,2,0,8.1591,30.6662,0.4173,0.0137,0.0092,0.0019,0.4069
69,250.0786,15,1,47.8789,162.0173,4.2215,0.1486,0.0806,11.3421,3.2997
70,283.3194,16,1,55.2124,180.4064,4.2368,0.2824,0.0814,11.1535,3.1874
71,74.8187,4,0,14.755,53.2986,1.0051,0.0396,0.0187,0.0058,0.7921
72,117.269,6,1,20.0401,71.382,1.1396,0.0483,0.0296,11.0041,1.1184
73,353.2222,1,0,66.9531,239.542,0.2506,0.0047,0.0047,0.0011,0.2582
74,46.3988,2,0,8.7481,30.6027,0.3546,0.0121,0.0098,0.0019,0.2543
75,32.6473,1,0,5.5199,23.3165,0.5799,0.0056,0.0046,0.001,0.1541
76,79.4934,4,0,14.4761,51.5212,0.911,0.0313,0.0185,0.0043,1.0087
77,499.1536,31,1,92.9491,328.3038,7.3372,0.2921,0.1574,11.0821,6.9721
78,37.6179,1,1,5.2172,19.4329,0.2898,0.0054,0.0048,11.0444,0.1115
79,229.35,2,0,43.6596,141.6292,0.4131,0.0116,0.0088,0.0022,0.2287
80,545.4602,4,0,102.5571,331.9634,0.8847,0.0832,0.0204,0.0043,0.8306
81,49.8814,2,0,8.4398,38.1062,0.6194,0.014,0.0098,0.0024,0.279
82,358.1376,22,2,66.7947,246.0392,5.1639,0.2369,0.1112,22.0659,4.4133
83,516.8004,32,2,92.9359,304.7984,5.6084,0.353,0.1605,22.1505,7.1275
84,49.7386,2,0,8.3592,23.7549,0.3849,0.0133,0.0096,0.0023,0.425
85,28.8559,1,0,5.5052,17.5649,0.2906,0.0055,0.0052,0.001,0.2098
86,29.3213,1,0,5.7112,17.3407,0.191,0.0034,0.0039,0.0009,0.3326
87,549.47,32,2,101.8819,357.6095,5.7623,0.5863,0.1608,22.0181,7.5682
88,204.9899,12,1,43.6862,126.369,3.0925,0.1133,0.0606,11.3021,2.5974
89,49.3581,2,0,8.3294,30.0364,0.4134,0.0146,0.0107,0.0024,0.4386
90,29.4806,1,0,5.9178,19.3817,0.4186,0.0055,0.0053,0.0014,0.1986
91,33.0725,1,0,5.597,17.32,0.2916,0.0627,0.0052,0.0011,0.1781
92,236.871,14,1,43.718,148.4308,3.1417,0.1611,0.0751,11.219,2.9711
93,58.2824,3,0,11.5859,45.6065,1.0627,0.0212,0.0145,0.0036,0.6324
94,1049.8112,18,1,191.1548,657.7874,4.0964,0.1559,0.0877,10.9241,3.7876
95,62.7962,3,0,11.5175,41.2584,0.8053,0.0219,0.0148,0.0034,0.6302
96,234.1306,14,1,45.8336,164.3598,3.0206,0.1706,0.0702,11.005,2.8005
97,49.5304,2,0,8.5816,27.1496,0.7263,0.0171,0.01,0.0019,0.3854
98,549.0225,33,1,103.07,359.4599,7.0615,0.4524,0.1575,10.9773,7.1604
99,75.5192,4,0,13.2864,52.6424,0.8826,0.0283,0.0195,0.0042,0.72
100,249.3017,1,0,45.9414,154.6924,0.3576,0.0077,0.0064,0.0015,0.1843
101,205.0514,12,0,36.9141,125.7394,2.0055,0.0977,0.0557,0.0132,2.0272
102,344.8634,17,1,65.8953,220.544,4.1848,0.229,0.0905,11.0621,4.1242
103,79.3385,4,0,14.2368,41.7075,0.7777,0.0318,0.0202,0.0054,0.8348
104,34.166,1,0,6.9197,13.4746,0.2947,0.0055,0.005,0.0012,0.1749
105,28.5202,1,0,7.2784,25.378,0.29,0.0073,0.0065,0.0012,0.1784
106,253.895,15,0,46.543,146.2295,3.2628,0.4125,0.0736,0.0493,2.7371
107,44.6869,2,0,10.1276,36.2731,0.8868,0.0183,0.011,0.0023,0.3427
108,171.8379,1,0,33.0807,110.2256,0.1921,0.0033,0.0046,0.0008,0.2827
109,29.4441,1,0,5.742,16.1596,0.333,0.0066,0.0054,0.0011,0.1497
110,33.1701,1,0,6.0626,16.3382,0.7604,0.0104,0.006,0.0012,0.2717
111,29.476,1,0,7.2469,23.866,0.7708,0.009,0.0058,0.001,0.2163
112,64.8633,3,0,11.4488,44.2712,0.6658,0.0199,0.0136,0.0028,0.5977
113,187.473,11,1,35.6412,112.353,2.3158,0.1055,0.059,11.3551,2.6143
114,641.4436,1,0,113.7486,341.0276,0.4519,0.0058,0.0048,0.0011,0.1682
115,766.6056,1,0,141.9872,455.5225,0.3054,0.0057,0.0047,0.0013,0.2397
116,5308.0912,1,0,970.5883,3143.7387,0.2796,0.0051,0.0059,0.0013,0.1876
117,46.0349,2,0,8.2466,30.1557,0.799,0.0167,0.0106,0.0026,0.3643
118,33.1169,1,0,5.6371,17.0638,0.2664,0.0052,0.0048,0.0012,0.2046
119,424.5645,26,2,79.8532,260.0106,6.0579,0.2548,0.13,22.3689,5.1527
120,62.6863,3,0,11.0126,41.4986,0.5174,0.0225,0.0137,0.0032,0.7633
121,233.1216,14,1,44.5321,141.5379,3.2943,0.1254,0.0711,11.2757,3.2897
122,217.362,13,1,40.5268,154.6019,2.1814,0.1192,0.0656,11.3328,2.7532
123,49.5976,2,0,8.6528,31.0605,0.3225,0.0141,0.0097,0.0018,0.3888
124,216.129,12,1,40.9101,156.7543,2.5265,0.1119,0.0667,10.9711,2.5436
125,49.9259,2,0,8.6308,35.1172,0.5497,0.0148,0.0096,0.0021,0.4166
126,216.7832,13,1,41.9023,136.3865,3.3037,0.1697,0.0632,11.3726,2.6837
127,45.4544,2,0,8.4678,26.0492,0.6222,0.0144,0.0106,0.0021,0.4231
128,33.2444,1,0,5.4097,17.7655,0.1689,0.0031,0.0042,0.0007,0.2037
129,454.3908,27,2,84.8856,297.1519,6.2946,0.4293,0.1393,22.8518,5.7935
130,62.3493,3,0,11.1693,39.0729,1.2596,0.1714,0.0141,0.0033,0.597
131,61.7847,3,0,11.4149,46.7153,0.9869,0.0265,0.0162,0.003,0.6568
132,221.3051,9,1,42.0708,147.4577,2.1487,0.2863,0.0506,11.1124,2.1142
133,203.3966,11,1,37.0163,135.1326,2.2024,0.3067,0.0592,10.852,2.7766
134,217.5875,13,1,42.9053,133.2326,2.8456,0.1128,0.062,10.9951,3.0467
135,33.1628,1,0,5.6037,19.5661,0.3599,0.0054,0.0054,0.0016,0.2733
136,249.2933,15,1,46.8897,156.0965,3.1549,0.1673,0.0781,11.2654,3.6178
137,66.664,3,0,11.2678,40.9934,1.1102,0.0236,0.0143,0.0033,0.6577
138,41.7361,2,0,9.1854,28.7636,0.793,0.0141,0.0101,0.0029,0.4111
139,219.8512,13,1,41.5157,138.9355,3.2821,0.1689,0.0687,11.2618,2.7385
140,62.2617,3,0,10.4156,42.9395,0.5077,0.0228,0.0152,0.0036,0.662
141,29.9572,1,0,5.5315,21.9711,0.178,0.0032,0.004,0.001,0.2634
142,79.0955,4,0,16.0261,52.7633,0.7425,0.0309,0.0168,0.0047,0.9167
143,64.7529,2,1,13.9291,41.7715,0.6722,0.0141,0.009,10.9581,0.3746
144,122.5846,6,0,22.549,83.4827,1.0502,0.0504,0.0285,0.0079,1.1864
145,162.4618,9,1,29.8557,94.2274,2.6679,0.1186,0.0438,11.2212,2.0329
146,74.3782,4,0,14.87,58.4805,1.2902,0.0305,0.0202,0.0048,1.0125
147,266.5564,16,1,49.1026,174.5173,3.1669,0.1489,0.0798,11.4234,3.3561
148,203.8563,12,1,38.3013,139.3936,2.1618,0.1243,0.0646,11.277,2.7583
149,2237.9869,1,0,413.0001,1292.5353,0.4455,0.0059,0.0047,0.001,0.2686
150,49.5823,2,0,8.5914,33.7731,0.8636,0.0291,0.0115,0.002,0.4165
151,29.064,1,0,5.5331,21.4335,0.2492,0.0056,0.0052,0.0009,0.1815
152,29.0418,1,0,5.5947,21.444,0.272,0.0063,0.0049,0.0012,0.1801
153,237.0839,13,0,43.9045,145.7621,2.5936,0.1555,0.0653,0.015,2.2149
154,391.2864,1,0,73.1428,256.0895,0.4559,0.0046,0.0038,0.0009,0.1525
155,46.6548,2,0,8.6427,29.3642,0.4643,0.0137,0.01,0.0029,0.3872
156,32.3541,1,0,5.6069,22.7172,0.6209,0.007,0.0045,0.001,0.155
157,58.8063,3,0,11.9606,38.0614,0.5495,0.0206,0.0138,0.003,0.5443
158,425.6938,26,0,81.335,272.5231,5.5219,0.2606,0.1339,0.0312,5.3569
159,865.7458,54,2,162.7331,536.8886,10.964,0.5045,0.2714,22.0363,10.1342
160,28.4669,1,0,5.6201,21.8597,0.2769,0.0051,0.0048,0.0013,0.2465
161,62.7435,3,0,11.5741,39.7858,0.4733,0.0221,0.0137,0.0033,0.9382
162,208.0767,12,1,41.53,127.0493,2.7248,0.1357,0.0683,11.3764,3.5695
163,812.3519,49,3,160.1956,514.4347,10.6849,0.5147,0.2477,33.3049,9.9488
164,62.4284,3,0,11.7292,40.9388,0.9514,0.0247,0.0168,0.0038,0.6373
165,32.8294,1,0,5.6369,21.5695,0.2926,0.0046,0.0049,0.0014,0.2492
166,296.1166,18,1,60.3216,220.2324,3.5311,0.1651,0.0972,11.0324,4.0292
167,76.2662,4,0,16.1118,57.7942,0.7971,0.0379,0.0195,0.0056,0.8854
168,422.9452,1,0,82.8836,282.6572,0.5301,0.0061,0.005,0.0017,0.1833
169,96.5731,5,1,17.3962,69.4595,1.0176,0.039,0.0232,11.0239,0.911
170,141.2852,8,0,26.5513,89.4869,1.4508,0.0724,0.0381,0.0126,1.94
171,124.5202,1,0,25.1156,84.0134,0.2893,0.0054,0.0053,0.0014,0.2199
172,49.8481,2,1,8.8271,23.4428,0.4672,0.0147,0.0104,10.9768,0.2357
173,92.5622,4,0,20.7055,63.8173,1.542,0.0312,0.0198,0.0053,0.8385
174,138.0472,3,0,28.3116,106.6963,0.5901,0.0222,0.0138,0.0046,0.6428
175,140.601,4,1,28.3451,93.0411,0.9523,0.0393,0.0212,11.0408,0.745
176,158.0044,9,1,32.0929,99.4432,2.3698,0.0877,0.0489,10.9601,1.7817
177,125.1646,5,0,26.1972,79.7375,0.881,0.0405,0.0233,0.0067,1.1033
178,424.2398,6,0,81.9469,286.9299,1.4841,0.0647,0.0305,0.0106,1.6611
179,95.748,5,1,17.3782,58.1511,1.9611,0.0471,0.027,11.3986,0.895
180,58.0475,3,0,11.1047,42.869,0.773,0.0245,0.0141,0.0032,0.7033
181,33.866,1,0,5.552,20.6199,0.1836,0.0031,0.0055,0.0016,0.1642
182,986.3875,62,4,181.2628,633.1424,11.6207,0.6828,0.3227,44.873,13.4888
183,75.6531,4,0,14.3815,47.8255,0.713,0.0335,0.0202,0.0044,0.9045
184,283.5175,16,1,57.1607,189.035,2.833,0.2197,0.0852,11.0754,4.2163
185,63.5316,3,0,13.5564,48.6055,0.9358,0.0347,0.0386,0.0037,0.7932
186,33.3045,1,0,6.773,23.9878,0.346,0.0104,0.005,0.001,0.2616
187,419.3757,26,2,81.8998,290.5044,4.7224,0.3387,0.1459,22.6873,6.5746
188,65.5263,3,0,10.6445,33.3068,0.8962,0.027,0.0199,0.0037,0.8514
189,29.5205,1,0,5.4381,22.4517,0.4994,0.0123,0.0084,0.0011,0.2751
190,470.0287,29,2,78.8537,308.8157,6.5585,0.2821,0.1557,22.3529,7.8606
191,61.925,3,0,9.9049,45.1435,0.7564,0.0284,0.0149,0.0032,0.681
192,29.6928,1,0,5.1607,18.9979,0.4378,0.0058,0.0049,0.0011,0.2794
193,783.1222,48,3,125.3339,512.7605,8.6575,1.0002,0.2453,33.4834,10.664
194,316.0152,16,1,50.3542,188.37,3.6659,0.145,0.0866,11.0996,4.2287
195,113.0956,6,1,17.7881,68.7174,1.1943,0.0487,0.0301,11.01,1.3034
196,57.539,3,0,10.9647,39.3121,1.3915,0.0232,0.0153,0.0034,0.6712
197,313.2161,17,1,49.7117,187.2631,3.548,0.1437,0.0858,11.4782,4.5202
198,158.2352,9,1,24.7035,94.3071,2.3956,0.0762,0.0431,10.9259,2.0181
199,141.2419,4,0,23.2109,79.7744,0.7829,0.0313,0.0193,0.005,0.9702
200,108.3904,6,1,17.6318,71.3168,1.2658,0.0462,0.0289,11.1292,1.5087
201,62.0731,2,0,11.6854,35.9481,0.8002,0.0233,0.0107,0.0029,0.4128
202,125.324,6,0,19.0516,72.0667,1.46,0.0532,0.031,0.0076,1.7958
203,332.5725,20,1,53.5489,222.1739,4.9429,0.1782,0.1,11.2944,4.8289
204,76.0117,4,0,14.7794,57.0308,0.8372,0.0472,0.0232,0.0044,1.0341
205,28.5746,1,0,4.9224,20.5749,0.3588,0.0057,0.0057,0.0017,0.2194
206,253.7073,15,1,39.8332,163.0579,3.2813,0.1391,0.0784,11.3473,3.2862
207,62.2871,3,0,10.1627,40.3009,0.5719,0.0266,0.0156,0.0034,0.6111
208,283.5122,17,1,45.1611,179.3832,5.3234,0.1794,0.0897,10.8872,3.9884
209,91.369,5,0,14.6475,50.0318,1.3546,0.0425,0.0279,0.006,1.2695
210,29.0099,1,0,4.8732,18.0484,0.3634,0.0052,0.0048,0.0011,0.2084
211,79.1421,4,0,12.5644,51.8304,0.7354,0.0302,0.02,0.0051,1.1238
212,33.6325,1,0,4.7178,20.7342,0.1815,0.0032,0.0045,0.0008,0.5066
213,357.9064,21,1,57.7422,232.0762,5.4632,0.2271,0.1113,11.2029,5.0034
214,79.1349,4,0,12.3938,53.6208,0.6937,0.0325,0.0189,0.0038,0.78
215,254.0274,14,1,40.3132,148.1008,2.9393,0.1383,0.0792,11.3609,3.0418
216,57.9043,3,0,9.9161,42.9466,0.5199,0.0237,0.0143,0.0037,0.7113
217,487.488,29,2,76.0893,310.3162,4.8755,0.3021,0.1426,21.9847,6.3116
218,125.826,6,0,19.5483,66.7235,1.177,0.1034,0.0289,0.0066,1.3656
219,137.2234,8,0,23.1177,100.5815,2.4827,0.1909,0.0491,0.0114,1.7345
220,128.9826,7,1,20.6068,69.2814,1.7227,0.0593,0.0353,11.2485,1.4204
221,78.4993,4,0,12.3098,49.8723,1.333,0.0353,0.022,0.0049,1.2058
222,704.4143,44,3,110.6771,423.3348,9.178,0.4917,0.2247,32.7531,9.9982
223,79.1034,4,0,12.0638,44.7702,1.1873,0.0379,0.0215,0.0055,1.3384
224,157.9738,9,1,25.8797,101.3877,2.4851,0.205,0.0511,11.1737,2.5337
225,58.408,3,0,9.8953,39.0808,0.715,0.0278,0.0154,0.0033,0.6172
226,299.2789,18,1,47.1534,179.7366,3.5204,0.1647,0.0933,11.0282,5.4404
227,266.9458,15,1,42.8159,157.3405,3.4994,0.1221,0.0736,11.4903,3.6817
228,299.7699,18,1,48.4919,170.1271,4.3672,0.4567,0.095,11.1176,4.9791
229,237.3053,14,1,37.9002,156.4992,3.0936,0.1804,0.0725,11.2081,3.6406
230,341.2485,20,1,55.4423,201.5077,5.0904,0.2437,0.1016,11.1866,4.5901
231,283.5945,11,1,45.567,188.8683,3.0122,0.104,0.057,11.1673,2.8669
232,120.1558,5,1,22.1817,68.2352,1.7065,0.0426,0.0264,10.9811,1.1108
233,37.6443,2,0,7.7556,29.8489,0.6404,0.0124,0.0091,0.002,0.4639
234,75.1654,4,0,13.2981,42.3362,1.0055,0.0686,0.024,0.0049,1.1628
235,112.3866,6,0,18.469,67.1333,1.8748,0.0404,0.0258,0.0058,1.8308
236,170.3235,10,1,28.3018,105.0133,2.5062,0.0893,0.0552,12.1471,3.0681
237,50.701,2,0,7.2187,33.2073,0.2907,0.0115,0.0105,0.0021,0.4258
238,28.8443,1,0,5.4499,25.2554,0.4067,0.0062,0.0052,0.0013,0.2443
239,33.4506,1,0,4.7533,18.2819,0.3639,0.005,0.0042,0.0012,0.2502
240,407.9244,25,2,64.7285,269.4474,5.408,0.6102,0.1218,22.2331,5.9069
241,278.749,17,1,46.5607,166.8298,4.0316,0.1949,0.1008,11.1878,4.953
242,362.1071,19,1,56.3493,210.6925,4.4114,0.2463,0.0937,11.0996,4.8866
243,217.134,13,1,36.1849,136.4101,3.2989,0.1129,0.0665,11.4118,2.6628
244,237.2133,13,1,39.0464,142.7349,2.56,0.1163,0.0632,11.1008,2.4913
245,108.9443,5,0,17.7563,65.4352,1.2474,0.141,0.0244,0.0055,1.0532
246,32.7117,1,0,4.6761,21.6499,0.3086,0.0049,0.0045,0.0012,0.1883
247,153.9306,8,1,25.142,85.7859,1.7265,0.0707,0.0437,11.2476,1.8908
248,112.7713,5,0,17.4421,81.5375,1.1972,0.0367,0.0242,0.0056,1.1595
249,28.5842,1,0,4.6217,23.8549,0.4046,0.0056,0.0055,0.0014,0.1972
250,441.8099,27,1,70.3766,255.3942,4.5662,0.4285,0.1309,11.0503,6.3718
251,57.9088,3,0,9.894,33.9241,0.7518,0.0211,0.0296,0.0029,0.5759
252,112.4409,6,0,16.8317,60.0198,1.9195,0.07,0.033,0.007,1.4452
253,108.4701,6,1,19.238,65.9658,1.7664,0.0696,0.0281,10.9428,1.0642
254,78.7657,4,0,12.985,54.5646,0.9715,0.0307,0.0188,0.0045,1.0522
255,138.6891,8,0,23.029,82.6824,1.5475,0.0737,0.0386,0.0077,1.6921
256,237.6291,14,1,39.7695,153.8859,3.2486,0.1175,0.0669,11.292,3.626
257,515.2484,30,2,83.3542,328.9785,6.9395,0.2763,0.1502,22.7759,7.5538
258,49.6321,2,0,7.1811,26.6497,0.6416,0.0552,0.0102,0.0026,0.5242
259,187.2709,11,1,30.4007,112.7083,3.8914,0.1436,0.0565,10.9522,3.0037
260,33.5575,1,0,5.1532,19.109,0.4339,0.0052,0.0045,0.0015,0.3349
261,58.6649,3,0,9.7923,34.7921,0.8819,0.0226,0.0136,0.0035,0.8328
262,32.3788,1,0,4.5071,16.3353,0.5321,0.0053,0.0047,0.0008,0.1766
263,517.071,31,2,83.1032,330.5923,6.3574,0.4043,0.1617,22.4395,6.9989
264,296.3332,18,1,47.8656,174.8084,5.7279,0.2435,0.129,11.5197,5.2329
265,48.8293,2,0,7.3327,38.215,1.0877,0.0169,0.0101,0.0023,0.3984
266,234.8565,13,1,43.4516,155.7107,3.4088,0.1085,0.065,11.0131,2.5729
267,327.5171,19,1,52.6589,200.5197,4.4081,0.1808,0.1016,11.1598,5.1434
268,299.9582,18,1,53.8709,180.3836,4.3673,0.1697,0.0941,11.2783,3.874
269,283.0948,17,1,43.7316,163.4376,3.2221,0.3624,0.0879,11.1984,4.5903
270,233.8877,13,1,39.7962,150.2159,2.6913,0.1175,0.0634,11.465,2.8826
271,61.849,3,0,10.2233,40.879,1.0152,0.0238,0.0136,0.0026,1.2132
272,45.9523,2,0,7.9535,30.521,0.3322,0.0135,0.0095,0.0021,0.4141
273,233.9787,14,1,39.4524,143.4977,3.2903,0.2205,0.0725,11.2243,4.2806
274,48.9862,2,0,7.3816,27.5753,0.7811,0.0141,0.0105,0.0021,0.3536
275,171.2682,10,1,30.2241,102.5258,2.547,0.0874,0.0515,11.652,2.3511
276,32.2236,1,0,4.9274,22.1216,0.3793,0.005,0.0067,0.0013,0.2235
277,59.2781,3,0,10.3549,40.3741,0.5793,0.0207,0.0131,0.0034,0.6327
278,32.1584,1,0,4.7302,20.4273,0.2831,0.0055,0.0044,0.0015,0.2029
279,249.801,15,1,41.8609,146.9429,3.313,0.1503,0.0727,11.0533,3.4209
280,33.2316,1,0,5.0227,17.127,0.2312,0.004,0.0042,0.0007,0.3958
281,250.5195,15,1,41.2844,167.2521,3.6813,0.128,0.077,11.2219,3.7841
282,328.7072,18,1,52.1599,196.7957,4.2391,0.1621,0.0958,11.2288,4.4102
283,220.6333,12,1,36.4258,150.1076,2.4001,0.1251,0.0624,11.4376,4.0285
284,125.7686,6,0,19.7585,76.8964,1.7118,0.1002,0.0364,0.0087,1.2399
285,137.3756,8,0,23.0994,89.9849,2.7642,0.0682,0.0415,0.0093,1.9793
286,128.812,7,1,19.7636,71.4183,2.147,0.0651,0.0365,11.2353,1.7237
287,78.8403,4,0,13.3593,48.4794,0.7327,0.0525,0.022,0.0049,1.3237
288,28.7471,1,0,4.957,19.0316,0.4542,0.0068,0.0047,0.0011,0.1947
289,204.0649,12,1,33.7757,129.5834,2.7627,0.1309,0.0634,11.0896,3.0864
290,62.5389,3,0,9.8272,39.5624,0.6733,0.0217,0.0143,0.0034,0.9053
291,33.1844,1,0,4.7303,17.5946,0.3278,0.0059,0.008,0.0013,0.2493
292,151.5496,9,1,27.2944,102.7074,2.8402,0.0817,0.0489,11.2064,1.781
293,64.5066,3,0,9.8588,35.8852,0.8677,0.0225,0.0157,0.0033,0.5796
294,187.5325,11,1,31.2858,105.4607,2.4097,0.0924,0.0541,11.6799,2.8216
295,78.9224,4,0,12.7738,51.6035,1.4456,0.0316,0.0223,0.0048,0.9975
296,250.7252,15,1,40.1466,155.7623,3.2705,0.13,0.0711,11.2827,3.9948
297,78.1252,4,0,12.9422,54.31,1.4605,0.0341,0.0219,0.0044,0.9999
298,67.1,3,0,10.5192,30.4135,0.4876,0.0207,0.0146,0.0029,0.5454
299,41.8996,2,0,8.0316,27.3497,1.0586,0.0124,0.0097,0.0024,0.4157
300,265.6932,16,1,43.127,161.3334,3.0065,0.1425,0.0844,11.1067,3.8079
301,46.0916,2,0,7.4557,35.6937,0.39,0.0114,0.0093,0.0023,0.4529
302,62.6486,3,0,9.4816,38.7344,0.7235,0.0247,0.0156,0.0035,0.6755
303,32.7808,1,0,4.902,22.2993,0.2578,0.005,0.0056,0.0009,0.1939
304,345.6504,20,1,55.7968,215.8184,4.858,0.1777,0.1011,11.2017,4.8089
305,62.9702,3,0,9.7312,47.4879,0.4895,0.0236,0.0142,0.004,1.0245
306,483.3177,30,2,77.8778,286.792,6.2871,0.4629,0.1548,22.4651,7.3766
