life_no,total_ms,frames,hits,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
27,948.6681,32,2,229.6621,685.0905,22.9826,0.7595,0.2063,23.5796,11.9862
28,1856.9711,3,0,297.2677,1032.7887,1.3659,0.237,0.0158,0.0037,1.0735
29,1241.2342,1,0,197.0332,683.9478,1.1602,0.0075,0.0046,0.0017,0.2427
30,27.2333,1,0,5.0428,21.5879,0.3634,0.0389,0.0069,0.0016,0.4408
31,29.957,1,0,5.3529,17.6194,0.5817,0.007,0.0053,0.0012,0.2456
32,41.2932,1,0,4.93,14.8676,0.5017,0.0065,0.0054,0.0016,0.3186
33,987.1047,62,4,159.3991,574.5966,62.2243,0.6396,0.3575,52.3953,12.2248
34,104.2979,6,0,17.5763,64.5651,4.8034,0.057,0.0311,0.0079,1.0586
35,141.2422,7,0,22.8818,89.2235,6.9736,0.071,0.3039,0.01,1.6711
36,30.216,1,0,5.6834,16.6926,0.2363,0.0052,0.0054,0.0016,0.2355
37,157.5223,9,1,26.6077,107.8003,6.1174,0.0979,0.0514,14.5223,1.6788
38,38.7532,1,0,4.7835,17.4479,0.3612,0.0063,0.0049,0.0014,0.1557
39,104.6681,5,0,18.9409,79.0179,2.3487,0.0705,0.0293,0.0082,1.218
40,38.6953,1,0,4.8939,21.8945,0.3463,0.0067,0.0062,0.0012,0.1523
41,54.1352,3,0,10.195,36.6157,3.1694,0.0267,0.0162,0.0046,0.9028
42,34.5903,1,0,4.9696,18.1951,0.2854,0.0054,0.005,0.0015,0.1822
43,407.2184,25,2,64.8989,240.1927,30.6124,0.3321,0.1412,22.0185,4.8638
44,162.639,7,0,23.926,88.7957,10.2668,0.0663,0.0395,0.0096,1.4992
45,25.6915,1,0,5.6567,24.1704,0.835,0.0106,0.0073,0.0015,0.1974
46,543.4724,32,2,84.728,307.9034,30.6327,0.3386,0.1728,21.8212,7.1084
47,36.5883,1,0,7.2402,24.82,6.2202,0.0087,0.0064,0.0013,0.6193
48,95.0028,5,0,15.0905,52.6581,2.8566,0.0503,0.0287,0.0069,1.0084
49,29.2794,1,0,5.0852,13.4988,0.7313,0.0084,0.005,0.0013,0.2062
50,186.814,10,1,31.5127,102.8296,18.9634,0.1111,0.0549,13.5051,2.3049
51,1725.2297,2,0,271.6208,947.7397,0.7492,0.0234,0.0084,0.0022,0.3502
52,423.9561,1,0,67.5012,238.2611,0.9052,0.0087,0.0045,0.0016,0.3428
53,67.1132,2,0,9.5735,39.7362,0.4214,0.0161,0.0112,0.0028,0.4957
54,62.0219,3,0,9.5309,39.6069,1.7012,0.0263,0.0163,0.0051,0.672
55,38.5696,1,0,5.0207,17.3302,0.5141,0.0069,0.0056,0.0016,0.2123
56,591.1031,37,3,94.9688,340.8632,44.7956,0.8286,0.199,33.4296,9.3575
57,77.1818,3,0,12.4596,51.4856,1.1753,0.0378,0.0166,0.0062,0.7163
58,296.6217,11,1,48.673,168.3597,6.2869,0.1332,0.0737,11.1851,2.4558
59,29.6916,1,0,4.752,16.6588,0.6793,0.0063,0.0047,0.0015,0.1677
60,50.1244,1,0,7.6209,34.2174,0.9552,0.0074,0.0062,0.0013,0.1846
61,629.4987,1,0,97.6691,377.5375,0.7384,0.0066,0.0059,0.0013,0.6358
62,91.3532,5,0,14.2965,59.2237,1.7581,0.0449,0.0245,0.0077,0.853
63,27.9831,1,0,5.5223,13.0102,0.6651,0.0067,0.0057,0.0011,0.1428
64,582.3815,36,2,97.0885,377.8439,47.4643,0.484,0.2429,22.4582,8.8821
65,61.894,3,0,10.1961,39.5172,1.5018,0.0282,0.0176,0.0044,0.5968
66,517.7692,1,0,84.7222,306.0139,0.3842,0.0072,0.0054,0.0017,0.2144
67,39.3746,1,0,4.9625,15.0017,0.4852,0.0052,0.0043,0.001,0.1528
68,20.8521,1,0,5.11,18.4693,6.121,0.0107,0.0057,0.0014,0.5158
69,29.1596,1,0,5.0143,18.2234,0.4301,0.0075,0.0046,0.0014,0.2699
70,146.8427,8,0,22.0086,85.1216,2.5829,0.0885,0.0416,0.0115,1.88
71,1347.3345,7,1,210.5257,767.1101,6.2233,0.0618,0.0387,11.0749,1.3448
72,79.5482,4,0,12.0401,42.3875,1.9109,0.0334,0.021,0.0058,0.8622
73,38.1416,1,0,4.582,17.7214,0.5772,0.007,0.0042,0.0009,0.1172
74,368.261,23,1,58.555,237.8093,25.6666,0.3224,0.3375,11.108,5.8405
75,106.8372,6,0,17.4198,69.7603,7.2916,0.0796,0.032,0.0082,0.9353
76,1006.3263,64,3,162.2287,599.067,86.0528,1.0451,0.472,33.4409,14.496
77,72.8934,3,0,9.6344,39.3303,1.1725,0.0291,0.0143,0.0039,0.5653
78,19.9564,1,0,4.8939,22.077,6.0549,0.0139,0.0052,0.001,0.2014
79,99.0305,5,0,14.6028,60.0494,1.4576,0.0578,0.0262,0.0074,1.0789
80,437.3427,27,2,73.5487,269.2361,33.8903,0.3121,0.1474,22.4007,6.8629
81,1013.191,64,4,167.1726,602.2296,68.18,0.9526,0.3735,44.1675,14.6497
82,1009.3488,64,3,165.2892,622.0386,63.1495,0.6562,0.3589,34.0372,13.592
83,1018.3416,63,4,162.1847,643.7067,60.6552,0.8565,0.3668,44.3547,13.9848
84,235.1045,14,1,38.0311,133.5895,12.8564,0.148,0.0776,10.7259,2.6846
85,885.1963,54,3,147.9553,584.786,49.743,0.7685,0.3154,33.3166,13.3146
86,22518.2917,12,1,30.7115,113.0272,17.0877,0.1263,0.0703,11.0636,2.259
87,25.3763,1,0,8.2539,31.769,0.5334,0.0191,0.0076,0.0023,0.2411
88,847.7839,8,0,169.3354,614.4134,3.7604,0.0803,0.044,0.0118,1.5912
89,59.6444,4,0,12.9497,51.3157,2.4595,0.0328,0.0192,0.0056,0.661
90,29.4493,1,0,5.1956,18.129,0.3045,0.0074,0.0053,0.0016,0.1819
91,49.5168,2,0,7.4693,25.6605,0.4045,0.0146,0.0107,0.0027,0.5816
92,30.7119,1,0,4.9316,17.8776,0.5286,0.0088,0.0038,0.0011,0.2163
93,6633.2833,34,2,1011.2056,3378.9578,19.6047,1.1174,0.2056,26.3258,7.4162
94,27.1183,1,0,4.8636,20.0109,0.6415,0.0074,0.0049,0.0014,0.2587
95,32.8866,1,0,4.618,17.2533,0.2707,0.0085,0.0049,0.0012,0.1875
96,30.3646,1,0,4.9154,22.5454,0.1946,0.0033,0.0042,0.001,0.1798
97,73.5394,3,0,10.3628,35.9694,0.9776,0.0428,0.0137,0.0042,0.8704
98,20.9513,1,0,5.0608,20.5059,6.2213,0.0082,0.0065,0.0013,0.2874
99,500.167,31,2,78.5897,325.0745,34.5967,0.5375,0.1704,25.9353,6.7992
100,33.0214,1,0,4.9008,16.9448,0.3763,0.0061,0.0043,0.001,0.095
101,45.1455,2,0,7.4134,31.6256,0.4076,0.0145,0.0089,0.0024,0.5764
102,36.2572,1,0,4.5765,21.6682,0.1943,0.0041,0.0045,0.0017,0.3691
103,60.3061,2,0,10.1105,40.037,1.1024,0.0132,0.0094,0.0027,0.4232
104,29.7764,1,0,4.9761,23.1652,0.315,0.0067,0.005,0.0017,0.1836
105,34.2755,1,0,5.0441,22.0016,0.64,0.0071,0.0055,0.002,0.223
106,404.8176,25,2,65.9622,250.4495,17.3038,0.2151,0.1323,22.1622,6.8612
107,46.6586,2,0,7.2537,28.2122,0.6751,0.0152,0.0103,0.0028,0.3403
108,54.7627,2,0,7.4655,25.5916,0.9966,0.0151,0.0112,0.0032,0.4663
109,124.9993,6,0,19.9495,82.0052,12.8562,0.2028,0.0681,0.008,2.171
110,399.7052,25,1,66.5284,280.7796,21.6362,0.3917,0.142,11.3574,5.8159
111,297.3081,18,2,46.6231,172.5083,15.3311,0.3052,0.1016,22.8888,4.3979
112,1002.4618,64,3,163.7388,650.1769,40.8262,0.7868,0.3461,33.9733,10.5034
113,439.2868,27,2,73.9663,286.3822,12.2898,0.2607,0.148,22.2417,5.1879
114,33.311,1,0,4.9053,17.5518,0.6686,0.0189,0.0048,0.0011,0.6136
115,499.8832,31,1,80.5185,309.3424,22.0432,0.5908,0.1735,11.3782,7.8748
116,898.6868,56,2,148.2158,605.5138,41.3371,0.7394,0.4612,22.0948,13.2693
117,1191.7361,1,0,188.9523,718.5702,0.9213,0.0073,0.0053,0.001,0.1794
118,60.5563,2,0,9.8128,41.0442,1.2537,0.017,0.0114,0.0027,0.2956
119,28.9993,1,0,4.8064,18.5686,0.47,0.0078,0.0048,0.0013,0.0858
120,237.5725,14,1,39.0704,152.5492,13.5695,0.2583,0.4183,11.2434,4.3138
121,237.6178,14,1,38.7604,162.9656,19.0351,0.1903,0.0785,11.1382,2.8522
122,314.286,19,0,49.0423,211.4092,20.5173,0.1807,0.1055,0.0277,5.1538
123,152.3447,9,1,24.5544,95.8282,3.9843,0.0855,0.0517,11.2362,1.7618
124,316.6206,19,1,51.2372,204.7013,18.5931,0.2052,0.1732,11.5964,4.8488
125,78.719,4,0,12.7075,51.9349,1.3514,0.0331,0.02,0.0055,1.0057
126,28.253,1,0,4.8787,20.3329,0.2594,0.0042,0.0043,0.0014,0.2071
127,221.403,11,1,34.2808,124.5889,16.3652,0.1052,0.0628,10.9447,2.4233
128,100.2518,5,0,15.479,52.5636,1.7741,0.1051,0.0285,0.0075,1.0989
129,626.857,39,2,104.4738,386.4065,23.4154,0.4125,0.2154,22.497,9.9507
130,60.2413,3,0,10.06,36.1061,1.3203,0.0278,0.0163,0.0046,0.5774
131,34.8259,1,1,4.5409,17.145,0.3156,0.0084,0.0057,10.8102,0.197
132,109.3143,5,0,17.7984,63.5201,3.0901,0.044,0.0267,0.0077,1.3464
133,25.8908,1,0,5.1224,21.2415,1.5349,0.0084,0.0067,0.0015,0.2044
134,162.7397,9,1,25.214,109.9489,3.7445,0.1072,0.0476,11.2864,2.1388
135,58.4936,3,0,10.7191,44.6402,1.3599,0.0531,0.0178,0.0047,1.0791
136,32.6294,1,0,5.5909,22.2923,0.7565,0.0093,0.0058,0.0016,0.2398
137,456.3872,28,1,77.3079,297.2963,25.2319,0.3146,0.1575,11.5441,7.8682
138,361.8536,22,2,58.1124,222.0529,17.9564,0.206,0.1181,22.0165,5.227
139,39.0128,1,0,4.8156,17.468,0.6707,0.0067,0.0053,0.0014,0.1981
140,218.1338,11,1,35.7569,130.9275,10.4535,0.1691,0.057,11.1914,2.8967
141,88.8524,5,0,15.0762,53.4485,4.5688,0.0545,0.0296,0.0086,1.2367
142,67.9612,2,0,10.1923,38.7194,0.7629,0.0147,0.0081,0.002,0.4842
143,59.7143,2,0,11.184,33.0871,3.4,0.1289,0.0119,0.0034,0.3012
144,58.5532,2,0,10.5743,40.3569,0.9445,0.017,0.0121,0.003,0.4021
145,69.3897,1,0,10.2967,39.6725,0.7665,0.0071,0.0055,0.0012,0.2161
146,44.0104,1,0,7.8703,26.537,3.2311,0.0075,0.0053,0.0015,0.2624
147,57.9065,3,0,10.324,40.7448,1.559,0.0243,0.0153,0.0037,0.8383
148,299.2331,18,1,47.4585,193.5808,21.1518,0.1686,0.0975,11.0076,3.8551
149,1583.268,2,0,252.0777,928.7979,0.7515,0.0168,0.0128,0.0047,0.4967
150,2596.4031,1,0,411.0823,1434.9585,0.4933,0.0067,0.0061,0.0018,0.1668
151,191.9085,1,0,31.1976,103.1161,0.8165,0.0067,0.0054,0.0012,0.1715
152,2462.7044,2,0,384.6605,1389.0001,1.5007,0.0199,0.0118,0.0028,0.3893
153,928.3437,2,0,150.1214,488.5564,1.0542,0.0157,0.0101,0.0029,0.4814
154,3958.0832,3,0,637.917,2260.3444,1.0737,0.0369,0.0156,0.0037,0.6549
155,862.6699,1,0,137.8386,481.4963,0.8931,0.0107,0.0072,0.0019,0.1145
156,1674.5692,1,0,267.3698,1000.1781,1.0412,0.0065,0.0053,0.0013,0.157
157,61.7141,1,0,10.3307,34.4769,0.8038,0.0068,0.0056,0.0015,0.1413
158,346.2107,1,0,56.2642,209.1812,0.735,0.0075,0.0051,0.0016,0.2227
159,3012.512,1,0,475.1483,1712.4042,0.4491,0.0066,0.0062,0.0012,0.1999
160,109.0197,2,0,17.0487,59.3595,1.2522,0.0176,0.0117,0.0037,0.3505
161,374.961,1,0,59.2414,212.1699,1.7831,0.0073,0.0056,0.0015,0.1433
162,327.8208,1,0,51.5513,195.121,1.0471,0.0066,0.0048,0.0013,0.174
163,188.3474,3,0,29.4152,102.7044,1.5184,0.1138,0.022,0.005,0.6613
164,161.7267,1,0,25.3185,93.4381,0.8364,0.026,0.0054,0.0009,0.1797
165,28.7749,1,0,5.0163,17.3763,0.665,0.006,0.0061,0.0013,0.1601
166,608.9715,1,0,96.1531,330.9325,0.7133,0.0056,0.0053,0.0013,0.1731
167,299.7024,1,0,45.7665,158.7788,0.679,0.0088,0.0051,0.0013,0.1965
168,983.1792,2,0,156.247,551.4801,0.6414,0.0156,0.0127,0.0032,0.3412
169,898.0172,1,0,139.2604,481.8681,1.01,0.007,0.0052,0.0011,0.3723
170,151.1874,1,0,24.1123,90.1085,3.1823,0.0306,0.0424,0.0015,0.1864
171,158.6294,1,0,25.0997,99.6908,0.7166,0.0061,0.0058,0.0011,0.1726
172,77.9186,1,0,12.1843,50.6365,0.8601,0.0069,0.0048,0.001,0.1784
173,63.4433,2,0,9.7746,45.9199,0.6877,0.0151,0.0105,0.0031,0.4447
174,213.2266,1,0,32.9891,126.6742,1.0313,0.0074,0.0053,0.0015,0.1597
175,35.5468,1,0,7.4422,29.4884,6.1607,0.0133,0.0047,0.0013,0.3916
176,517.2054,1,0,82.533,286.889,0.5278,0.0094,0.006,0.0012,0.3178
177,1537.4224,3,0,242.1669,820.8903,5.9337,0.0254,0.0182,0.0043,0.6602
178,658.4696,1,0,103.5809,383.1104,0.707,0.0063,0.0049,0.0012,0.1895
179,32.3752,1,0,4.8093,20.3684,1.4303,0.0068,0.0052,0.0013,0.2602
180,879.9611,1,0,140.2763,525.2123,0.4994,0.0071,0.0056,0.0013,0.1511
181,26.4329,1,0,5.0714,19.158,0.4998,0.0067,0.005,0.0009,0.1354
182,548.5788,1,0,87.8489,337.0216,0.6953,0.0101,0.0067,0.0018,0.1731
183,39.2029,1,0,4.7819,14.0575,0.9052,0.0068,0.0045,0.0013,0.3126
184,24.0764,1,0,4.7534,17.3295,3.2387,0.0077,0.0063,0.0014,0.2102
185,93.3713,5,0,15.117,49.7831,4.4714,0.041,0.0292,0.0071,1.1249
186,44.9031,2,0,7.3879,23.5521,0.7406,0.0137,0.0096,0.0022,0.5649
187,48.8871,2,0,7.261,29.0039,0.5307,0.1184,0.0111,0.0027,0.3859
188,33.5028,1,0,4.9195,20.8059,0.2413,0.0062,0.0054,0.0015,0.4122
189,424.209,25,2,68.4215,269.9882,27.6244,0.2226,0.1311,22.063,5.6994
190,118.6186,1,0,17.4711,81.8438,0.6575,0.0073,0.0059,0.0014,0.2061
191,4304.855,1,0,677.5758,2514.1505,7.3597,0.0081,0.0048,0.001,0.2129
192,187.517,1,0,30.1468,104.2378,0.614,0.0086,0.0057,0.0014,0.2125
193,66.4847,1,0,9.7442,38.2294,0.8064,0.0069,0.0051,0.0014,0.1964
194,71.5599,1,0,13.5595,54.3007,0.5091,0.0081,0.007,0.0016,0.1439
195,94.3802,1,0,14.9747,52.3784,1.3955,0.0051,0.0041,0.0011,0.1644
196,62.5476,1,0,9.9707,39.5613,0.8044,0.0069,0.0054,0.0012,0.1571
197,67.7446,3,0,10.4439,43.3717,3.1644,0.0391,0.0202,0.0053,0.8022
198,26.4332,1,0,5.2524,23.3753,0.8481,0.0056,0.0068,0.0016,0.2649
199,64.4883,3,0,10.4387,45.6897,1.3434,0.0305,0.0195,0.0046,0.6781
200,39.7197,1,0,5.192,23.0223,0.928,0.0071,0.0058,0.0014,0.2806
201,532.6958,6,0,85.6198,348.4064,8.6231,0.0713,0.0397,0.0103,1.5474
202,322.8493,14,1,59.7816,183.9201,18.2648,0.1579,0.0778,11.0735,3.0378
203,1934.7587,1,0,305.8815,1179.6428,0.9669,0.0066,0.0039,0.0009,0.2497
204,53.8677,3,0,10.1872,33.1061,8.7315,0.049,0.0755,0.0047,0.8024
205,29.5396,1,0,4.819,23.6917,0.2023,0.0045,0.0045,0.0012,0.4805
206,48.5002,2,0,7.0767,30.1437,1.0452,0.0363,0.0114,0.0032,0.3342
207,112.4696,2,0,17.8709,61.2342,1.7991,0.0145,0.0101,0.0029,0.2832
208,79.0581,3,0,12.9978,52.0556,5.0855,0.0422,0.0172,0.0039,0.8912
209,35.0049,1,0,5.1498,16.8385,1.0326,0.0073,0.0069,0.0016,0.1929
210,26.6004,1,0,5.0184,20.5081,2.4989,0.0085,0.0061,0.0015,0.2288
211,74.8052,1,0,12.3841,45.662,0.5556,0.0078,0.0056,0.0013,0.2407
212,191.3983,4,0,30.7514,113.2484,4.9115,0.0549,0.0209,0.0053,1.058
213,45.9565,1,0,7.2811,26.406,0.6726,0.0069,0.0056,0.0013,0.2255
214,170.8247,9,0,27.8092,109.3261,5.1395,0.0824,0.0534,0.0143,1.8616
215,112.1105,3,1,17.5815,66.9621,2.0111,0.027,0.0155,11.0535,0.5128
216,29.1784,1,0,5.1279,17.8148,0.5946,0.006,0.0047,0.0013,0.1906
217,111.9543,5,0,17.7,65.355,2.6643,0.0497,0.0242,0.0071,1.1886
218,125.9621,2,1,19.0788,76.4269,0.7297,0.0221,0.0124,10.7603,0.4297
219,45.4161,1,0,7.9163,36.2909,0.5757,0.0072,0.0053,0.0015,0.1026
220,45.9215,1,0,7.5337,35.7323,0.3858,0.0068,0.005,0.0014,0.1214
221,32.6175,1,0,4.6375,17.7801,0.8068,0.0062,0.0045,0.0012,0.2085
222,62.8137,3,0,9.7216,42.3022,1.2312,0.025,0.0164,0.0049,0.7468
223,125.5588,1,0,20.0903,77.0465,0.804,0.0073,0.0057,0.0012,0.1923
224,117.1457,1,0,17.1778,61.8321,1.1522,0.0076,0.0054,0.0013,0.2093
225,104.0704,1,0,17.888,72.3431,5.9849,0.0084,0.006,0.0015,0.1282
226,140.867,1,0,22.3106,105.4492,1.0763,0.0281,0.0073,0.0015,1.0158
227,28.4476,1,0,5.0637,18.299,1.4276,0.007,0.0068,0.0014,0.0764
228,33.4411,1,0,4.8097,16.9747,0.5776,0.0075,0.0049,0.0016,0.2316
229,91.7385,1,0,15.5937,64.103,0.8085,0.0068,0.0051,0.0012,0.1509
230,79.3609,1,0,12.8551,46.3576,0.3194,0.0057,0.005,0.0012,0.2077
231,47.42,2,0,7.1008,26.1361,0.837,0.0139,0.0118,0.0026,0.5426
232,48.3653,1,0,7.5215,32.4443,0.3732,0.0081,0.0056,0.0011,0.1851
233,91.2844,2,0,15.8291,61.7325,1.004,0.0193,0.0125,0.0031,0.4032
234,157.6558,1,0,25.7576,110.5649,0.5705,0.0068,0.0049,0.0012,0.193
235,44.9815,1,0,7.516,32.793,1.2639,0.0347,0.0807,0.0019,0.8851
236,205.4318,1,0,32.9974,131.995,0.5466,0.0062,0.0053,0.0015,0.1508
237,62.2822,1,0,10.0127,41.587,1.3029,0.0081,0.0072,0.0021,0.2417
238,203.9506,1,0,31.8654,134.8362,0.6993,0.0103,0.0054,0.0013,0.2245
239,59.7413,3,0,10.397,45.1134,0.9186,0.0214,0.0154,0.0035,0.6589
240,38.9977,1,0,4.6349,18.2786,0.4874,0.0071,0.0048,0.0014,0.4861
241,82.767,1,0,14.9885,56.5608,4.5204,0.0082,0.0929,0.0015,1.1103
242,44.654,1,0,4.8446,21.437,0.4799,0.0067,0.005,0.0014,0.1466
243,5962.7889,2,0,935.2839,3431.1311,7.2708,0.0194,0.011,0.0028,0.4688
244,96.8178,1,0,15.1526,51.5112,0.3718,0.0065,0.0057,0.0028,0.2416
245,45.2416,2,0,7.487,31.7528,0.7589,0.0164,0.0101,0.0024,0.8508
246,516.4724,1,0,81.0159,313.7015,0.7153,0.0061,0.005,0.0014,0.1944
247,2097.2471,1,0,327.2242,1236.1939,0.7263,0.0072,0.0052,0.0015,0.1773
248,32.0607,1,0,4.8683,17.6806,1.0672,0.0238,0.0053,0.0009,0.472
249,91.208,4,0,15.2193,58.8188,3.4991,0.3293,0.0227,0.0063,1.1841
250,206.0903,1,0,33.4878,104.6806,0.6917,0.0064,0.0041,0.0011,0.3013
251,471.4445,2,0,73.9878,262.1298,0.9286,0.0155,0.0114,0.0028,0.5138
252,64.1909,2,0,9.5787,34.6243,1.6824,0.0143,0.0096,0.0028,0.3821
253,2092.0774,3,0,327.6315,1221.8512,1.1413,0.0252,0.0155,0.0039,0.638
254,221.2005,1,0,35.8926,132.1991,1.07,0.0072,0.0063,0.0014,0.1809
255,373.3466,1,0,61.3826,245.7792,1.3413,0.0075,0.0055,0.0015,0.2387
256,2859.7406,1,0,448.0146,1741.4605,0.376,0.0076,0.0058,0.0024,0.2443
257,536.3385,1,0,83.9431,300.6902,0.6137,0.0073,0.0053,0.0015,0.165
258,6112.201,1,0,951.595,3447.3429,0.3906,0.0072,0.0055,0.0016,0.1708
259,1542.1655,1,0,710.8331,1965.0823,0.6879,0.0063,0.0055,0.0013,0.1111
260,75.0465,4,0,13.1673,45.5794,3.221,0.0315,0.0213,0.0052,0.8451
261,711.5349,44,0,148.0207,577.4877,64.7698,0.5075,0.2527,0.0635,11.1712
262,235.3929,1,0,51.4305,256.0369,0.3756,0.0077,0.0049,0.0015,0.2786
263,611.0244,1,0,146.5064,610.9856,0.3852,0.0084,0.0052,0.0017,0.6016
264,75.4655,3,0,14.2728,75.359,1.7067,0.0452,0.0194,0.0042,0.8359
265,33.8763,1,0,6.5677,23.7554,0.286,0.0102,0.005,0.0013,0.2101
266,3371.3772,7,0,809.7632,3478.4298,4.323,0.0829,0.0445,0.0108,1.5474
267,63.4037,1,0,11.4527,65.5859,10.2139,0.0119,0.0052,0.0011,0.2258
268,60.2876,3,0,10.0533,53.4571,11.4213,0.0284,0.0185,0.0046,0.7894
269,442.8796,11,0,83.4375,375.105,23.81,0.1192,0.0617,0.0157,3.5092
270,21.9165,1,0,6.1166,21.8609,2.5244,0.0066,0.0057,0.0012,0.2217
271,40.8465,1,0,9.9358,19.2427,0.5126,0.0074,0.0057,0.0015,0.2047
272,813.8748,51,3,140.433,550.7067,44.31,0.649,0.3126,33.8799,14.245
273,26.7609,1,0,4.9447,17.4442,0.914,0.0082,0.0066,0.0013,0.1339
274,45.4611,2,0,7.7421,31.8185,0.5686,0.0221,0.0102,0.0027,0.4087
275,77.3598,3,0,10.7715,32.0925,3.6382,0.0308,0.0162,0.0038,0.8163
276,18.8119,1,0,5.1619,23.2135,8.6783,0.1714,0.0076,0.0013,0.3766
277,144.668,8,1,22.896,97.7446,6.0762,0.068,0.0432,10.7501,2.0005
278,1648.1584,36,2,647.6499,2019.1163,23.4859,0.4694,0.2148,22.23,8.7093
279,468.5049,29,2,76.2656,316.9364,31.7492,0.272,0.1639,22.1191,4.971
280,477.6294,1,0,79.9556,304.1525,2.9715,0.0062,0.0056,0.0013,0.0815
281,254.5548,1,0,40.8029,149.63,1.0439,0.0077,0.0059,0.0012,0.2258
282,58.9805,3,0,10.2716,47.9201,1.4137,0.03,0.0188,0.0045,0.6038
283,31.3785,1,1,4.9453,15.5124,0.6427,0.0077,0.0051,11.0568,0.1064
284,79.5572,4,0,12.3271,51.9587,0.9765,0.0382,0.0179,0.0056,1.245
285,49.7484,1,0,7.7084,33.4665,1.2798,0.0074,0.0068,0.0021,0.239
286,91.0416,3,0,16.1493,63.1321,6.5388,0.0246,0.0153,0.0045,0.9149
287,281.3623,17,1,48.2558,155.1222,13.325,0.3094,0.0905,11.0678,3.6621
288,97.4902,1,0,14.529,55.4335,0.4414,0.04,0.0064,0.0014,0.1303
289,27.2184,1,0,5.0167,20.964,0.7954,0.0083,0.0056,0.0017,0.2001
290,32.4288,1,0,4.6523,13.1916,0.3378,0.0083,0.0055,0.0018,0.223
291,29.7001,1,1,4.8457,15.3353,0.1943,0.0035,0.0041,11.2623,0.1276
292,485.2227,30,1,80.2341,340.4176,18.8323,0.3909,0.1671,11.381,6.6854
293,385.5176,23,2,60.4417,230.5455,20.676,0.2574,0.1283,22.2394,4.6725
294,24.7175,1,0,5.0531,21.03,2.7038,0.0058,0.0063,0.0011,0.2366
295,64.4824,3,0,10.3894,45.6856,4.3494,0.0241,0.0179,0.0045,0.5548
296,59.7186,3,0,9.6373,39.916,0.8924,0.0231,0.0156,0.004,1.1236
297,30.2208,1,0,5.1264,22.7155,0.1928,0.0037,0.0047,0.0011,0.1768
298,95.1113,5,0,15.7362,53.5764,7.8553,0.049,0.0279,0.0071,1.2796
299,361.8787,22,2,62.0572,238.444,15.6484,0.249,0.1244,22.1732,4.5282
300,29.87,1,0,4.8389,22.062,0.1882,0.004,0.0049,0.001,0.6278
301,63.553,3,0,10.5181,33.4143,3.3131,0.0244,0.0165,0.0038,0.5936
302,39.4628,1,0,4.6918,20.6131,0.5363,0.0064,0.0052,0.0015,0.1757
303,54.7344,3,0,10.5056,39.2227,2.8118,0.0254,0.0167,0.0044,0.5463
304,33.0751,1,0,4.7744,19.8855,0.3811,0.0094,0.0075,0.0028,0.2598
305,658.7183,41,3,111.8516,424.5668,32.3602,0.5079,0.3209,33.5884,10.1513
