epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,219.518,1.38515,0.66878,0.00189,0.83625,0.75452,0.82132,0.55103,1.27816,0.64444,0.00245,0.00144145,0.00144145,0.00144145
43,224.272,1.38084,0.66949,0.00197,0.82494,0.77396,0.82828,0.55917,1.27088,0.63656,0.00239,0.00143595,0.00143595,0.00143595
44,229.038,1.39761,0.66632,0.00192,0.83384,0.76837,0.83442,0.55809,1.28354,0.63527,0.00235,0.00143045,0.00143045,0.00143045
45,233.887,1.37701,0.66626,0.00194,0.84645,0.75771,0.82872,0.55892,1.26411,0.65575,0.00236,0.00142495,0.00142495,0.00142495
46,238.678,1.40081,0.66717,0.00192,0.85356,0.76023,0.83519,0.56049,1.26566,0.64458,0.00234,0.00141945,0.00141945,0.00141945
47,243.522,1.3833,0.66963,0.00186,0.83769,0.77269,0.83884,0.56806,1.2405,0.63389,0.0023,0.00141395,0.00141395,0.00141395
48,248.35,1.40338,0.66498,0.00188,0.85161,0.76681,0.83798,0.56461,1.24618,0.61427,0.00228,0.00140845,0.00140845,0.00140845
49,253.137,1.38176,0.65453,0.00189,0.84051,0.76611,0.8323,0.55377,1.27746,0.62401,0.00243,0.00140295,0.00140295,0.00140295
50,257.84,1.34623,0.64337,0.00189,0.8459,0.76745,0.82862,0.56189,1.25308,0.6371,0.0023,0.00139745,0.00139745,0.00139745
51,262.54,1.36274,0.6434,0.00191,0.86376,0.75491,0.83001,0.55096,1.28248,0.62517,0.00235,0.00139195,0.00139195,0.00139195
52,267.203,1.37956,0.64693,0.00183,0.84669,0.76507,0.83583,0.55696,1.28798,0.63284,0.00239,0.00138644,0.00138644,0.00138644
53,271.958,1.38997,0.64433,0.00187,0.85264,0.76731,0.84098,0.56414,1.27518,0.62476,0.00234,0.00138094,0.00138094,0.00138094
54,276.669,1.36857,0.63177,0.00177,0.84047,0.77635,0.83748,0.56026,1.28173,0.61816,0.0024,0.00137544,0.00137544,0.00137544
55,281.425,1.33126,0.62986,0.00183,0.84457,0.78463,0.84252,0.56865,1.26608,0.60785,0.00237,0.00136994,0.00136994,0.00136994
56,286.244,1.37856,0.64098,0.00186,0.85883,0.78254,0.84818,0.57939,1.22094,0.59926,0.00224,0.00136444,0.00136444,0.00136444
57,291.169,1.33119,0.6243,0.00175,0.86484,0.78087,0.8478,0.58213,1.21811,0.59962,0.00219,0.00135894,0.00135894,0.00135894
58,296.019,1.3609,0.63594,0.00184,0.84686,0.78385,0.84517,0.56864,1.2683,0.60915,0.00241,0.00135344,0.00135344,0.00135344
59,300.89,1.36996,0.62608,0.00181,0.86181,0.76919,0.84568,0.57268,1.24622,0.59582,0.00233,0.00134794,0.00134794,0.00134794
60,305.565,1.34322,0.61472,0.00174,0.84076,0.7847,0.83967,0.57067,1.25378,0.6052,0.00232,0.00134244,0.00134244,0.00134244
61,310.31,1.29874,0.60685,0.0018,0.86328,0.77399,0.8497,0.58914,1.19717,0.58283,0.00218,0.00133693,0.00133693,0.00133693
62,315.043,1.31994,0.60352,0.00177,0.8556,0.78543,0.84937,0.58009,1.23431,0.59291,0.00231,0.00133143,0.00133143,0.00133143
63,319.663,1.29771,0.59601,0.00171,0.86098,0.78835,0.85399,0.58141,1.22385,0.58761,0.00229,0.00132593,0.00132593,0.00132593
64,324.431,1.32023,0.59289,0.00173,0.86725,0.78989,0.85177,0.57408,1.24218,0.5884,0.00235,0.00132043,0.00132043,0.00132043
65,329.262,1.3232,0.6076,0.00177,0.85754,0.79422,0.85398,0.58105,1.2389,0.57555,0.00229,0.00131493,0.00131493,0.00131493
66,334.263,1.34444,0.60906,0.00179,0.86201,0.79182,0.85103,0.5851,1.2107,0.55584,0.00218,0.00130943,0.00130943,0.00130943
67,339.084,1.33488,0.59477,0.00175,0.86745,0.78945,0.85555,0.58205,1.2281,0.56791,0.00238,0.00130393,0.00130393,0.00130393
68,343.92,1.33461,0.60104,0.00175,0.86611,0.76402,0.8403,0.57502,1.24833,0.57341,0.00235,0.00129843,0.00129843,0.00129843
69,348.782,1.32773,0.59589,0.00179,0.87291,0.77951,0.84534,0.57445,1.23881,0.57688,0.00228,0.00129293,0.00129293,0.00129293
70,353.47,1.31036,0.58409,0.00178,0.86656,0.7822,0.84931,0.5849,1.23403,0.58591,0.00229,0.00128742,0.00128742,0.00128742
71,358.163,1.30333,0.58281,0.0017,0.86781,0.78706,0.85015,0.58311,1.23064,0.56731,0.00235,0.00128192,0.00128192,0.00128192
72,362.82,1.316,0.59027,0.00173,0.87121,0.79612,0.85906,0.59306,1.19941,0.56597,0.00219,0.00127642,0.00127642,0.00127642
73,367.516,1.31731,0.59975,0.0017,0.84921,0.80281,0.85973,0.59436,1.20459,0.57985,0.00226,0.00127092,0.00127092,0.00127092
74,372.199,1.27792,0.57725,0.00171,0.85139,0.80302,0.85804,0.58603,1.20695,0.57186,0.00228,0.00126542,0.00126542,0.00126542
75,376.927,1.33983,0.59633,0.00178,0.83456,0.81475,0.85657,0.58617,1.21682,0.58385,0.00223,0.00125992,0.00125992,0.00125992
76,381.945,1.30309,0.5845,0.00167,0.85059,0.80136,0.86164,0.59136,1.20218,0.58377,0.00224,0.00125442,0.00125442,0.00125442
77,386.835,1.31401,0.57685,0.00172,0.87523,0.80499,0.86236,0.59117,1.19473,0.56687,0.00219,0.00124892,0.00124892,0.00124892
78,391.591,1.28101,0.56075,0.00171,0.86157,0.80109,0.85915,0.58846,1.20845,0.56324,0.00225,0.00124342,0.00124342,0.00124342
79,396.411,1.28952,0.57527,0.00167,0.86879,0.79337,0.85741,0.58547,1.22462,0.55803,0.00224,0.00123791,0.00123791,0.00123791
80,401.231,1.28231,0.57196,0.00163,0.87011,0.79511,0.85924,0.59421,1.19344,0.56043,0.00216,0.00123241,0.00123241,0.00123241
81,405.887,1.3088,0.56636,0.00169,0.87487,0.80279,0.86393,0.58775,1.22044,0.56105,0.00228,0.00122691,0.00122691,0.00122691
82,410.546,1.2997,0.56242,0.00171,0.86633,0.79876,0.86176,0.60035,1.18374,0.55375,0.00214,0.00122141,0.00122141,0.00122141
83,415.29,1.26362,0.56099,0.00161,0.88439,0.79112,0.86546,0.59887,1.18953,0.55439,0.00215,0.00121591,0.00121591,0.00121591
84,419.992,1.28095,0.56527,0.00165,0.86949,0.80086,0.86284,0.59835,1.19982,0.54878,0.0022,0.00121041,0.00121041,0.00121041
85,424.618,1.24821,0.5452,0.00167,0.88403,0.78599,0.85572,0.59089,1.21947,0.55177,0.00227,0.00120491,0.00120491,0.00120491
